RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2014,Drafted?,Draft Pick,Draft Year
184,Shayne Whittington,C,31,31.8,16.1,6.1,11.5,52.7,0.2,1.1,18.2,3.8,4.9,77.0,8.9,1.1,,,,,,
185,Javorn Farrell,G,28,33.6,16.1,5.5,13.5,40.6,1.0,3.9,24.8,4.1,5.5,74.2,5.4,3.3,,,,,,
186,Victor Rudd,F,32,33.9,16.1,5.6,13.5,41.8,1.0,4.0,26.0,3.8,5.1,73.8,6.8,1.8,,,,,,
187,Rodney Hood,F,35,32.9,16.1,5.5,11.8,46.4,2.0,4.8,42.0,3.1,3.9,80.7,3.9,2.1,Yes,23.0,2014.0,Yes,23.0,2014.0
188,Tre Coggins,G,27,35.5,16.0,5.4,12.7,42.4,2.7,6.9,38.7,2.6,3.3,78.4,2.7,2.6,,,,,,
189,Leantwan Luckett,G,31,29.5,16.0,5.5,13.1,42.1,0.7,2.6,28.0,4.3,6.2,68.4,2.4,2.3,,,,,,
190,Kendall Williams,G,34,35.3,16.0,4.4,10.3,43.0,1.9,4.8,38.9,5.3,6.7,78.5,3.6,4.9,,,,,,
190,Jordan Dykstra,F,32,31.9,16.0,4.9,10.8,45.3,1.6,4.0,40.2,4.7,5.6,83.7,7.6,1.9,,,,,,
190,Alex Rosenberg,F,34,28.9,16.0,3.9,9.1,43.2,1.5,3.5,43.2,6.7,8.1,82.2,3.7,1.3,,,,,,
190,Tylor Ongwae,F,26,32.1,16.0,5.6,13.4,41.8,1.0,3.7,26.8,3.8,5.0,75.4,5.7,1.3,,,,,,
194,Josh Greene,G,35,35.9,16.0,4.5,10.9,40.8,2.2,5.2,43.1,4.8,5.3,91.4,3.0,3.3,,,,,,
195,Kendall Anthony,G,33,31.2,15.9,5.0,13.0,38.7,2.5,7.0,35.3,3.4,4.1,82.4,1.5,1.6,,,,,,
196,Anthony Drmic,G,32,32.8,15.9,5.3,12.1,44.1,1.9,5.6,34.1,3.3,4.3,78.1,4.5,1.7,,,,,,
197,Dantrell Thomas,G,29,28.9,15.9,5.2,9.9,52.4,0.5,1.3,37.8,5.1,6.7,76.3,5.4,2.7,,,,,,
198,Tyler Johnson,G,35,33.6,15.9,5.6,11.7,47.9,1.6,3.8,43.2,3.1,3.8,80.5,7.3,2.9,,,,,,
199,Scott Eatherton,F,32,31.1,15.9,5.6,10.4,54.1,0.5,1.1,44.1,4.2,6.3,66.5,10.2,1.2,,,,,,
200,Travis Betran,G,30,33.2,15.9,4.9,12.5,39.2,2.5,7.1,35.4,3.6,4.1,87.7,1.4,2.3,,,,,,
201,Rayvonte Rice,G,35,32.7,15.9,5.5,12.8,43.0,1.3,4.5,29.5,3.6,4.9,73.1,6.0,1.5,,,,,,
202,Lucas Troutman,F,31,28.9,15.8,6.0,11.3,52.9,0.0,0.0,100.0,3.8,5.4,70.8,6.2,0.8,,,,,,
203,Treveon Graham,G,35,28.3,15.8,5.3,12.1,43.7,1.7,4.9,33.7,3.6,5.1,69.4,7.0,2.0,,,,,,
204,Elijah Wilson,G,34,32.6,15.8,5.9,13.6,43.1,1.5,4.9,30.5,2.5,3.6,69.9,4.1,0.9,,,,,,
205,Akeem Williams,G,28,32.0,15.8,5.2,13.5,38.3,1.9,5.6,34.4,3.5,4.4,80.3,4.1,3.4,,,,,,
206,Ian Chiles,G,25,33.0,15.8,6.0,14.2,41.9,1.3,4.2,31.4,2.5,3.7,67.7,3.2,1.8,,,,,,
207,LaVonte Dority,G,34,31.2,15.7,4.8,10.8,44.4,1.9,4.4,42.7,4.3,5.1,84.3,2.5,2.4,,,,,,
208,Antwan Scott,G,25,33.6,15.7,4.9,11.3,43.6,1.9,4.8,39.2,4.0,5.0,80.6,4.5,3.7,,,,,,
209,Karl Cochran,G,33,30.6,15.7,5.8,14.1,41.5,2.4,6.2,38.2,1.6,2.4,67.5,5.0,3.0,,,,,,
210,Drew Crawford,G,32,36.6,15.7,5.3,13.0,40.5,1.6,4.8,32.7,3.6,4.6,78.1,6.4,2.2,,,,,,
211,Craig Bradshaw,G,35,30.9,15.7,5.5,10.8,50.5,1.9,4.7,39.6,2.9,3.6,81.0,3.5,3.2,,,,,,
212,Julysses Nobles,G,31,35.4,15.7,4.9,12.8,38.6,1.2,3.9,29.8,4.6,6.6,70.2,4.2,3.6,,,,,,
213,Ian Chiles,C,31,28.5,15.6,6.0,10.9,54.9,0.0,0.0,0.0,3.7,5.6,66.5,6.5,0.9,,,,,,
214,Chaz Williams,G,33,35.2,15.6,4.9,12.2,40.3,1.6,4.5,36.2,4.2,5.5,75.4,2.8,6.9,,,,,,
214,Cameron Clark,G,33,27.7,15.6,5.8,12.5,46.2,1.1,2.6,43.5,3.0,3.8,79.8,5.5,1.1,,,,,,
216,Sherrod Wright,G,31,30.9,15.6,5.2,11.7,44.8,0.9,2.8,31.8,4.2,6.0,70.4,3.2,0.8,,,,,,
217,Justin Cobbs,G,35,34.4,15.6,5.3,11.3,46.6,0.9,2.7,33.3,4.1,5.0,81.7,2.9,5.8,,,,,,
218,Bryn Forbes,G,32,34.4,15.6,4.8,11.1,43.4,2.5,6.0,42.4,3.4,4.1,82.6,3.1,1.7,,,,,,
219,Pendarvis Williams,G,34,34.5,15.6,5.4,11.0,49.1,1.8,5.1,35.5,2.9,3.5,83.3,4.9,2.6,,,,,,
220,Alex Harris,G,27,33.1,15.6,4.7,11.9,39.1,2.0,6.0,33.5,4.2,6.4,66.3,3.3,2.4,,,,,,
221,Martin Smith,F,29,32.6,15.6,4.6,11.3,41.0,2.3,6.5,36.0,4.0,4.9,81.0,3.7,2.3,,,,,,
222,Rion Brown,G,33,35.3,15.5,5.3,12.2,43.2,1.9,6.0,31.7,3.1,4.1,75.6,5.8,2.3,,,,,,
222,Delon Wright,G,33,36.4,15.5,5.3,9.4,56.1,0.4,1.6,22.2,4.6,5.8,79.3,6.8,5.3,Yes,20.0,2015.0,,,
222,Marcus Foster,G,33,29.4,15.5,5.4,12.7,42.3,2.4,6.1,39.5,2.4,3.3,73.4,3.2,2.5,,,,,,
225,Evan Payne,G,32,30.3,15.5,5.3,12.3,43.5,1.2,3.4,34.5,3.7,4.3,84.2,2.7,1.4,,,,,,
226,James Woodard,G,34,32.4,15.5,4.8,10.9,43.8,1.9,4.9,38.7,4.1,5.2,78.1,5.9,1.8,,,,,,
227,Malcolm Hawkins,G,29,30.1,15.5,4.7,11.1,41.9,2.0,4.9,41.5,4.2,5.3,78.1,4.3,1.9,,,,,,
228,Peter Hooley,G,33,35.1,15.5,4.3,10.9,39.8,2.2,5.5,38.8,4.7,5.5,85.2,2.7,2.6,,,,,,
229,Zaid Hearst,G,32,33.3,15.5,4.6,10.4,44.0,1.3,3.3,41.0,5.0,6.0,82.8,6.6,1.9,,,,,,
230,Nick Kellogg,G,37,32.6,15.5,5.3,11.5,46.2,2.4,6.0,39.2,2.5,2.9,88.7,3.6,2.9,,,,,,
231,Aaron Bacote,G,35,29.5,15.5,4.7,11.6,40.0,1.6,4.5,35.4,4.6,5.9,78.0,3.0,2.9,,,,,,
232,T.J. Price,G,30,29.6,15.5,5.1,12.4,41.2,2.4,6.7,35.8,2.9,3.7,77.5,4.4,1.9,,,,,,
233,Johnny O'Bryant,F,34,30.0,15.4,6.0,12.0,49.6,0.0,0.1,50.0,3.5,5.5,63.4,7.7,1.6,Yes,36.0,2014.0,Yes,36.0,2014.0
234,Seth Tuttle,F,31,29.5,15.4,5.0,9.7,52.0,0.3,1.2,23.7,5.1,6.5,77.3,8.0,2.3,,,,,,
234,Quenton DeCosey,F,31,36.4,15.4,5.6,13.5,41.4,1.9,5.6,33.5,2.3,3.5,66.1,3.9,2.4,,,,,,
236,Bryon Allen,G,29,33.9,15.4,5.4,11.9,45.1,1.5,3.8,39.1,3.2,3.8,83.6,3.9,3.0,,,,,,
236,Jordan Reed,G,29,33.1,15.4,4.6,11.2,41.4,0.5,1.3,35.9,5.7,8.0,71.4,8.9,1.2,,,,,,
238,Kyle Cain,F,32,30.4,15.4,6.3,13.2,47.6,0.3,1.0,29.0,2.6,3.6,71.3,8.9,1.2,,,,,,
239,TaShawn Thomas,F,33,31.6,15.4,6.2,10.5,59.1,0.0,0.2,16.7,2.9,4.9,59.5,8.1,1.9,,,,,,
240,Larry Nance Jr,F,26,34.7,15.4,5.7,10.4,54.4,0.3,1.4,24.3,3.7,4.9,75.8,8.6,1.6,,,,,,
241,Cameron Ayers,G,30,34.1,15.4,5.1,12.5,41.2,2.1,5.1,40.8,3.0,3.5,85.8,4.5,1.4,,,,,,
242,Quinton Upshur,G,32,29.4,15.3,4.9,11.2,44.3,2.3,6.0,38.2,3.2,4.4,71.8,3.3,0.8,,,,,,
243,Alec Brown,F,30,30.3,15.3,5.5,11.6,47.6,1.4,3.3,42.0,2.9,4.0,72.7,5.7,1.0,Yes,50.0,2014.0,Yes,50.0,2014.0
244,Tomas Sanchez,G,29,37.9,15.3,4.3,11.2,38.8,2.0,5.5,36.9,4.6,5.5,83.1,2.9,4.3,,,,,,
245,Luis Jacobo,F,33,29.2,15.3,5.2,11.2,46.2,2.2,5.6,39.8,2.7,3.3,80.9,4.8,1.4,,,,,,
246,Korey Billbury,G,33,32.4,15.3,5.3,11.5,46.0,0.7,1.9,37.5,4.0,5.5,72.5,6.9,2.5,,,,,,
247,Mark Nwakamma,F,31,29.4,15.3,5.5,10.5,52.8,0.4,1.3,31.7,3.8,5.6,68.2,5.8,1.9,,,,,,
248,LaQuinton Ross,F,35,29.0,15.2,5.3,11.8,44.7,1.2,3.4,35.3,3.5,4.8,73.2,5.9,0.8,,,,,,
249,Daniel Stewart,F,31,29.7,15.2,4.2,9.5,44.4,0.8,2.0,39.7,6.0,7.1,85.4,6.3,1.0,,,,,,
250,Stephen Holt,G,34,37.5,15.2,4.4,9.6,45.1,1.7,3.9,44.3,4.8,5.7,83.1,3.8,3.9,,,,,,
250,Demetrius Treadwell,F,34,33.2,15.2,5.3,11.6,45.8,0.0,0.3,10.0,4.5,7.4,60.5,8.6,1.9,,,,,,
252,Tyreek Duren,G,31,36.2,15.2,4.7,11.4,41.6,1.9,4.6,40.8,3.8,4.7,80.3,3.4,3.5,,,,,,
252,Quinton Pippen,G,31,31.1,15.2,4.9,12.5,39.4,2.9,7.8,37.0,2.4,2.9,81.3,3.8,2.5,,,,,,
254,Melvin Johnson,G,32,29.6,15.2,4.9,10.3,47.3,2.8,5.8,47.8,2.7,3.5,75.9,4.4,1.3,,,,,,
255,Louis Dabney,G,33,32.4,15.2,4.8,11.7,41.5,0.9,3.1,28.2,4.6,6.5,70.6,4.1,2.0,,,,,,
256,Stacy Davis,F,31,29.4,15.1,5.0,10.6,47.1,0.7,1.6,46.9,4.4,5.8,76.0,7.6,1.5,,,,,,
256,DeQuan Hicks,F,31,24.5,15.1,5.4,11.4,47.2,0.1,0.5,14.3,4.4,6.4,68.2,7.3,2.6,,,,,,
258,Brad Waldow,F,35,28.9,15.1,5.5,9.7,56.5,0.0,0.0,0.0,4.2,6.8,61.5,7.5,1.4,,,,,,
259,Deon Jones,G,32,30.4,15.1,4.7,10.5,44.6,0.8,2.5,33.3,4.9,6.3,77.2,6.9,1.3,,,,,,
260,Bernard Thompson,G,33,30.7,15.1,5.1,11.8,43.0,1.7,5.1,32.7,3.3,4.2,79.0,4.1,1.7,,,,,,
261,Dave Dudzinski,F,34,31.1,15.1,5.4,11.6,46.8,0.8,2.2,35.1,3.5,4.6,75.8,7.4,0.6,,,,,,
262,Jarnell Stokes,F,37,32.4,15.1,5.4,10.1,53.1,0.0,0.0,0.0,4.3,6.2,69.6,10.6,2.0,Yes,35.0,2014.0,Yes,35.0,2014.0
263,Jermaine Marshall,G,32,31.7,15.1,5.1,11.3,45.0,2.6,6.3,40.4,2.4,3.3,71.7,3.1,1.4,,,,,,
264,Cole Dickerson,F,33,30.4,15.1,5.9,11.6,51.3,1.3,3.8,34.9,1.8,3.7,49.6,7.7,1.8,,,,,,
265,Rodney Elliott,G,30,31.4,15.0,4.7,10.4,45.2,1.5,4.2,35.4,4.1,5.9,69.7,3.9,3.6,,,,,,
266,Julius Randle,F,40,30.8,15.0,4.9,9.8,50.0,0.1,0.5,16.7,5.1,7.2,70.6,10.4,1.4,Yes,7.0,2014.0,Yes,7.0,2014.0
267,Tim Frazier,G,34,35.2,14.9,4.8,11.1,43.0,0.7,2.5,29.1,4.6,5.9,78.5,4.4,5.4,,,,,,
267,Montrael Scott,G,34,31.2,14.9,5.1,11.4,44.7,2.2,5.2,41.8,2.5,3.4,75.4,4.5,1.9,,,,,,
269,Myles Mack,G,33,30.5,14.9,4.7,11.7,40.3,2.1,5.7,37.0,3.4,3.8,89.5,2.7,4.3,,,,,,
270,Milton Doyle,G,32,32.8,14.9,4.8,11.3,42.4,1.3,4.0,31.5,4.1,5.8,69.9,4.2,3.6,,,,,,
271,Khyle Marshall,F,31,28.9,14.9,6.3,11.9,53.3,0.0,0.3,10.0,2.3,4.9,45.8,4.8,0.5,,,,,,
272,Tony Hicks,G,27,28.3,14.9,5.2,12.6,41.6,1.4,4.3,31.9,3.1,4.1,76.4,2.6,2.9,,,,,,
273,Kirk Van Slyke,F,32,30.8,14.9,5.1,9.8,51.8,1.2,2.9,40.9,3.6,4.4,81.6,5.9,1.0,,,,,,
273,Davante Gardner,F,32,26.6,14.9,5.0,9.4,52.8,0.1,0.5,12.5,4.9,6.3,78.1,5.7,1.3,,,,,,
273,Dez Wells,G,32,30.6,14.9,4.8,10.0,48.1,0.5,1.8,30.4,4.8,5.8,81.7,4.3,2.2,,,,,,
276,Isaac Fotu,F,31,30.8,14.9,5.8,10.0,58.4,0.0,0.3,12.5,3.2,4.4,73.3,6.1,0.7,,,,,,
276,Du'Vaughn Maxwell,F,31,31.1,14.9,5.7,11.2,50.9,0.2,0.7,23.8,3.4,6.6,51.2,7.3,1.4,,,,,,
278,Julius Brown,G,34,33.6,14.9,4.8,11.5,41.8,1.7,4.9,35.5,3.6,4.1,87.1,2.1,6.0,,,,,,
279,Brayden Carlson,G,32,36.8,14.9,4.5,9.9,45.3,1.6,4.5,36.1,4.3,5.4,78.2,3.5,2.9,,,,,,
279,Jalen Cannon,F,32,30.0,14.9,5.1,10.5,49.0,0.4,1.5,27.1,4.2,5.9,71.4,8.2,1.2,,,,,,
281,Brenton Williams,G,34,30.3,14.9,4.3,10.1,42.3,2.7,6.4,42.7,3.5,3.8,93.0,1.9,1.4,,,,,,
281,Derrick Marks,G,34,28.2,14.9,5.1,11.5,44.1,0.6,1.9,28.8,4.1,5.1,80.9,3.4,2.6,,,,,,
281,Jarvis Williams,F,34,32.5,14.9,5.4,8.4,64.8,0.0,0.0,0.0,4.0,6.1,65.9,9.9,0.6,,,,,,
284,Kelsey Barlow,G,31,31.4,14.8,4.8,12.5,38.7,1.5,4.8,32.0,3.5,4.6,76.4,5.0,3.9,,,,,,
285,Khallid Hart,G,31,34.5,14.7,4.8,10.5,45.7,1.5,3.8,38.1,3.7,4.6,79.2,3.0,2.5,,,,,,
286,Warren Gillis,G,34,32.8,14.7,4.9,10.5,46.6,0.8,2.0,37.7,4.1,4.9,84.9,3.5,3.1,,,,,,
287,Anthony Beane,G,33,34.1,14.7,5.3,11.3,47.1,1.6,4.0,39.4,2.5,3.2,76.6,3.2,1.5,,,,,,
288,Joel Wright,F,29,27.1,14.7,5.2,12.1,42.9,0.5,2.0,26.3,3.9,5.2,74.7,6.2,1.6,,,,,,
289,Jordan Aaron,G,31,32.9,14.7,4.5,11.9,37.4,2.2,6.4,34.3,3.6,4.4,81.8,3.1,2.5,,,,,,
290,Xavier Pollard,G,24,32.0,14.7,5.7,12.4,46.1,0.7,2.6,25.4,2.6,3.8,70.0,4.4,3.8,,,,,,
291,Maodo Lo,G,34,32.2,14.7,5.1,10.6,47.8,2.2,5.0,44.7,2.4,2.8,83.3,3.8,2.1,,,,,,
292,Jordan Loveridge,F,33,34.4,14.7,4.9,11.8,42.0,1.3,4.4,30.6,3.5,4.3,80.4,7.0,2.3,,,,,,
293,Rian Pearson,G,34,30.9,14.6,5.6,11.7,47.9,0.9,2.0,42.6,2.6,3.8,66.9,5.3,1.7,,,,,,
294,Kyle Anderson,SF,36,33.2,14.6,5.0,10.5,48.0,0.8,1.6,48.3,3.8,5.2,73.7,8.8,6.5,Yes,30.0,2014.0,Yes,30.0,2014.0
295,Rob Poole,G,38,33.9,14.6,4.7,11.3,41.3,1.9,5.2,36.0,3.4,4.5,76.6,5.0,1.6,,,,,,
296,Terence Smith,G,31,31.0,14.6,4.3,10.1,42.9,1.9,4.4,43.8,4.0,4.9,82.2,3.6,2.8,,,,,,
297,Langston Hall,G,36,32.1,14.6,4.2,10.6,40.0,2.4,6.1,39.1,3.8,4.4,85.0,3.1,5.6,,,,,,
298,Michael Murray,F,28,35.0,14.6,5.3,12.8,40.9,1.1,4.1,25.9,3.0,4.6,65.9,6.9,1.1,,,,,,
298,Myles Taylor,F,28,25.2,14.6,5.1,10.1,50.9,0.3,0.9,32.0,4.0,5.5,73.9,6.3,0.6,,,,,,
300,Garret Covington,G,29,32.9,14.6,4.5,10.9,41.3,2.4,6.2,38.7,3.2,4.0,80.0,4.7,1.9,,,,,,
301,Alex Hamilton,G,37,28.0,14.5,4.6,10.0,46.5,0.8,3.0,26.8,4.4,6.1,72.6,3.6,2.9,,,,,,
302,Sherman Blanford,F,30,27.0,14.5,5.2,10.0,51.8,0.0,0.1,0.0,4.2,5.6,74.6,8.0,1.5,,,,,,
302,JC Hampton,G,30,31.3,14.5,4.5,11.1,40.7,2.7,7.1,38.7,2.7,3.6,76.6,3.0,2.9,,,,,,
304,Jameel Warney,F,34,29.7,14.5,6.0,9.7,61.6,0.0,0.0,0.0,2.5,4.2,60.6,8.0,1.9,,,,,,
304,Jonathan Stark,G,34,37.2,14.5,4.7,11.3,41.7,1.3,3.5,38.1,3.8,5.1,74.6,2.6,4.2,,,,,,
306,Aaron Thomas,G,36,31.6,14.5,4.8,10.5,45.4,1.1,2.9,37.1,3.9,4.8,80.8,4.2,1.8,,,,,,
307,Desmond Haymon,G,35,30.3,14.5,4.4,10.5,42.0,1.7,4.8,36.5,3.9,5.8,66.7,3.8,2.9,,,,,,
308,Fuquan Edwin,G,29,30.1,14.5,5.5,12.5,43.9,1.6,4.7,33.3,2.0,2.5,78.1,3.5,1.7,,,,,,
309,Hakeem Baxter,G,26,30.3,14.5,4.2,9.1,46.2,0.5,1.5,35.0,5.5,7.0,78.7,3.8,1.5,,,,,,
310,Brett Olson,G,31,36.8,14.5,4.6,9.7,47.7,2.2,5.0,43.9,3.0,3.3,90.2,3.4,3.5,,,,,,
311,James Bell,G,34,29.5,14.4,4.7,11.0,42.6,2.5,6.7,37.1,2.6,3.2,81.5,6.1,1.6,,,,,,
312,Earl Brown,F,31,33.3,14.4,5.8,11.0,53.1,0.1,0.3,30.0,2.6,4.5,58.2,8.0,1.6,,,,,,
312,Jerome Hill,F,31,29.3,14.4,5.0,10.1,49.0,0.0,0.1,0.0,4.5,6.9,64.7,8.5,1.3,,,,,,
314,Kevin Pangos,G,36,34.9,14.4,4.4,10.3,43.0,2.3,5.7,41.2,3.3,3.7,87.3,3.3,3.6,,,,,,
315,Ronald Roberts Jr,F,32,33.3,14.4,5.4,9.1,60.0,0.0,0.0,0.0,3.5,5.9,59.5,7.4,1.3,,,,,,
316,Manny Atkins,F,34,33.4,14.4,4.5,9.5,47.2,2.2,5.1,43.4,3.2,3.9,82.4,6.1,1.4,,,,,,
316,Sam Dower,C,34,27.0,14.4,5.4,9.5,57.1,0.2,0.6,31.6,3.3,4.0,82.5,7.2,1.1,,,,,,
318,Jarmar Gulley,F,33,26.7,14.4,5.2,11.2,46.1,0.8,2.6,30.2,3.3,4.5,73.5,6.4,1.6,,,,,,
319,Marvelle Harris,G,39,34.6,14.3,4.5,10.9,41.6,1.4,3.9,35.9,3.8,5.0,77.3,5.3,1.9,,,,,,
319,Matt Van Scyoc,F,33,32.2,14.3,4.4,10.1,43.5,2.0,5.5,36.5,3.5,4.1,86.0,5.3,1.0,,,,,,
321,James Young,G,40,32.4,14.3,4.6,11.3,40.7,2.1,5.9,34.9,3.1,4.4,70.6,4.3,1.7,Yes,17.0,2014.0,Yes,17.0,2014.0
322,Ryan Anderson,F,32,31.4,14.3,4.7,9.5,48.9,0.1,0.5,26.7,4.9,6.6,73.9,7.3,1.4,Yes,21.0,2008.0,,,
322,Kadeem Jack,F,32,29.3,14.3,5.5,10.9,50.1,0.1,0.1,66.7,3.3,4.8,68.8,6.8,0.7,,,,,,
324,Ty Greene,G,26,34.2,14.3,4.4,11.2,39.2,1.9,5.8,32.9,3.6,4.2,85.5,3.0,3.5,,,,,,
325,Darrun Hilliard,G,34,29.1,14.3,4.6,9.5,48.6,2.1,5.0,41.4,3.0,4.2,71.8,3.6,2.6,Yes,38.0,2015.0,,,
326,E.C. Matthews,G,32,32.5,14.3,4.7,11.1,42.1,1.5,4.2,34.8,3.4,4.7,73.8,4.3,2.3,,,,,,
327,Umar Shannon,G,26,33.0,14.3,4.3,12.3,34.6,2.3,6.4,36.1,3.4,4.1,83.2,2.0,2.3,,,,,,
328,Charles Cooke,G,30,35.1,14.3,4.3,10.4,41.5,0.9,3.1,29.8,4.7,6.5,71.8,5.0,1.7,,,,,,
329,Jamel Waters,G,31,35.0,14.3,4.6,11.9,38.9,0.9,3.1,29.9,4.1,5.4,76.0,3.2,5.9,,,,,,
330,Andrew Nicholas,G,32,30.3,14.3,5.2,13.2,39.2,1.9,5.5,35.0,2.0,2.8,71.1,3.3,1.1,,,,,,
331,James Michael McAdoo,F,34,30.1,14.2,5.1,11.1,45.8,0.0,0.2,0.0,4.1,7.6,53.7,6.8,1.7,,,,,,
331,Connor Hill,G,34,31.5,14.2,4.8,11.0,44.0,2.9,7.1,40.5,1.7,2.3,75.3,2.6,1.2,,,,,,
333,Murphy Burnatowski,F,30,32.2,14.2,5.0,12.0,41.8,2.1,5.6,37.9,2.1,2.7,76.8,4.2,1.6,,,,,,
334,Holton Hunsaker,G,32,33.6,14.2,3.7,11.0,33.6,2.1,6.2,33.7,4.8,5.5,86.4,2.3,4.2,,,,,,
335,Justin Drummond,G,33,27.5,14.2,4.4,8.7,50.7,0.8,2.4,32.1,4.6,6.3,73.1,5.2,2.7,,,,,,
336,Will Felder,F,31,31.9,14.2,5.2,9.7,53.5,0.2,0.8,19.2,3.6,4.4,83.7,6.7,0.9,,,,,,
337,Jacob Parker,F,35,28.9,14.2,5.0,9.3,53.8,0.7,1.4,46.9,3.5,4.4,79.9,7.1,2.0,,,,,,
338,Wesley Saunders,G,30,33.7,14.2,4.7,10.1,46.4,0.3,1.1,29.4,4.5,5.9,76.3,4.6,3.8,,,,,,
339,Shawn Jones,F,33,28.2,14.2,5.5,9.6,57.7,0.0,0.0,0.0,3.1,4.5,68.7,8.5,0.6,,,,,,
340,Jarred Shaw,F,27,27.2,14.1,5.8,12.0,48.3,0.0,0.2,0.0,2.5,3.2,78.2,8.3,0.9,,,,,,
341,Nimrod Hilliard,G,30,34.9,14.1,4.9,11.3,43.1,1.4,4.1,35.0,3.0,4.0,74.8,3.8,4.9,,,,,,
342,John Jordan,G,32,33.9,14.1,4.2,9.7,43.5,0.3,1.0,24.2,5.4,8.0,67.7,4.5,5.4,,,,,,
342,Derrick Barden,F,32,30.7,14.1,5.6,9.8,57.5,0.5,1.3,37.2,2.4,3.6,66.1,7.8,1.3,,,,,,
344,Maurice Creek,G,32,29.4,14.1,4.5,10.9,41.4,2.5,6.3,40.0,2.5,3.4,75.0,3.4,1.8,,,,,,
345,JayVaughn Pinkston,F,34,27.1,14.1,4.7,9.0,52.1,0.2,0.9,25.8,4.4,6.0,74.4,6.1,1.4,,,,,,
346,Josh Scott,F,35,31.6,14.1,4.5,8.9,51.1,0.0,0.1,0.0,5.0,6.2,81.0,8.4,0.6,,,,,,
347,Andre Hatchett,G,29,33.5,14.1,4.8,11.4,41.9,0.2,1.0,20.0,4.3,6.9,62.3,5.5,3.1,,,,,,
348,Ashton Moore,G,33,32.4,14.1,4.5,11.7,38.9,2.1,5.2,41.2,2.8,3.6,78.3,3.4,3.6,,,,,,
349,Joe Jackson,G,34,33.2,14.1,4.5,10.2,44.3,0.7,2.5,27.4,4.3,5.6,77.4,3.6,4.5,,,,,,
350,Keon Moore,G,29,27.5,14.0,4.6,10.5,43.6,2.2,5.6,39.3,2.7,3.2,81.9,3.9,1.0,,,,,,
351,Shaquille Boga,G,31,33.3,14.0,4.9,12.4,39.7,1.4,3.9,35.2,2.8,4.0,71.0,3.5,3.3,,,,,,
352,David Laury,F,33,29.0,14.0,4.9,8.9,54.9,0.0,0.0,0.0,4.2,7.2,58.6,8.3,2.3,,,,,,
353,Earnest Ross,G,35,31.9,14.0,4.0,9.8,41.1,1.6,5.2,31.1,4.3,5.6,77.6,6.0,1.4,,,,,,
354,Dwight Powell,C,36,32.4,14.0,4.9,10.5,46.2,0.3,1.1,25.6,4.0,5.9,68.7,6.9,3.1,Yes,45.0,2014.0,Yes,45.0,2014.0
355,Montrezl Harrell,F,37,29.3,14.0,6.0,9.9,60.9,0.1,0.1,66.7,1.9,4.1,46.4,8.4,1.2,Yes,32.0,2015.0,,,
356,LaDontae Henton,F,35,37.1,14.0,4.8,10.8,44.6,1.4,3.8,35.8,3.0,4.1,74.6,7.9,1.7,,,,,,
357,Dwayne Evans,F,34,29.6,14.0,4.9,10.0,49.4,0.1,0.5,27.8,3.9,5.3,74.9,6.5,1.2,,,,,,
357,Kyle Collinsworth,G,34,33.4,14.0,5.1,10.4,49.7,0.2,0.6,36.4,3.4,6.0,57.6,8.1,4.6,,,,,,
359,Maurice Barrow,F,32,29.5,14.0,4.7,10.7,43.6,1.3,3.8,32.5,3.4,4.6,74.1,5.0,1.2,,,,,,
359,Clarke Rosenberg,G,32,30.9,14.0,4.8,10.6,45.3,0.8,2.3,33.8,3.6,4.8,75.0,3.8,2.6,,,,,,
359,Lonnie McClanahan,G,32,26.9,14.0,4.7,10.5,44.5,0.0,0.2,20.0,4.6,6.3,74.0,4.1,3.5,,,,,,
362,Frank Kaminsky,F,38,27.2,13.9,5.2,9.8,52.8,1.0,2.6,37.8,2.7,3.5,76.5,6.3,1.3,Yes,9.0,2015.0,,,
363,Chase Fieler,F,35,28.7,13.9,5.3,9.7,54.8,0.5,1.7,30.5,2.7,3.9,70.6,7.4,1.6,,,,,,
364,Le'Bryan Nash,F,34,29.9,13.9,5.0,9.6,52.0,0.0,0.2,0.0,4.0,5.4,73.9,5.5,1.6,,,,,,
365,Jaye Crockett,F,32,29.4,13.9,5.3,10.3,51.7,0.6,2.0,31.7,2.7,3.3,82.7,6.4,1.2,,,,,,
366,Marcus Gilbert,F,32,32.6,13.9,4.5,11.0,40.5,2.3,6.2,36.7,2.7,3.5,76.8,5.1,1.6,,,,,,
367,Kenneth Ortiz,G,31,32.2,13.9,4.4,10.7,41.1,0.3,1.3,25.6,4.7,6.4,73.9,4.5,4.2,,,,,,
367,Parker Wentz,G,31,33.5,13.9,4.4,8.9,49.1,2.5,5.7,44.4,2.6,3.0,87.0,2.2,2.8,,,,,,
367,Zeek Woodley,G,31,24.1,13.9,5.6,9.1,61.7,0.3,0.8,41.7,2.4,2.9,80.2,4.6,0.7,,,,,,
370,Charles Mann,G,33,29.7,13.9,3.7,8.9,41.0,0.6,2.1,30.9,5.9,8.4,70.4,4.2,2.9,,,,,,
371,Tre Bowman,G,32,31.4,13.9,4.9,9.3,52.3,2.1,5.3,40.0,2.0,2.5,79.0,4.5,1.3,,,,,,
