RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2010,Drafted?,Draft Pick,Draft Year
734,Jamar Abrams,G-F,31,30.6,11.1,4.0,8.9,44.4,1.8,5.0,36.4,1.4,2.0,67.7,4.9,0.9,0.8,0.7,2.2,,,,,,
734,B.J. Monteiro,G-F,31,28.0,11.1,4.3,9.3,46.5,0.6,1.9,31.7,1.8,3.6,50.4,4.4,1.7,0.8,0.4,1.8,,,,,,
736,Ryan Wedel,G,33,30.3,11.1,3.7,9.1,40.9,2.0,5.4,36.9,1.6,1.9,84.4,2.4,1.5,1.5,0.1,1.2,,,,,,
737,Kai Williams,F,30,28.0,11.1,3.9,7.4,52.3,1.0,2.6,37.7,2.4,3.2,73.2,6.4,0.8,0.4,0.2,0.9,,,,,,
738,Billy White,F,32,27.6,11.1,4.3,7.3,58.3,0.2,0.7,28.6,2.3,3.7,63.2,4.3,1.4,1.0,0.8,2.1,,,,,,
739,Earnest Jones,F,17,29.4,11.1,2.9,8.1,36.5,0.8,2.1,36.1,4.4,6.5,67.6,6.9,1.0,0.6,0.4,2.2,,,,,,
740,Rashad Hassan,F,26,26.2,11.0,4.4,8.2,54.2,0.0,0.1,0.0,2.2,3.3,65.5,5.5,0.6,0.5,0.9,1.7,,,,,,
741,Marcus Relphorde,F,30,27.0,11.0,3.8,9.3,41.1,1.1,3.3,34.3,2.2,3.3,68.4,4.1,2.0,1.2,0.2,2.2,,,,,,
742,Chris Gweth,G,31,25.8,11.0,3.7,9.7,37.9,1.2,3.7,32.5,2.5,3.1,81.1,4.5,2.3,1.4,0.1,2.1,,,,,,
743,Jamar Samuels,F,36,23.2,11.0,3.6,6.8,53.9,0.5,1.4,37.3,3.2,5.7,56.3,4.9,1.2,0.9,0.7,1.8,,,,,,
744,Wayne Hunter,G,7,27.1,11.0,4.4,9.9,44.9,1.3,3.3,39.1,0.9,2.1,40.0,3.0,1.4,0.4,0.1,1.3,,,,,,
744,Yves Mekongo Mbala,F,24,35.6,11.0,3.2,8.3,38.2,0.8,2.3,34.5,3.9,5.4,71.5,5.5,1.7,0.5,0.5,2.7,,,,,,
744,Larry Wright,G,35,25.5,11.0,3.5,9.6,36.2,1.5,4.6,33.3,2.5,2.7,92.6,2.5,1.6,0.8,0.1,1.7,,,,,,
744,Zahir Carrington,F,30,28.0,11.0,4.4,8.5,51.6,0.0,0.0,0.0,2.2,4.4,49.6,6.7,1.3,1.1,1.4,2.7,,,,,,
744,Marquis Hall,G,33,31.6,11.0,3.6,9.6,37.3,1.7,4.5,37.2,2.2,3.0,72.7,3.5,5.7,1.2,0.1,2.2,,,,,,
744,Jeffrey Forbes,G,30,31.2,11.0,3.9,9.3,41.9,1.6,4.3,36.4,1.6,1.9,87.5,2.6,2.0,1.4,0.0,1.5,,,,,,
750,Papa Oppong,G,33,25.7,11.0,4.1,8.5,48.2,1.8,4.1,44.9,0.9,1.3,67.4,3.3,1.5,1.4,0.3,0.8,,,,,,
751,Ben Botts,G,31,30.0,11.0,3.6,8.6,41.4,2.0,4.5,45.7,1.8,2.1,83.3,1.5,1.7,0.9,0.1,1.3,,,,,,
751,John Jenkins,G,31,23.1,11.0,3.5,7.5,47.0,2.3,4.8,48.3,1.5,1.9,80.0,2.2,1.0,0.5,0.2,0.7,,,,,,
753,Paul Davis,F,29,26.9,10.9,4.4,7.7,57.6,0.0,0.0,0.0,2.0,3.9,51.8,7.8,0.3,0.8,1.7,1.9,,,,,,
753,Anton Silver,G-F,29,20.3,10.9,3.8,9.1,41.1,1.7,4.8,35.3,1.7,2.7,63.3,3.4,1.4,0.6,0.1,2.1,,,,,,
755,Brian Fisher,G,28,29.0,10.9,3.5,9.8,35.9,1.3,3.9,32.4,2.7,4.1,65.2,3.2,2.8,1.3,0.0,3.0,,,,,,
756,Terence Grier,G,32,31.6,10.9,4.2,9.2,46.1,0.4,1.3,28.6,2.1,4.1,51.5,3.2,1.6,1.2,0.1,2.0,,,,,,
757,Trey McKinney-Jones,G,30,28.5,10.9,3.7,7.7,47.6,0.6,1.7,34.6,3.0,4.0,74.2,3.8,2.0,0.6,0.1,2.3,,,,,,
758,Malcolm Thomas,F,34,31.3,10.9,4.1,7.6,54.3,0.1,0.1,40.0,2.6,4.9,52.7,7.6,2.3,0.9,1.5,1.9,,,,,,
759,Carlos Strong,G,35,30.7,10.9,3.5,7.5,47.5,1.7,3.6,47.2,2.1,3.1,68.2,4.6,1.8,1.7,0.4,1.3,,,,,,
760,Julius Thomas,F,31,28.3,10.8,4.5,6.7,67.1,0.0,0.0,0.0,1.9,4.1,46.0,5.9,1.9,1.5,0.7,1.4,,,,,,
761,Marland Smith,G,30,27.2,10.8,3.7,9.9,37.6,2.1,6.2,34.1,1.3,1.7,74.5,3.1,1.5,0.9,0.1,1.7,,,,,,
762,Kris Joseph,F,35,27.8,10.8,3.6,7.4,49.0,0.3,1.2,22.0,3.3,4.4,74.8,5.5,1.7,1.4,0.4,1.8,,,,,,
763,James Haarsma,F,28,27.8,10.8,4.0,7.9,50.0,0.1,0.3,25.0,2.8,3.8,74.5,7.1,0.9,0.6,0.3,1.8,,,,,,
764,Geoff McCammon,G,30,23.8,10.8,3.9,8.6,45.0,1.7,3.9,42.7,1.4,1.9,73.7,2.1,0.7,0.6,0.2,1.0,,,,,,
765,Michael Sands,F,31,26.0,10.8,3.5,7.2,49.3,0.0,0.2,16.7,3.6,4.9,73.9,6.1,1.0,0.4,0.1,2.0,,,,,,
765,Chris Martin,G,31,22.9,10.8,3.4,7.8,42.8,0.3,1.2,21.1,3.8,5.4,71.1,3.2,1.5,0.9,0.2,1.9,,,,,,
765,Tamir Jackson,G,31,30.6,10.8,3.7,9.8,37.7,0.4,2.3,18.3,2.9,4.4,66.4,2.2,3.0,1.7,0.0,3.2,,,,,,
768,Shane Johannsen,F,26,25.5,10.8,4.0,6.4,62.9,0.0,0.0,0.0,2.7,4.8,56.0,5.9,0.7,0.5,1.3,1.2,,,,,,
769,Daequon Montreal,F,32,25.0,10.8,4.1,8.4,48.9,0.3,1.0,31.3,2.2,3.3,66.0,5.3,1.2,0.5,0.7,1.4,,,,,,
770,Will Archambault,G-F,31,26.1,10.7,3.7,8.7,43.0,1.6,4.4,37.8,1.6,2.4,67.6,4.8,1.9,0.4,0.3,1.5,,,,,,
770,Moussa Camara,F,31,30.8,10.7,3.4,8.9,38.4,1.5,4.7,32.9,2.4,3.2,73.7,2.9,0.7,0.7,0.1,1.5,,,,,,
770,Shawn Atupem,F,31,27.7,10.7,4.6,9.0,51.1,0.0,0.0,0.0,1.5,3.2,47.0,3.5,1.4,0.8,0.5,2.1,,,,,,
770,DeAngelo Casto,F,31,28.5,10.7,4.0,8.0,49.8,0.0,0.0,0.0,2.7,4.6,59.0,7.0,0.5,0.7,2.2,2.2,,,,,,
774,Gilbert Brown,F,23,23.7,10.7,3.6,7.3,49.7,0.9,2.3,39.6,2.6,3.7,71.4,3.2,1.8,0.5,0.2,1.6,,,,,,
775,Chace Stanback,G-F,34,26.4,10.7,4.1,9.4,43.6,1.0,3.2,30.9,1.6,1.9,80.3,5.8,1.4,1.6,0.8,1.7,,,,,,
775,Kevin Young,F,34,30.0,10.7,4.3,8.1,52.7,0.6,2.1,31.0,1.5,2.4,62.2,5.3,1.1,1.1,0.9,1.4,,,,,,
777,Calvin Betts,G-F,30,31.2,10.7,3.6,8.7,41.0,1.0,3.5,28.3,2.6,3.4,76.5,7.7,2.0,1.9,0.6,1.5,,,,,,
778,Keiton Page,G,33,33.2,10.7,3.3,8.1,40.4,2.2,5.8,38.3,1.9,2.2,87.7,1.6,2.7,1.1,0.0,1.4,,,,,,
779,Santwon Latunde,F,29,26.2,10.7,3.4,7.9,42.6,0.0,0.0,0.0,4.0,5.5,71.9,7.8,0.7,0.6,0.3,2.4,,,,,,
780,Edvinas Ruzgas,G,32,31.4,10.7,3.7,7.4,49.8,1.9,4.5,42.4,1.4,2.0,73.0,2.8,0.7,0.5,0.0,0.8,,,,,,
780,Kendrick Harris,G,32,31.9,10.7,3.4,9.0,38.0,0.6,2.7,23.0,3.3,4.8,69.1,2.6,2.8,1.1,0.2,2.9,,,,,,
782,Mouhammad Faye,F,28,25.6,10.7,3.9,8.6,45.0,1.1,3.3,33.0,1.9,3.0,65.1,5.3,0.9,0.6,0.6,1.5,,,,,,
782,Olu Ashaolu,F,35,28.0,10.7,4.3,8.1,53.4,0.2,0.7,25.0,1.9,4.1,47.2,8.1,1.1,0.7,0.2,2.3,,,,,,
782,Evan Fjeld,F,35,28.7,10.7,4.3,7.8,54.7,0.1,0.3,20.0,2.1,2.8,75.3,6.1,0.8,0.8,1.2,1.0,,,,,,
785,Trent Hutchin,G,31,21.7,10.7,3.6,8.1,44.8,2.5,5.5,44.4,1.0,1.1,90.9,1.2,0.5,0.5,0.1,0.8,,,,,,
786,Ben Allen,F-C,34,27.6,10.7,4.0,8.1,49.1,1.4,3.4,39.3,1.4,1.6,82.1,7.6,2.2,0.6,0.7,1.6,,,,,,
787,Nikola Vucevic,F,30,32.3,10.7,4.2,8.3,50.4,0.3,1.2,22.2,2.0,2.8,71.8,9.4,1.2,0.6,1.3,1.9,,,,,,
788,Mike Davis,F,36,32.3,10.7,4.8,10.1,47.3,0.0,0.0,0.0,1.1,1.8,63.1,9.2,0.9,0.5,0.6,1.5,,,,,,
789,Kashif Watson,G,29,26.6,10.7,3.7,7.8,46.7,0.0,0.1,50.0,3.3,4.9,68.3,3.0,2.1,0.7,0.0,1.9,,,,,,
789,Ron Burks,F,29,29.2,10.7,3.5,9.2,38.2,1.2,4.1,30.5,2.4,3.5,69.3,5.9,3.5,2.0,0.4,2.9,,,,,,
791,Kelly Beidler,F,31,30.3,10.7,3.8,9.0,41.8,1.2,3.4,35.6,1.9,2.6,74.1,7.1,1.5,1.7,1.4,1.9,,,,,,
792,Nick Okorie,G,34,25.9,10.7,3.5,8.6,41.2,1.1,2.8,37.5,2.6,3.4,75.0,2.7,2.0,1.4,0.1,2.0,,,,,,
793,Wendell McKines,F,24,31.8,10.7,4.0,8.3,48.2,0.7,1.8,37.2,2.0,3.5,56.5,9.8,3.1,0.6,0.7,2.0,,,,,,
793,Denver Holmes,G-F,30,30.4,10.7,3.8,8.6,44.7,1.0,3.0,33.7,2.0,2.4,82.2,2.3,1.9,0.7,0.2,2.4,,,,,,
795,Marquis Navarre,G,26,30.5,10.7,3.6,7.7,47.0,1.0,2.6,40.3,2.4,3.3,72.9,2.5,2.9,1.0,0.1,1.8,,,,,,
796,Rodriquez Sherman,G,34,29.7,10.6,3.9,9.6,40.2,0.5,2.0,24.6,2.4,3.8,64.3,4.0,3.0,1.6,0.2,2.7,,,,,,
797,Bryan Sherrer,G,28,31.3,10.6,3.1,7.4,42.7,1.1,2.9,38.7,3.3,3.6,90.1,2.0,1.8,0.6,0.1,1.8,,,,,,
798,Darion 'Jake' Anderson,G,30,27.9,10.6,3.8,9.5,39.9,0.5,2.4,20.8,2.5,3.4,74.5,6.0,3.5,1.2,0.2,3.1,,,,,,
798,Dee Brown,G,30,31.7,10.6,3.9,8.8,44.7,1.2,2.7,42.7,1.6,2.3,68.6,2.8,1.9,0.9,0.1,1.9,,,,,,
800,Zach Urbanus,G,32,36.0,10.6,3.5,8.9,39.1,2.6,6.3,41.1,1.1,1.4,77.8,3.0,2.4,0.7,0.0,1.4,,,,,,
801,Gavin Edwards,F,34,30.4,10.6,3.9,6.6,59.2,0.0,0.0,0.0,2.9,3.6,78.2,6.5,0.8,0.8,2.0,1.8,,,,,,
802,Brandis Raley-Ross,G,31,31.4,10.6,3.6,9.0,40.1,2.0,5.5,36.3,1.4,1.9,71.7,3.6,1.4,1.1,0.1,1.5,,,,,,
802,Steve Panos,C,31,21.2,10.6,3.5,6.4,54.0,0.0,0.0,0.0,3.7,4.9,75.7,5.2,0.6,0.2,0.2,1.5,,,,,,
804,Jermaine Mallett,G,36,30.8,10.6,3.4,7.5,45.7,1.0,2.9,34.0,2.8,3.3,83.3,5.6,2.0,1.0,0.3,1.9,,,,,,
805,Kwadzo Ahelegbe,G,35,29.5,10.6,3.3,8.8,38.1,0.7,2.0,34.8,3.2,4.4,73.9,3.1,2.8,0.8,0.1,3.0,,,,,,
805,Justin Harper,F,35,25.0,10.6,4.0,8.3,48.3,1.2,3.5,34.4,1.4,2.1,68.1,5.4,1.0,0.8,0.9,1.4,,,,,,
805,Jermaine Dixon,G,25,28.6,10.6,3.9,10.1,38.5,0.6,2.7,20.9,2.3,3.2,70.4,4.0,2.2,1.2,0.5,1.5,,,,,,
805,Mark Dunn,F,30,27.5,10.6,3.9,8.1,47.9,0.9,2.2,40.0,2.0,2.5,80.0,4.6,0.7,0.3,0.2,1.4,,,,,,
805,DeAndre Brown,G,35,32.6,10.6,4.1,9.8,42.1,1.2,4.0,29.5,1.2,1.7,68.9,2.9,3.4,0.9,0.0,2.7,,,,,,
810,De'Suan Dixon,G,32,29.3,10.6,3.9,9.8,39.9,0.8,2.8,27.8,2.0,3.5,56.6,6.7,1.3,1.5,0.5,1.7,,,,,,
811,Justin Baker,F,29,24.5,10.6,4.3,8.4,51.0,0.1,0.2,60.0,1.9,2.7,69.2,4.9,0.6,0.3,0.6,1.9,,,,,,
812,Calvin Lee,F,31,30.0,10.6,4.3,9.5,44.9,0.1,0.5,21.4,1.9,2.7,71.1,5.3,1.5,0.5,1.1,2.0,,,,,,
813,Danny Sumner,F,33,28.8,10.6,3.7,9.3,39.9,1.5,4.6,31.6,1.7,2.9,56.7,3.8,1.1,0.5,0.7,1.0,,,,,,
814,Ryan White,G,28,28.0,10.6,3.1,8.0,39.5,1.4,3.6,37.6,2.9,3.9,75.9,3.2,3.8,1.4,0.0,3.5,,,,,,
815,Lorne Merthie,G,30,29.0,10.6,3.5,8.3,42.0,2.3,5.6,41.1,1.3,1.6,79.2,2.3,1.7,2.0,0.1,1.4,,,,,,
816,Vernon Macklin,C,34,25.3,10.6,4.6,7.6,60.7,0.0,0.0,0.0,1.4,2.4,58.7,5.5,0.8,0.6,0.9,1.4,,,,,,
817,B.J. Jenkins,G,36,25.9,10.6,3.5,8.1,43.8,1.9,4.9,37.9,1.6,2.1,79.7,2.6,3.2,1.8,0.2,1.6,,,,,,
817,Delrico Lane,G,9,31.4,10.6,3.4,7.1,48.4,1.7,3.8,44.1,2.0,3.4,58.1,4.9,3.2,2.7,0.1,3.2,,,,,,
819,Ryan Bacon,F,29,28.7,10.6,4.0,8.3,47.9,0.0,0.1,0.0,2.6,4.1,63.3,9.1,1.5,1.0,1.5,3.1,,,,,,
820,Antonio Pena,F,33,24.9,10.5,3.8,6.7,57.7,0.0,0.0,0.0,2.8,4.1,69.6,7.0,1.0,1.0,0.5,1.9,,,,,,
821,Travis Franklin,F,32,25.8,10.5,3.2,6.2,51.8,0.0,0.0,0.0,4.2,7.6,54.5,5.0,1.3,1.1,0.3,2.3,,,,,,
822,D.J. Richardson,G,36,30.9,10.5,3.4,8.6,39.9,1.9,4.9,39.0,1.7,2.2,77.5,2.7,2.1,0.7,0.2,1.7,,,,,,
823,David Hanson,F,31,27.3,10.5,3.8,9.0,42.3,1.0,3.6,27.7,1.9,2.9,65.6,5.5,1.4,0.6,0.3,1.5,,,,,,
824,Rob Garrison,G,33,32.2,10.5,3.4,9.1,37.5,1.1,3.4,31.0,2.7,3.3,81.5,4.2,2.3,1.7,0.3,2.3,,,,,,
825,Arinze Onuaku,F,32,22.8,10.5,4.8,7.2,66.8,0.0,0.0,0.0,0.9,2.2,42.9,5.1,0.6,0.9,1.1,1.3,,,,,,
825,Sean Kowal,C,30,25.5,10.5,4.3,7.9,54.2,0.0,0.0,100.0,1.9,3.6,54.2,6.4,0.6,0.7,0.8,1.4,,,,,,
825,Derrick Roland,G,12,25.1,10.5,3.8,7.8,48.9,0.9,2.9,31.4,1.9,2.4,79.3,3.0,1.7,0.5,0.7,1.5,,,,,,
825,Jeremy Bynum,G,30,29.2,10.5,3.8,9.0,42.0,1.9,4.8,40.6,1.0,1.3,77.5,3.5,1.7,0.6,0.2,1.4,,,,,,
825,Daniel Bryant,G,22,19.9,10.5,3.6,9.0,40.6,2.0,5.5,35.8,1.3,2.1,60.9,2.5,1.3,1.0,0.0,1.8,,,,,,
830,Tommy Freeman,F,37,27.5,10.5,3.1,6.5,48.1,2.5,5.3,47.7,1.8,2.1,85.5,2.0,1.0,0.5,0.1,1.2,,,,,,
831,Andrew Beinert,G,31,33.4,10.5,3.2,8.0,40.3,2.0,4.5,43.3,2.1,2.7,77.1,2.2,3.5,1.1,0.0,2.4,,,,,,
832,Dwight Hardy,G,29,22.2,10.5,3.6,8.9,40.2,1.9,4.9,38.3,1.4,2.0,71.2,2.0,0.9,0.7,0.1,1.3,,,,,,
833,Roburt Sallie,G,34,30.8,10.5,3.2,7.3,44.4,1.9,4.6,41.3,2.1,3.1,68.6,4.0,1.9,1.7,0.6,1.3,,,,,,
833,D.J. Gay,G,34,34.6,10.5,3.2,8.6,37.0,1.8,4.7,38.1,2.3,3.2,71.8,2.2,3.2,1.1,0.1,1.8,,,,,,
833,Jason Clark,G,34,33.4,10.5,3.6,7.5,47.5,2.0,4.6,42.4,1.4,1.8,75.8,3.9,2.0,1.4,0.2,2.0,,,,,,
836,Trey Harmon,G,30,28.8,10.5,3.4,9.8,34.8,1.6,5.6,29.0,2.0,2.4,84.7,2.4,1.7,1.6,0.0,1.3,,,,,,
837,Cody Ellis,F,22,28.0,10.5,3.6,9.5,37.6,1.8,5.9,30.0,1.5,2.4,63.5,4.9,1.2,0.9,0.1,1.0,,,,,,
838,Michael Orock,C,31,27.9,10.5,4.4,8.1,54.4,0.0,0.0,0.0,1.7,3.9,43.3,6.2,0.6,0.6,1.1,2.4,,,,,,
838,Robert Owens,G,31,28.0,10.5,3.4,8.4,39.8,2.5,6.2,40.6,1.2,1.5,80.9,2.2,1.2,0.5,0.1,1.2,,,,,,
840,Bradford Burgess,G-F,36,28.6,10.4,3.7,7.6,48.0,1.1,3.1,37.3,2.0,2.5,78.9,5.1,1.2,1.0,0.4,1.3,,,,,,
841,Joey Shaw,F,34,28.3,10.4,3.6,7.6,47.7,1.1,3.1,34.6,2.1,2.6,80.9,5.1,1.5,0.7,0.3,1.4,,,,,,
841,Dexter Pittman,C,34,19.1,10.4,4.1,6.3,65.4,0.0,0.0,0.0,2.2,4.0,55.6,5.9,0.5,0.4,1.9,1.8,,,,,,
841,Marcus Denmon,G,34,21.0,10.4,3.4,8.0,42.9,2.0,4.9,40.7,1.6,2.2,69.7,2.9,1.4,0.9,0.1,0.9,,,,,,
844,Jarrid Jerome Famous,F-C,32,29.7,10.4,4.0,7.6,52.7,0.0,0.0,0.0,2.4,3.8,63.4,7.5,0.5,0.5,0.7,2.1,,,,,,
845,Brandon Brown,F,21,25.2,10.4,4.0,7.9,50.9,0.8,2.5,30.2,1.7,2.7,61.4,4.5,1.6,0.9,0.6,1.7,,,,,,
846,Sam Muldrow,F,31,29.7,10.4,4.2,9.8,43.1,0.5,1.7,25.9,1.5,2.3,65.3,6.2,0.4,0.9,3.1,1.5,,,,,,
846,Tramaine Butler,G,31,28.3,10.4,3.4,8.7,39.4,0.9,2.9,29.7,2.7,5.1,52.8,4.9,2.3,1.8,0.3,2.5,,,,,,
846,Damier Pitts,G,31,27.6,10.4,3.1,7.0,44.4,1.4,3.7,36.8,2.9,3.5,83.2,2.7,4.7,0.7,0.0,2.5,,,,,,
849,Doneal Mack,G,34,28.4,10.4,3.6,8.3,44.0,1.9,4.8,38.4,1.3,1.7,72.9,1.9,1.6,0.8,0.5,0.8,,,,,,
849,Jamarr Sanders,G,34,34.2,10.4,3.5,9.0,39.2,2.1,5.5,37.4,1.3,1.7,75.9,4.9,2.6,1.3,0.2,1.9,,,,,,
851,Vincent Davis,G,23,25.0,10.4,3.9,10.0,39.3,1.5,3.8,39.1,1.1,1.9,58.1,3.5,1.3,0.8,0.5,1.6,,,,,,
852,Tommie Sykes,F,31,22.3,10.4,2.6,5.0,52.6,0.0,0.0,0.0,5.1,7.0,72.5,5.3,0.5,0.6,0.1,2.2,,,,,,
853,Ben Jonson,F,29,30.2,10.4,3.7,8.5,43.5,1.0,2.7,37.7,2.0,2.7,74.4,5.2,1.8,0.7,0.5,1.8,,,,,,
853,Sultan Toles-Bey,G,29,29.0,10.4,3.1,9.1,33.7,1.2,3.5,35.3,3.0,3.4,87.0,2.6,3.2,1.6,0.1,2.8,,,,,,
853,Kyle Casey,F,29,23.4,10.4,3.1,6.0,52.3,0.6,1.4,38.1,3.6,4.4,81.1,5.1,1.1,0.3,0.9,2.0,,,,,,
856,Phillip McDonald,G,35,27.5,10.4,3.5,8.1,43.0,2.1,5.2,39.6,1.3,1.9,69.1,3.1,0.7,0.5,0.2,1.1,,,,,,
856,Yancy Gates,F,35,25.5,10.4,4.4,8.5,52.2,0.0,0.1,0.0,1.5,2.6,58.9,5.9,0.9,0.6,0.9,1.4,,,,,,
858,Isaiah Canaan,G,36,20.4,10.4,3.4,6.8,49.8,1.5,3.1,48.2,2.1,2.8,77.8,2.3,1.6,0.9,0.0,1.7,,,,,,
859,Robert Johnson,F,28,28.8,10.4,4.0,9.3,42.5,1.4,4.5,31.0,1.0,1.4,76.3,4.1,1.1,1.0,0.6,1.5,,,,,,
860,Whitney Coleman,G,31,29.5,10.4,3.6,9.5,37.9,1.7,4.7,35.9,1.5,1.9,78.3,3.2,2.1,1.5,0.1,2.0,,,,,,
861,Antoine Watson,G,17,30.5,10.4,3.4,9.8,34.3,1.3,4.9,26.5,2.4,3.1,75.5,3.5,3.3,1.4,0.1,3.0,,,,,,
862,Tyler Morris,G,27,33.0,10.3,3.2,8.6,37.3,1.5,4.2,36.3,2.4,2.9,83.1,3.0,3.9,1.8,0.1,2.6,,,,,,
862,Hamidu Rahman,C,33,26.2,10.3,3.9,7.0,55.4,0.0,0.0,0.0,2.6,5.0,51.5,8.0,0.4,0.4,1.3,1.9,,,,,,
862,Arsalan Kazemi,F,30,27.9,10.3,3.5,6.6,53.0,0.0,0.0,0.0,3.3,5.5,61.0,9.1,1.2,1.6,0.9,1.9,,,,,,
862,Tiny Gallon,F,30,24.0,10.3,4.1,7.4,54.7,0.1,0.6,23.5,2.1,3.0,69.7,7.9,0.8,0.7,0.8,2.3,,,,,,
866,Jeremy Granger,G,31,31.4,10.3,3.6,8.1,45.2,0.3,0.8,41.7,2.7,3.1,87.5,2.7,3.4,1.0,0.0,1.5,,,,,,
866,Aaron Broussard,F,31,23.5,10.3,4.1,9.3,44.3,0.9,2.5,35.1,1.2,2.2,54.4,5.1,1.2,1.3,0.1,1.5,,,,,,
868,Chris Oakes,C,28,28.3,10.3,4.0,7.1,57.1,0.0,0.0,0.0,2.3,3.6,63.0,9.0,1.0,0.7,1.6,1.4,,,,,,
869,Isaac Sosa,G,32,24.3,10.3,3.6,8.4,42.2,2.3,5.3,42.7,0.9,1.3,67.4,1.8,0.9,0.4,0.1,1.3,,,,,,
869,Mike Ladd,G,32,30.8,10.3,3.6,8.9,40.0,2.1,5.3,39.1,1.1,1.5,76.6,3.5,1.5,0.9,0.3,1.3,,,,,,
869,Malcolm Armstead,G,32,31.7,10.3,4.3,9.4,45.2,0.7,2.0,33.3,1.2,1.6,72.5,2.6,4.3,2.0,0.1,2.5,,,,,,
872,Ivan Aska,F,36,22.7,10.3,4.2,7.1,58.8,0.0,0.0,0.0,1.9,3.1,62.7,4.8,0.6,0.8,0.3,1.8,,,,,,
873,Chris Howard,G,33,35.8,10.3,3.4,7.8,43.6,0.8,2.7,27.8,2.8,3.9,70.0,3.9,3.8,0.7,0.3,1.7,,,,,,
874,Sean McNally,F-C,30,30.0,10.3,3.5,8.5,41.4,0.3,0.9,33.3,2.9,4.1,71.5,7.4,1.5,1.0,1.2,2.0,,,,,,
875,Robert Sacre,C,34,25.3,10.3,3.6,6.8,52.6,0.0,0.0,100.0,3.1,5.0,62.9,5.4,0.6,0.7,1.9,2.0,,,,,,
876,A.J. Tyler,F,32,26.9,10.3,4.3,8.8,48.4,0.1,0.8,11.5,1.7,2.3,72.0,5.0,0.8,0.7,0.3,1.6,,,,,,
877,Nate Bendall,F,33,25.8,10.3,4.0,7.1,56.2,0.0,0.0,0.0,2.3,2.8,81.5,5.5,0.7,0.5,0.9,1.4,,,,,,
877,Durand Scott,G,33,27.8,10.3,3.8,8.4,45.5,0.5,1.8,27.6,2.2,3.2,67.0,4.0,3.4,1.2,0.2,2.2,,,,,,
879,Randy Davis,G,30,28.4,10.3,2.7,6.2,43.2,1.5,3.3,44.0,3.5,4.3,80.6,3.5,3.3,0.9,0.0,2.2,,,,,,
880,Evan Washington,G,31,34.1,10.3,3.4,7.1,48.2,0.4,1.0,40.0,3.0,4.6,65.7,4.7,3.0,0.9,0.4,2.1,,,,,,
880,Vincent Council,C,31,27.6,10.3,3.3,8.1,40.6,0.6,1.9,31.7,3.1,4.4,70.4,3.5,4.5,1.2,0.1,2.4,,,,,,
880,Phil Gary,G,31,27.2,10.3,3.2,7.5,43.3,1.0,3.1,33.7,2.8,3.7,75.4,1.8,3.0,1.5,0.0,2.7,,,,,,
883,Trae Goldston,G,32,26.2,10.3,3.6,9.1,39.2,1.8,4.8,38.8,1.3,1.5,87.2,1.8,0.9,0.7,0.1,1.2,,,,,,
884,Branden Johnson,F,29,30.2,10.2,3.1,7.7,41.0,1.8,4.9,36.6,2.2,2.9,75.0,5.6,1.1,0.7,0.7,0.9,,,,,,
885,John Fields,F,26,24.0,10.2,3.9,7.3,53.2,0.0,0.0,0.0,2.5,4.9,50.4,8.7,0.5,0.3,2.3,2.2,,,,,,
886,Greg Logins,F,31,23.4,10.2,3.9,9.3,42.0,1.2,3.1,37.9,1.3,1.5,83.0,6.1,0.4,0.3,0.2,1.8,,,,,,
886,Franklin Session,G-F,31,30.6,10.2,3.9,8.8,44.5,0.5,2.4,23.0,1.8,3.6,50.5,5.8,2.7,1.8,0.9,2.6,,,,,,
888,Idris Hilliard,F,30,31.8,10.2,3.7,7.5,49.6,0.0,0.2,14.3,2.7,3.8,71.7,5.4,1.2,0.8,0.3,1.3,,,,,,
888,Brian Qvale,C,30,26.3,10.2,4.0,6.5,61.5,0.0,0.0,0.0,2.2,3.1,71.7,7.1,0.7,0.4,2.0,1.1,,,,,,
890,Andrew Keister,F,31,28.3,10.2,4.2,8.1,51.6,0.0,0.0,0.0,1.8,2.5,73.7,8.9,1.6,0.5,0.6,2.3,,,,,,
891,Chris Singleton,F,32,31.4,10.2,3.7,8.9,41.2,1.1,3.7,29.7,1.8,3.6,49.6,7.0,2.2,2.2,1.5,3.0,,,,,,
892,Terrance Calvin,G,34,33.1,10.2,3.1,8.6,36.1,0.1,0.6,18.2,3.9,4.8,81.5,5.1,3.9,1.3,0.0,3.1,,,,,,
892,Laurence Bowers,F,34,22.5,10.2,4.1,7.5,55.5,0.3,0.7,40.0,1.6,2.4,65.1,5.7,1.2,1.1,1.4,1.1,,,,,,
894,Otis Polk,C,30,28.1,10.2,4.0,7.7,51.7,0.0,0.0,0.0,2.2,3.6,60.2,7.0,0.9,0.6,1.2,2.1,,,,,,
894,Jauwan Scaife,G,30,30.3,10.2,3.1,8.2,37.7,1.4,3.6,37.6,2.6,3.3,78.0,2.6,1.7,0.9,0.0,1.6,,,,,,
896,Brendan McKillop,G,31,33.2,10.2,3.4,8.9,37.8,2.6,6.8,37.9,0.9,1.2,73.0,2.7,4.0,0.9,0.1,1.5,,,,,,
