RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2004,Drafted?,Draft Pick,Draft Year
156,Ben Reed,G,31,30.4,16.0,5.0,10.6,47.4,2.4,5.3,45.1,3.5,4.5,79.0,4.9,2.2,0.7,0.1,2.2,,,,,,
158,Radee Skipworth,F,23,34.9,16.0,5.8,13.7,42.4,1.0,3.7,26.2,3.3,4.7,71.3,6.2,1.0,1.1,0.3,2.4,,,,,,
159,Channing Frye,C,30,30.3,15.9,6.4,11.7,54.8,0.1,0.2,60.0,3.0,3.8,78.8,7.4,1.9,0.6,2.1,1.6,Yes,8.0,2005.0,,,
160,Brandon Bowman,F,28,34.7,15.9,5.8,13.4,42.8,1.1,3.3,32.3,3.4,4.8,70.1,8.1,1.9,2.0,1.3,3.7,,,,,,
161,Terrance Thomas,F,26,35.0,15.9,5.3,12.9,41.1,2.1,6.2,33.8,3.2,4.3,74.3,6.9,3.2,1.0,0.1,3.0,,,,,,
162,JJ Redick,F,37,31.1,15.9,4.6,11.0,42.3,2.8,7.0,39.5,3.9,4.1,95.3,3.1,1.6,0.7,0.1,1.9,,,,,,
163,Nigel Dixon,C,28,25.1,15.9,6.4,9.4,67.8,0.0,0.0,0.0,3.1,7.2,43.3,10.3,0.4,0.5,0.3,3.8,,,,,,
164,Chakowby Hicks,G,29,34.9,15.9,5.0,12.0,41.4,1.3,4.2,31.1,4.6,5.9,77.9,5.9,2.9,3.0,0.6,3.9,,,,,,
165,Jason McKrieth,G,33,31.2,15.8,5.4,10.8,50.3,0.8,2.5,33.3,4.2,4.9,84.0,4.9,2.9,1.8,0.2,2.1,,,,,,
166,Earnest Shelton,G,31,33.1,15.8,4.7,11.1,42.4,2.5,7.1,35.0,3.9,4.8,82.4,3.8,1.9,1.2,0.0,2.1,,,,,,
167,Akeem Clark,G,32,36.2,15.8,5.0,11.9,42.3,3.4,8.3,41.1,2.3,3.0,78.1,4.1,1.4,0.8,0.1,2.0,,,,,,
168,Danny Gathings,F,30,30.1,15.8,6.3,11.9,53.1,0.4,1.0,41.9,2.8,4.0,68.6,8.0,0.8,1.6,0.6,2.5,,,,,,
168,Paul Davis,C,30,28.2,15.8,5.4,9.6,56.8,0.2,0.5,33.3,4.8,6.0,79.9,6.2,2.0,1.5,0.6,2.5,Yes,34.0,2006.0,,,
170,Mike Wells,G,28,34.7,15.8,5.3,12.6,42.0,2.4,6.5,37.2,2.8,3.6,77.2,5.6,2.5,1.5,0.8,2.2,,,,,,
170,Chris Stephens,G,28,32.1,15.8,5.5,13.1,41.7,2.7,7.2,37.8,2.1,2.6,82.2,2.6,1.4,0.7,0.1,1.4,,,,,,
172,Matt Walsh,F,31,33.1,15.8,4.9,11.0,44.4,2.0,5.9,34.6,3.9,4.8,82.4,4.8,2.8,1.5,0.3,3.0,,,,,,
173,Thomas Mobley,F,29,29.8,15.7,5.1,10.9,47.0,2.4,5.3,45.2,3.0,3.9,77.9,5.5,1.9,1.0,0.3,1.7,,,,,,
174,Kevin Roberts,F,27,31.7,15.7,5.9,13.0,45.7,0.4,1.5,30.0,3.4,5.3,64.3,6.4,1.7,0.5,0.3,2.4,,,,,,
174,Jay Straight,G,27,31.2,15.7,5.1,12.1,42.1,1.8,5.4,33.3,3.7,4.8,76.2,3.4,3.8,1.4,0.0,3.4,,,,,,
176,Elton Nesbitt,G,29,28.9,15.7,5.3,13.1,40.4,2.3,6.5,35.6,2.8,3.5,78.4,3.8,3.6,2.3,0.1,2.6,,,,,,
177,Charles Gaines,F,28,31.4,15.7,5.4,10.9,49.5,0.0,0.1,25.0,4.9,6.7,72.7,10.4,0.8,1.2,1.3,2.2,,,,,,
178,Dan Oppland,F,31,32.4,15.7,5.6,10.2,54.6,0.0,0.2,20.0,4.5,5.7,78.1,7.2,0.6,0.7,0.2,1.7,,,,,,
179,Ronny Turiaf,F,30,26.9,15.7,5.1,9.5,53.8,0.0,0.1,33.3,5.4,7.6,70.3,6.2,1.5,0.5,1.5,2.4,Yes,37.0,2005.0,,,
180,Marcellus Sommerville,F,31,32.6,15.6,5.2,12.9,40.6,1.6,4.7,34.7,3.5,4.6,75.7,7.3,1.0,0.8,0.5,2.9,,,,,,
181,Michael Haddix,C,29,29.8,15.6,6.2,12.9,48.0,0.0,0.0,0.0,3.2,5.2,62.7,9.0,0.5,0.5,1.2,2.0,,,,,,
182,Matt Nelson,C,24,25.8,15.6,5.5,9.4,59.1,0.0,0.0,0.0,4.5,5.5,81.8,5.7,1.3,0.5,1.6,2.0,,,,,,
183,Paul Millsap,F,30,35.1,15.6,5.8,9.9,58.7,0.0,0.0,100.0,3.9,6.0,64.1,12.5,0.7,0.9,1.7,2.2,Yes,47.0,2006.0,,,
184,Ishmael Joyce,G,29,31.4,15.6,4.8,13.0,37.2,1.6,4.9,32.6,4.3,5.7,75.8,4.5,2.3,2.2,0.5,2.6,,,,,,
184,Matt Witt,G,29,33.5,15.6,5.4,12.9,42.1,2.4,6.1,39.8,2.2,3.2,69.1,1.9,5.5,1.0,0.1,4.2,,,,,,
186,Greg Davis,G,31,33.8,15.5,5.5,13.1,41.5,2.0,6.2,32.1,2.6,3.4,78.1,3.0,8.3,2.4,0.1,2.8,,,,,,
187,Ricky Shields,G,33,33.0,15.5,5.1,12.2,41.3,2.8,7.5,37.3,2.6,3.4,76.1,4.7,1.9,0.9,0.1,2.1,,,,,,
188,Mardy Collins,G,29,39.2,15.5,5.9,15.7,37.7,1.6,5.6,29.0,2.1,3.5,59.8,4.9,2.6,1.8,0.1,1.7,Yes,29.0,2006.0,,,
189,Terrence Leather,F,26,30.5,15.5,5.7,11.5,49.3,0.2,1.2,19.4,4.0,5.9,67.3,8.4,1.6,0.6,0.2,3.2,,,,,,
189,Jermaine Wallace,G,28,31.7,15.5,5.7,13.8,41.2,1.7,5.7,30.0,2.4,3.5,69.4,5.0,1.4,1.1,0.6,1.8,,,,,,
191,Keith Langford,G,33,31.7,15.5,5.6,11.6,47.9,1.2,3.2,35.8,3.2,4.8,66.9,5.0,3.5,1.1,0.6,2.4,,,,,,
192,Austen Rowland,G,31,31.9,15.5,5.4,13.3,40.4,2.1,5.6,36.8,2.6,3.8,70.1,4.2,4.9,1.9,0.2,3.0,,,,,,
193,Raymond Anthony,G,29,33.4,15.5,4.9,12.7,38.9,3.2,8.9,36.4,2.4,2.6,90.8,3.7,3.8,2.0,0.0,2.4,,,,,,
194,Rob Monroe,G,25,36.1,15.5,4.8,12.7,38.2,2.4,6.6,36.1,3.4,4.3,79.4,3.2,5.2,1.4,0.0,2.0,,,,,,
195,Omar Thomas,F,32,22.5,15.5,5.3,10.0,53.0,0.0,0.1,33.3,4.8,6.2,78.2,4.8,1.1,1.1,0.2,1.9,,,,,,
196,Willie Depron,G,27,37.5,15.4,5.5,14.4,38.4,1.1,3.7,30.0,3.3,4.9,66.9,5.7,3.6,2.4,0.3,3.2,,,,,,
197,Dwayne Broyles,G-F,28,32.1,15.4,5.1,12.4,41.3,1.9,6.3,30.3,3.3,4.2,79.5,5.5,2.2,1.9,0.3,2.8,,,,,,
198,James Moore,F,27,31.1,15.4,5.3,10.0,53.5,0.0,0.3,0.0,4.7,5.7,83.7,6.6,1.6,1.9,2.0,2.3,,,,,,
198,Ronnie Burrell,F,27,31.1,15.4,5.8,9.9,58.4,0.1,0.1,50.0,3.8,4.7,80.3,7.0,1.4,1.2,1.0,2.3,,,,,,
198,David Palmer,F,27,31.7,15.4,5.0,9.9,50.0,2.3,4.6,49.6,3.2,4.0,80.4,3.6,1.3,1.0,0.4,2.6,,,,,,
201,Carl Krauser,G,32,36.1,15.4,4.8,11.8,40.6,1.5,4.5,33.3,4.3,5.6,77.7,4.9,4.5,1.6,0.1,3.0,,,,,,
202,Rashaun Freeman,C,29,29.3,15.4,6.0,10.9,54.9,0.0,0.0,0.0,3.4,5.6,61.3,8.5,0.9,0.8,0.5,2.9,,,,,,
203,John Gilchrist,G,32,34.0,15.4,5.7,11.9,47.4,1.3,3.5,38.4,2.7,3.9,70.2,4.5,5.0,1.8,0.3,3.1,,,,,,
204,Patrick Powers,G-F,27,33.7,15.4,5.2,12.4,41.9,2.9,7.5,37.9,2.1,2.7,79.5,5.6,2.6,1.5,0.3,2.5,,,,,,
205,Cameron Crisp,G,28,31.1,15.4,5.6,13.5,41.8,2.0,5.9,34.5,2.0,2.5,80.3,2.8,2.3,1.1,0.2,1.6,,,,,,
206,Rob Lewin,F,31,31.3,15.4,5.6,10.3,54.7,0.4,0.7,47.8,3.8,5.0,75.5,8.0,1.2,1.5,1.8,2.4,,,,,,
207,D.J. Munir,G,30,36.3,15.3,5.3,13.7,38.6,1.9,5.8,32.4,2.9,3.7,77.5,3.7,2.9,1.5,0.1,2.6,,,,,,
208,Charlie Bell,G,28,33.0,15.3,4.6,12.9,35.6,2.2,6.5,33.3,3.9,5.2,75.3,5.3,1.6,1.3,0.1,3.0,,,,,,
208,Joe Thompson,F,28,31.3,15.3,5.2,11.7,44.2,1.4,4.1,32.8,3.6,4.7,77.1,5.4,4.0,1.5,0.1,2.4,,,,,,
210,Frank Bennett,F,29,29.6,15.3,5.6,9.5,59.1,0.2,0.6,43.8,3.8,5.7,67.7,6.4,0.6,0.9,0.7,2.0,,,,,,
211,Antonio Burks,G-F,30,30.1,15.3,5.8,11.9,49.2,2.6,5.5,47.6,1.0,1.4,75.6,4.5,1.4,0.5,0.1,1.4,Yes,36.0,2004.0,Yes,36.0,2004.0
212,Judson Wallace,F-C,27,28.0,15.3,5.3,10.5,50.5,0.9,2.6,35.2,3.8,5.1,73.4,6.4,2.0,1.0,0.7,2.8,,,,,,
213,Terry Horton,F,29,29.0,15.3,5.9,12.4,47.8,1.5,4.6,32.6,1.9,2.6,74.7,5.1,1.0,0.7,0.3,1.2,,,,,,
214,Matt Preston,F,27,29.9,15.3,5.3,11.2,47.2,1.0,3.0,34.6,3.6,4.3,84.5,5.4,2.2,1.2,0.4,3.1,,,,,,
215,Mike Ames,G,28,31.5,15.3,5.0,11.4,44.0,2.3,5.6,39.9,3.0,3.6,83.2,2.8,1.9,1.4,0.0,1.7,,,,,,
215,Nate Carter,F,28,33.3,15.3,5.3,10.3,51.0,0.6,2.0,32.1,4.1,5.4,76.7,6.8,1.3,0.7,0.4,2.5,,,,,,
217,Trey Guidry,G,29,28.7,15.2,4.9,11.3,43.4,3.0,6.4,46.0,2.5,2.9,86.7,3.2,1.0,0.9,0.1,2.1,,,,,,
218,Sean May,F-C,29,28.9,15.2,5.6,12.1,46.3,0.0,0.1,0.0,4.0,5.8,68.9,9.8,1.4,1.4,1.3,2.4,Yes,13.0,2005.0,,,
219,John Quintana,G,28,30.9,15.2,4.9,13.9,35.4,1.9,6.0,31.0,3.5,4.4,78.9,3.3,2.6,0.7,0.0,3.1,,,,,,
220,Devin Green,G,30,33.3,15.2,5.1,11.5,44.6,1.3,3.7,35.1,3.6,4.9,74.0,7.6,2.3,1.3,0.3,3.3,,,,,,
220,Robert Hite,G,30,30.4,15.2,5.6,11.5,48.8,1.7,4.5,37.8,2.3,2.6,86.1,3.6,2.0,2.0,0.3,2.2,,,,,,
222,John Reimold,F,27,33.5,15.1,5.2,11.2,46.2,2.4,6.0,39.9,2.4,3.0,80.0,4.8,2.8,0.7,0.3,1.4,,,,,,
222,Kevin Cooper,G,27,35.1,15.1,5.6,15.2,37.1,1.7,5.0,33.1,2.2,3.4,64.5,2.8,2.5,1.0,0.4,3.1,,,,,,
222,Leon Powe,F,27,29.8,15.1,5.3,10.8,48.8,0.0,0.0,0.0,4.6,7.6,61.0,9.5,0.7,0.7,0.6,2.0,Yes,49.0,2006.0,,,
225,Tyrone Nelson,F,25,32.3,15.1,5.7,11.9,47.8,0.0,0.3,0.0,3.8,6.2,61.0,8.4,1.0,1.3,0.9,3.1,,,,,,
226,Slobodan Ocokoljic,F,28,26.5,15.1,4.9,10.3,47.4,0.6,1.9,29.6,4.8,6.2,76.4,6.4,1.4,1.2,0.2,2.6,,,,,,
227,Amir Abdur-Rahim,G,29,31.6,15.1,4.7,12.8,37.0,2.3,6.9,33.7,3.3,4.1,81.5,3.0,2.2,1.7,0.2,2.3,,,,,,
228,Rickey Paulding,G,30,35.0,15.1,4.8,12.1,39.7,1.8,5.3,34.2,3.7,4.7,78.7,4.3,2.8,1.0,0.4,2.6,Yes,54.0,2004.0,Yes,54.0,2004.0
229,Dawan Robinson,G,34,29.1,15.1,5.3,12.3,43.3,1.6,4.1,40.3,2.8,4.4,64.2,3.9,3.5,1.5,0.1,2.9,,,,,,
230,Luol Deng,G-F,37,31.1,15.1,5.7,11.9,47.5,1.1,3.0,36.0,2.6,3.7,71.0,6.9,1.8,1.3,1.1,2.2,Yes,7.0,2004.0,Yes,7.0,2004.0
231,Terrell Petteway,F,28,28.9,15.1,6.1,12.2,50.1,0.0,0.4,9.1,2.8,4.9,58.1,7.8,0.7,0.6,0.9,2.4,,,,,,
232,James Gillingham,G,30,33.9,15.1,4.2,9.5,44.4,1.2,3.5,34.6,5.5,7.0,78.1,3.8,2.7,1.9,0.2,2.3,,,,,,
232,Jaivon Harris,G,30,31.0,15.1,4.6,11.2,40.7,2.9,7.4,39.6,3.0,3.8,78.9,4.6,1.7,1.0,0.1,2.7,,,,,,
234,John Lucas,G,35,34.3,15.1,5.2,11.5,45.5,2.1,5.5,39.1,2.5,2.8,88.7,2.8,4.5,1.1,0.0,1.9,,,,,,
235,Seth Doliboa,F,28,33.7,15.0,5.3,13.0,40.4,1.0,3.5,27.8,3.5,4.3,82.5,7.4,1.0,0.5,0.4,2.4,,,,,,
235,Shantay Legans,G,29,38.2,15.0,4.7,11.8,39.7,2.6,7.2,36.2,3.0,3.6,84.5,2.8,5.6,1.4,0.1,2.1,,,,,,
235,Aaron Cook,G,29,32.1,15.0,5.2,13.7,38.0,2.8,8.5,33.2,1.8,2.3,75.0,3.3,1.8,1.7,0.3,2.2,,,,,,
235,Jeff Granger,G,30,28.5,15.0,4.2,11.4,37.0,2.4,6.7,36.3,4.1,5.0,82.0,3.4,1.3,1.5,0.0,1.9,,,,,,
239,Timmy Bowers,G,30,35.3,15.0,5.2,12.9,40.4,2.4,6.7,35.1,2.2,3.0,74.2,4.0,4.8,1.9,0.5,3.3,,,,,,
240,Barry (BJ) Elder,G,38,26.5,14.9,5.1,12.3,41.5,2.0,5.4,37.4,2.7,3.5,78.0,2.8,1.4,0.7,0.1,1.9,,,,,,
241,Daniel Kickert,F,31,28.1,14.9,5.4,10.6,50.6,1.0,2.6,39.0,3.2,4.1,76.6,5.9,0.7,0.4,0.5,2.1,,,,,,
242,Maurice Carter,G,29,34.9,14.9,4.7,12.5,37.8,2.2,6.8,32.5,3.2,4.3,75.8,3.4,3.2,1.0,0.0,2.6,,,,,,
242,Kevin Bettencourt,G,29,32.5,14.9,4.1,11.5,35.6,2.5,7.7,32.3,4.2,5.1,81.9,3.0,2.8,1.5,0.1,2.8,,,,,,
244,Terrance Johnson,G,31,31.6,14.8,5.4,11.7,46.2,2.8,6.8,41.7,1.2,1.4,83.7,2.9,1.6,1.0,0.2,1.8,,,,,,
244,Elton Brown,F-C,31,27.4,14.8,5.4,10.6,50.3,0.0,0.4,0.0,4.1,6.6,62.7,6.3,1.4,0.6,0.5,2.5,,,,,,
244,Chris Paul,G,31,33.6,14.8,4.4,8.8,49.6,1.3,2.8,46.5,4.8,5.7,84.3,3.3,5.9,2.7,0.4,2.6,Yes,4.0,2005.0,,,
247,Justin DeBerry,G,28,32.9,14.8,4.8,10.6,45.0,1.7,4.3,40.3,3.5,4.1,86.1,3.4,5.1,1.5,0.0,3.0,,,,,,
248,Aaron Haynes,F,33,29.6,14.8,5.5,11.1,50.0,0.4,2.0,19.7,3.3,4.2,78.6,6.1,1.7,1.0,0.9,2.4,,,,,,
249,Derrick Wiley,G,27,32.0,14.8,5.4,13.2,40.9,0.8,1.9,40.4,3.2,4.9,66.4,5.9,1.3,1.3,0.1,2.0,,,,,,
249,Daryll Hill,G,27,35.1,14.8,5.6,14.8,38.1,1.1,3.3,34.4,2.4,3.2,74.7,2.7,3.7,1.6,0.1,3.5,,,,,,
251,Brandon Crump,F,29,31.3,14.8,5.4,9.6,56.6,0.3,0.9,32.0,3.6,5.3,67.7,6.8,1.2,0.8,1.3,2.1,,,,,,
252,Zakee Wadood,F,33,31.0,14.8,5.2,12.0,43.4,0.8,2.8,29.0,3.5,5.0,71.3,8.0,2.8,2.8,2.1,2.7,,,,,,
253,Omari Westley,F,28,33.1,14.8,5.1,10.6,48.0,0.2,1.0,21.4,4.4,6.3,70.9,8.6,2.0,1.1,0.9,3.9,,,,,,
254,Seamus Boxley,F,27,36.6,14.8,5.3,9.6,55.6,0.1,0.4,27.3,4.0,6.6,60.7,9.4,1.9,0.7,1.2,3.3,,,,,,
255,T.J. Sorrentine,G,31,36.0,14.8,4.9,13.5,36.3,2.5,7.3,34.4,2.5,3.1,78.4,2.8,4.6,1.3,0.0,3.0,,,,,,
256,Jakob Sigurdarson,G,27,30.6,14.7,4.6,9.3,49.8,2.4,4.9,48.5,3.1,3.6,86.6,3.2,3.3,1.0,0.1,2.4,,,,,,
257,Alvin Snow,G-F,30,32.2,14.7,5.7,12.7,45.3,1.4,4.3,32.0,1.9,2.4,79.2,5.1,3.0,1.6,0.1,3.2,,,,,,
257,Blake Stepp,G,30,34.2,14.7,4.7,10.7,43.5,2.6,6.7,38.1,2.8,3.3,85.0,4.6,6.9,1.2,0.1,3.0,Yes,58.0,2004.0,Yes,58.0,2004.0
259,Miah Davis,G,32,34.5,14.7,4.3,9.2,46.4,1.8,4.6,38.1,4.4,5.3,83.9,3.7,3.1,1.3,0.0,2.1,,,,,,
260,Kevin Rogus,G,27,31.7,14.7,4.0,12.4,32.0,2.7,8.0,34.3,4.0,5.0,80.7,3.1,0.9,1.2,0.1,1.8,,,,,,
261,Nate Williams,F-C,22,29.0,14.7,5.5,9.9,55.3,0.0,0.1,50.0,3.7,4.3,86.3,6.9,2.0,0.6,1.6,2.6,,,,,,
262,Jeremiah Massey,F,28,27.8,14.7,5.2,10.4,49.7,0.0,0.1,50.0,4.3,5.8,74.1,7.8,1.2,1.0,0.6,1.9,,,,,,
263,Jake Sullivan,G,33,33.8,14.6,4.8,11.0,43.7,2.5,6.5,38.3,2.5,2.7,93.3,1.9,1.6,0.5,0.1,1.4,,,,,,
264,Cody Toppert,G,27,33.5,14.6,5.1,13.0,39.4,2.9,8.0,35.8,1.6,1.9,84.0,3.8,1.5,0.8,0.2,1.6,,,,,,
265,Ramod Marshall,G,32,35.4,14.6,4.6,13.1,35.3,2.1,6.8,30.7,3.3,4.4,74.3,2.8,5.2,0.8,0.1,2.8,,,,,,
266,Bradley Mosley,G,27,36.9,14.6,5.1,13.0,38.9,1.3,4.6,27.4,3.2,4.3,74.8,2.9,3.3,0.9,0.2,3.1,,,,,,
267,Cuthbert Victor,F,34,30.2,14.6,5.6,8.9,62.9,0.3,0.8,32.1,3.1,4.5,69.3,10.2,1.9,1.4,1.7,1.3,,,,,,
268,Erik Daniels,F,32,29.9,14.5,6.3,10.8,58.1,0.2,0.7,30.4,1.8,2.8,62.9,6.1,2.8,1.1,0.5,2.1,,,,,,
269,Derek Winans,G,27,33.3,14.5,5.3,11.2,47.0,2.3,5.6,41.7,1.7,2.1,80.4,2.5,1.5,1.4,0.1,1.6,,,,,,
270,Turner Battle,G,29,33.6,14.5,4.9,10.1,48.6,1.2,2.9,41.7,3.4,4.6,75.2,4.8,4.1,1.8,0.0,2.8,,,,,,
271,Ian Boylan,G-F,30,35.8,14.5,4.7,10.7,43.8,1.6,4.2,37.8,3.6,4.4,80.5,4.2,3.6,2.6,0.2,2.5,,,,,,
271,Kevin Reed,G,30,34.2,14.5,5.0,11.9,41.7,2.5,6.5,37.9,2.1,2.7,76.8,7.2,1.3,2.3,0.2,2.3,,,,,,
271,Sean Booker,G,28,24.0,14.5,5.3,12.8,41.6,1.8,5.9,29.7,2.1,3.6,57.8,3.7,1.4,1.8,0.3,3.8,,,,,,
274,Corey Santee,G,29,33.1,14.5,5.1,12.2,42.2,1.8,5.2,35.3,2.4,3.2,73.4,3.1,4.4,1.1,0.0,2.2,,,,,,
275,P.J. Smith,G,30,28.2,14.5,4.6,11.2,40.9,1.8,4.9,37.4,3.5,4.8,72.4,3.8,1.5,1.0,0.1,2.6,,,,,,
276,Jai Lewis,F,33,27.6,14.5,5.7,9.5,59.7,0.0,0.2,0.0,3.1,4.8,65.2,7.5,1.2,1.1,0.9,2.1,,,,,,
277,Joe Dawson,G,28,24.9,14.4,3.8,10.6,35.2,1.9,5.5,35.3,5.0,5.9,84.8,1.6,2.1,0.8,0.1,2.5,,,,,,
277,Jared Newson,F,28,28.6,14.4,4.9,10.6,45.8,0.9,2.2,39.3,3.9,5.5,70.1,5.9,1.7,1.3,0.6,2.1,,,,,,
279,Erik Benzel,G,27,36.1,14.4,4.9,11.3,42.8,3.6,8.5,42.2,1.1,1.4,76.9,3.2,2.4,1.3,0.3,1.6,,,,,,
280,Marvin Black,F,28,24.1,14.4,4.7,9.0,52.6,0.1,0.2,33.3,4.9,6.9,71.4,7.8,0.6,0.5,0.6,2.5,,,,,,
281,Sean Brooks,F,29,24.3,14.4,5.3,8.9,59.7,0.0,0.0,0.0,3.8,6.6,56.8,5.9,1.8,0.6,0.9,2.7,,,,,,
281,Rashad Wright,G,29,37.1,14.4,4.6,10.9,42.4,2.3,5.8,39.6,2.8,4.1,68.3,2.9,3.0,1.8,0.4,2.2,Yes,59.0,2004.0,Yes,59.0,2004.0
283,Anthony Register,G,27,36.0,14.4,4.5,10.5,42.8,1.6,4.1,40.0,3.8,4.8,79.1,4.0,2.6,1.7,0.1,2.8,,,,,,
284,Dijon Thompson,G-F,28,33.2,14.4,5.2,12.0,43.5,1.8,4.6,38.3,2.2,2.8,78.2,4.3,2.3,0.9,0.1,2.6,Yes,54.0,2005.0,,,
285,Attarrius Norwood,F-C,29,29.4,14.3,5.0,14.3,35.0,2.5,7.6,32.9,1.9,2.5,75.0,5.0,0.8,0.8,0.7,1.4,,,,,,
286,Demarcus Wilkins,G,32,30.0,14.3,4.4,10.9,40.1,1.9,5.2,36.1,3.7,5.0,73.9,4.5,2.5,1.8,0.3,2.3,,,,,,
287,Jeff Schiffner,G,27,35.6,14.3,4.4,11.3,39.0,2.8,7.0,40.4,2.7,3.4,79.3,3.3,3.3,0.8,0.1,2.0,,,,,,
288,Craig Franklin,G-F,32,34.8,14.3,4.7,11.5,40.5,1.3,3.5,35.4,3.8,5.0,75.5,3.8,2.7,1.2,0.2,2.8,,,,,,
288,Curtis Sumpter,F,32,33.1,14.3,5.1,10.5,49.0,0.7,2.1,31.8,3.4,4.5,75.2,7.1,1.2,1.0,0.9,2.8,,,,,,
290,Brandon Gay,F,24,25.4,14.3,4.9,10.8,45.4,0.8,2.3,34.5,3.7,4.7,78.6,7.0,1.1,1.0,0.4,2.0,,,,,,
291,Vedran Vukusic,F,28,36.4,14.3,4.9,10.9,45.1,2.1,5.5,38.3,2.3,3.0,76.5,4.3,2.9,1.5,0.6,2.6,,,,,,
291,Levi Levine,F,28,37.8,14.3,5.1,13.5,37.8,1.5,4.6,32.0,2.6,3.4,76.0,6.1,2.5,1.6,0.3,3.5,,,,,,
293,Chris Quinn,G,32,35.8,14.3,4.8,11.1,43.2,2.3,6.1,37.9,2.4,3.0,80.2,3.0,3.3,1.5,0.2,1.2,,,,,,
294,Marcus Smallwood,F,27,30.7,14.3,5.7,11.3,51.0,0.0,0.0,0.0,2.8,5.2,53.6,9.3,1.9,0.7,1.2,3.0,,,,,,
295,Marcus Melvin,F,31,34.0,14.3,4.8,10.7,44.7,1.9,5.3,36.0,2.8,3.5,81.3,8.1,1.9,0.6,0.7,2.3,,,,,,
296,Haminn Quaintance,F,28,32.1,14.3,5.7,10.7,53.2,0.1,0.5,23.1,2.8,4.4,63.9,8.8,2.7,1.8,3.0,3.8,,,,,,
297,Romel Beck,G-F,31,30.8,14.2,4.9,10.1,48.7,1.8,4.8,38.5,2.6,3.3,77.7,2.0,0.9,0.6,0.4,1.9,,,,,,
298,Tim Whitworth,F,28,27.6,14.1,5.2,9.9,52.5,2.2,4.3,51.3,1.5,1.9,81.1,3.9,0.9,0.8,0.0,0.8,,,,,,
298,Anthony Winchester,G,28,32.8,14.1,4.8,11.3,42.1,2.1,5.6,36.7,2.6,2.9,87.8,4.8,2.1,0.8,0.1,1.6,,,,,,
300,Michael Gardener,G,29,34.1,14.1,4.7,10.3,45.5,1.4,3.6,38.5,3.4,4.6,73.1,3.1,4.9,1.5,0.1,2.9,,,,,,
301,Scott Henry,F,31,33.8,14.1,6.1,10.8,56.4,0.0,0.1,0.0,1.9,3.0,65.2,7.3,2.2,0.9,1.2,2.6,,,,,,
302,Kamarr Davis,F,28,29.6,14.1,4.5,8.1,55.7,0.3,0.9,33.3,4.7,6.0,79.0,6.3,1.1,0.7,0.5,2.4,,,,,,
303,David Lee,G,28,32.3,14.0,4.5,11.4,39.1,2.1,6.5,33.1,3.0,3.7,79.8,3.7,1.8,0.8,0.1,2.6,Yes,30.0,2005.0,,,
304,Cardell Butler,G,29,30.1,14.0,4.9,10.2,48.5,1.9,4.4,43.3,2.3,2.6,88.0,3.0,2.0,1.0,0.2,1.4,,,,,,
305,Earnest Crumbley,G,28,33.2,14.0,4.5,11.8,38.3,2.9,7.3,40.2,2.1,2.5,81.7,3.4,5.2,1.4,0.0,3.1,,,,,,
305,Edward Garriet,G,27,32.9,14.0,5.0,12.4,40.1,3.3,8.6,38.5,0.8,0.9,84.0,4.1,1.5,1.2,0.4,1.3,,,,,,
305,Deron Williams,G,30,33.9,14.0,4.9,12.0,40.8,2.2,5.7,39.4,2.0,2.5,78.7,3.2,6.2,1.0,0.3,2.5,Yes,3.0,2005.0,,,
305,Solomon Forbes,G-F,26,31.0,14.0,5.1,13.1,39.1,2.1,6.8,31.1,1.7,2.1,78.2,3.3,1.4,2.2,0.2,1.8,,,,,,
305,Jon Iati,G,28,40.1,14.0,5.2,14.6,35.5,2.4,7.8,31.3,1.2,1.6,75.6,2.0,3.0,0.8,0.0,3.2,,,,,,
310,Ben Jacobson,G,31,34.0,14.0,4.9,11.6,42.5,1.6,4.2,39.2,2.5,3.2,76.8,4.0,2.4,1.1,0.2,2.0,,,,,,
311,Leonard Hopkins,G,28,27.9,14.0,4.2,10.8,39.1,1.5,4.4,34.1,4.0,4.9,81.9,3.2,1.8,0.9,0.3,2.6,,,,,,
312,Jimmy Boykin,G-F,31,33.5,13.9,4.6,12.0,38.5,2.7,7.7,35.3,2.0,2.5,79.5,5.6,1.5,0.6,0.2,1.9,,,,,,
313,Brian Jackson,F,26,25.3,13.9,4.8,9.9,48.1,1.8,4.5,40.2,2.6,3.4,75.3,4.7,0.8,0.9,0.1,2.1,,,,,,
314,Allen Lovett,G,24,26.8,13.9,4.3,10.3,41.7,0.6,1.7,34.1,4.8,7.4,64.4,5.4,1.3,1.3,0.0,2.4,,,,,,
315,Jackson Vroman,F-C,32,30.7,13.9,5.8,10.3,56.4,0.0,0.2,14.3,2.3,4.4,50.7,9.6,2.3,1.4,0.7,3.2,Yes,31.0,2004.0,Yes,31.0,2004.0
316,Cory Violette,F-C,30,29.6,13.9,5.6,10.1,55.4,0.2,0.6,36.8,2.5,3.3,74.7,8.1,1.5,1.0,0.8,1.7,,,,,,
317,Aaron Thomas,F,29,38.6,13.9,4.7,9.9,47.2,2.7,5.9,45.6,1.9,2.3,82.1,6.9,1.3,0.8,0.3,1.6,,,,,,
