RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2016,Drafted?,Draft Pick,Draft Year
372,Devonta Pollard,F,32,29.7,14.0,4.9,10.2,47.9,0.0,0.1,50.0,4.3,5.7,74.7,5.7,1.6,,,,,,
373,Spencer Parker,F,34,29.0,14.0,4.8,10.4,46.2,1.0,2.3,42.3,3.4,4.8,71.6,5.1,1.7,,,,,,
374,Ron Baker,G,35,31.6,14.0,4.6,10.8,42.4,1.8,5.2,35.0,3.1,3.9,79.3,4.8,3.2,,,,,,
374,Emmett Naar,G,35,37.2,14.0,4.9,10.0,48.7,1.6,3.8,41.8,2.7,3.1,86.9,3.7,6.4,,,,,,
376,Zach Auguste,C,36,29.6,14.0,5.3,9.5,56.0,0.0,0.0,0.0,3.3,5.3,62.8,10.7,1.1,,,,,,
376,Marc Loving,F,35,34.0,14.0,4.3,10.5,41.4,1.6,4.7,33.9,3.7,4.9,75.6,5.3,1.5,,,,,,
376,Burak Eslik,G,28,32.5,14.0,3.9,10.1,38.3,1.6,4.8,33.8,4.7,5.5,84.5,2.6,1.3,,,,,,
376,Antwon Portley,G,30,33.7,14.0,4.4,11.6,37.8,2.2,6.6,34.0,3.0,3.6,83.5,3.2,1.9,,,,,,
380,Robert Brown,G,33,30.3,14.0,4.8,11.3,43.0,2.0,5.2,39.4,2.2,2.9,77.1,2.7,3.1,,,,,,
380,Grandy Glaze,F,33,26.5,14.0,6.0,10.1,59.6,0.0,0.3,0.0,2.0,3.2,61.3,8.8,0.8,,,,,,
382,Nicholas West,F,29,30.3,14.0,4.6,9.9,46.2,0.6,2.2,28.1,4.2,5.9,72.4,7.8,1.5,,,,,,
383,Cedric Kuakumensah,F,28,29.7,14.0,5.3,11.2,46.8,1.1,2.6,43.2,2.3,3.3,70.7,9.6,1.2,,,,,,
384,Tre'Shawn Thurman,F,32,27.4,13.9,5.4,10.0,53.6,0.4,1.5,27.7,2.8,4.3,64.5,6.7,1.3,,,,,,
385,Tyler Harris,F,30,28.4,13.9,4.7,10.4,45.3,0.3,1.2,25.0,4.2,6.5,65.5,7.7,1.3,,,,,,
386,Damyean Dotson,G,32,31.0,13.9,5.1,10.1,50.6,1.9,5.3,36.7,1.7,2.1,83.3,6.8,1.3,Yes,44.0,2017.0,,,
387,Arnaud William Adala Moto,F,33,28.3,13.9,4.4,10.0,44.1,0.5,1.8,29.3,4.6,6.3,72.6,8.3,1.6,,,,,,
387,Damian Jones,C,33,26.2,13.9,5.6,9.5,59.0,0.0,0.1,0.0,2.7,5.1,53.6,6.9,1.2,Yes,30.0,2016.0,Yes,30.0,2016.0
389,Eric Washington,G,30,33.2,13.9,4.2,9.5,43.9,1.3,3.5,37.5,4.2,5.3,79.9,3.6,4.6,,,,,,
389,Shaquille Hines,F,30,32.3,13.9,5.3,11.4,46.2,1.2,3.4,35.6,2.1,2.9,74.4,5.5,2.7,,,,,,
391,Fletcher Magee,G,32,28.8,13.8,4.2,8.8,47.2,2.8,5.9,47.9,2.7,2.9,92.5,3.0,1.5,,,,,,
392,Monte Morris,G,35,38.0,13.8,5.4,11.0,48.7,1.1,3.0,35.8,2.0,2.7,72.9,3.9,6.9,Yes,51.0,2017.0,,,
393,Ian Baker,G,34,32.8,13.8,4.6,10.8,42.5,2.0,5.3,38.3,2.6,3.2,81.7,4.6,3.7,,,,,,
394,Roosevelt Jones,F,33,33.6,13.8,5.0,10.8,46.8,0.0,0.0,100.0,3.7,5.5,67.6,6.6,4.7,,,,,,
395,Nate Mason,G,27,32.5,13.8,4.8,12.4,38.9,1.4,4.8,30.2,2.7,3.4,79.6,2.8,4.5,,,,,,
396,Hayden Graham,F,31,35.9,13.8,5.4,11.2,48.6,1.1,2.9,38.5,1.8,2.8,65.5,6.2,2.2,,,,,,
397,Julian Eleby,G,30,33.4,13.8,4.4,10.2,43.1,2.1,5.3,39.6,2.9,3.6,81.3,4.6,2.6,,,,,,
397,Tim Coleman,G,35,27.6,13.8,4.7,10.1,46.9,1.3,3.3,41.2,3.0,4.0,76.3,7.5,2.3,,,,,,
397,Armel Potter,G,30,30.0,13.8,4.9,12.4,39.2,1.6,4.5,34.8,2.5,3.6,68.8,3.2,3.1,,,,,,
400,B.K. Ashe,G,33,31.2,13.8,5.0,12.5,40.3,1.6,5.2,31.2,2.1,2.9,72.2,4.5,1.7,,,,,,
401,Bryant McIntosh,F,32,35.7,13.8,5.0,11.9,42.3,1.5,4.2,36.6,2.2,2.7,82.4,3.6,6.7,,,,,,
402,Bryant Crawford,G,30,31.7,13.8,4.6,11.7,39.4,1.9,5.4,34.8,2.7,4.0,68.1,3.0,4.4,,,,,,
403,Divine Myles,G,34,32.7,13.8,5.1,10.0,51.0,0.8,2.0,38.2,2.8,4.2,66.2,4.5,4.2,,,,,,
403,Demetrious Floyd,G,34,24.4,13.8,5.1,11.0,46.1,2.9,6.9,42.4,0.6,0.9,71.0,1.5,1.5,,,,,,
405,Wayne Selden,G,38,29.8,13.8,5.0,10.5,47.4,1.9,5.0,39.2,1.9,3.1,61.2,3.4,2.6,,,,,,
406,Anthony Gill,F,37,28.0,13.8,5.1,8.8,58.0,0.1,0.1,100.0,3.5,4.7,74.6,6.1,0.8,,,,,,
407,Aaron Cosby,G,34,31.6,13.7,4.0,11.5,35.1,2.4,6.5,36.7,3.3,3.9,85.5,3.6,2.0,,,,,,
407,Marquese Chriss,F,34,24.9,13.7,5.3,9.9,53.0,0.6,1.8,35.0,2.6,3.8,68.2,5.4,0.8,Yes,8.0,2016.0,Yes,8.0,2016.0
409,Lamonte Bearden,G,30,29.9,13.7,4.4,10.4,42.3,0.5,2.1,25.0,4.4,5.7,76.7,2.9,4.2,,,,,,
410,Elijah Wilson,G,33,31.2,13.7,4.7,12.0,39.4,2.3,6.4,36.0,2.0,2.8,69.9,4.0,0.9,,,,,,
411,Reggie Upshaw Jr,F,35,31.1,13.7,5.3,10.6,49.7,0.8,2.0,38.0,2.4,4.8,49.4,8.5,2.2,,,,,,
411,Jaysean Paige,G,35,22.5,13.7,4.9,10.7,45.5,1.2,3.8,32.3,2.7,3.5,78.5,3.5,1.2,,,,,,
413,Luke Nelson,G,38,31.0,13.7,4.7,10.8,43.0,2.2,6.1,35.8,2.2,2.6,86.6,2.9,3.9,,,,,,
414,Myke Henry,F,31,28.9,13.7,5.5,10.2,53.6,0.7,1.9,36.7,2.0,2.8,72.4,6.2,1.0,,,,,,
415,D.J. Fenner,G,38,33.8,13.7,4.6,12.5,36.6,1.4,4.7,29.9,3.1,3.6,85.5,4.6,1.9,,,,,,
416,Isaiah Johnson,C,35,25.4,13.6,5.0,8.7,57.4,0.0,0.1,20.0,3.7,6.1,59.8,7.6,1.6,,,,,,
417,Kris Jenkins,F,40,28.4,13.6,4.5,9.8,45.9,2.5,6.5,38.6,2.2,2.6,84.5,3.9,2.2,,,,,,
417,Jared Terrell,G,32,35.5,13.6,4.6,11.7,39.7,1.3,3.7,34.7,3.1,4.1,75.0,3.4,2.6,,,,,,
419,George King,G,34,25.4,13.6,4.5,10.0,44.6,2.0,4.4,45.6,2.6,3.5,74.8,4.7,0.7,Yes,59.0,2018.0,,,
420,Charles Cooper,G,36,26.7,13.6,4.4,9.4,47.1,0.2,1.0,22.2,4.4,6.4,69.0,5.5,1.5,,,,,,
421,Dylan Smith,G,34,27.3,13.5,3.9,10.7,36.9,2.4,6.8,34.9,3.3,4.0,82.2,2.6,1.9,,,,,,
422,Alex Rosenberg,F,30,29.0,13.5,4.2,10.1,41.1,1.3,3.8,33.0,3.9,5.4,72.2,4.2,1.9,,,,,,
422,Rokas Gustys,F,34,30.4,13.5,5.6,8.6,66.0,0.0,0.0,0.0,2.2,5.1,43.6,13.0,0.9,,,,,,
424,Wayne Langston,F,31,29.9,13.5,5.3,8.4,62.9,0.0,0.0,0.0,3.0,4.3,69.7,6.1,1.4,,,,,,
425,Jordan Mathews,G,34,29.7,13.5,4.2,10.0,42.2,2.6,6.3,41.6,2.4,3.1,79.8,3.4,1.3,,,,,,
426,Troy Harper,G,30,27.8,13.5,3.9,10.2,38.6,1.3,4.4,29.3,4.3,5.6,76.8,3.3,1.4,,,,,,
427,Nick Garth,G,29,25.3,13.4,4.2,11.1,38.1,2.3,6.8,33.7,2.7,3.3,81.3,2.8,2.6,,,,,,
428,Cameron Oliver,F,38,29.4,13.4,5.3,10.4,50.8,0.5,1.6,32.8,2.3,3.5,66.4,9.1,0.8,,,,,,
429,Tyler Dorsey,G,36,30.1,13.4,4.3,9.6,44.1,1.9,4.6,40.6,3.1,4.3,71.2,4.3,2.0,Yes,41.0,2017.0,,,
430,Sindarius Thornwell,G,34,33.1,13.4,4.2,11.1,38.2,1.4,4.1,33.3,3.6,4.7,76.4,4.8,3.8,Yes,48.0,2017.0,,,
431,Jordan McLaughlin,G,34,32.4,13.4,4.8,10.1,47.1,1.6,3.9,42.4,2.2,3.0,73.8,3.8,4.7,,,,,,
432,Earvin Morris Jr,G,32,25.7,13.4,4.7,10.2,46.0,1.6,4.4,35.5,2.5,3.7,66.9,3.5,1.8,,,,,,
433,Malachi Richardson,G,37,34.4,13.4,4.1,11.1,36.9,2.1,6.1,35.3,3.1,4.2,72.0,4.3,2.1,Yes,22.0,2016.0,Yes,22.0,2016.0
434,Tra'Vaughn White,G,26,32.9,13.4,4.5,12.6,35.5,1.6,5.3,30.4,2.8,3.3,85.1,2.8,2.5,,,,,,
435,Jaleen Smith,G,30,34.5,13.4,4.1,10.0,40.7,1.3,3.6,36.7,3.9,4.3,90.0,5.5,3.4,,,,,,
436,Anthony Drmic,G,31,29.2,13.4,4.3,9.9,43.5,2.0,5.8,33.9,2.7,3.9,70.8,4.4,1.4,,,,,,
437,Cheddi Mosely,G,30,30.5,13.3,4.2,10.4,39.9,2.3,7.1,32.9,2.7,3.4,77.7,2.9,1.0,,,,,,
438,Corey Henson,G,34,30.2,13.3,4.6,10.6,42.8,2.2,5.4,40.2,2.0,2.5,82.1,3.0,2.9,,,,,,
439,Tyron Criswell,G,38,30.3,13.3,4.6,8.9,50.9,0.3,1.2,28.3,3.9,5.4,71.7,6.2,2.1,,,,,,
440,Tavon Blackmon,G,26,34.4,13.3,4.4,9.6,45.6,1.1,2.4,44.4,3.5,4.6,75.0,2.3,5.5,,,,,,
441,Matt Klinewski,F,30,26.6,13.3,5.0,10.1,49.7,0.0,0.0,0.0,3.3,4.3,76.2,4.9,1.3,,,,,,
442,Derrick Griffin,F,27,34.0,13.3,5.3,8.0,66.2,0.0,0.1,0.0,2.7,5.1,52.5,11.1,0.6,,,,,,
443,Raeford Worsham,G,35,31.7,13.3,4.9,9.6,51.5,0.1,0.6,15.0,3.3,5.6,59.2,7.7,2.1,,,,,,
444,Nick Lindner,G,29,32.4,13.3,4.4,11.6,37.7,1.4,4.3,32.8,3.1,4.1,75.0,2.0,4.0,,,,,,
445,D'Shon Taylor,G,33,28.7,13.3,4.5,9.9,45.0,1.3,3.8,35.5,3.0,3.9,76.9,5.3,1.5,,,,,,
446,Jarred Jones,G,26,27.8,13.3,4.8,9.6,50.0,0.0,0.2,0.0,3.7,4.7,78.5,7.2,1.2,,,,,,
447,Ronnie Drinnon,F,30,32.6,13.3,5.0,10.3,48.5,0.5,1.5,30.4,2.8,4.8,58.7,11.0,1.7,,,,,,
448,"Clide Geffrard, Jr",F,34,24.3,13.3,4.5,9.2,49.0,1.3,3.8,34.6,2.9,3.7,80.0,5.9,1.4,,,,,,
449,Grant Mullins,G,35,31.1,13.3,4.0,8.6,46.8,2.0,4.5,43.9,3.2,3.9,83.1,3.8,3.3,,,,,,
449,Devin Williams,F,35,25.4,13.3,4.4,9.4,46.7,0.0,0.0,0.0,4.5,6.4,69.3,9.5,1.4,,,,,,
449,Troy Williams,F,35,26.2,13.3,4.7,9.1,51.3,0.7,2.1,34.7,3.2,4.6,69.1,5.8,2.0,,,,,,
452,John Gillon,G,34,31.7,13.2,3.5,9.1,38.3,1.8,5.3,33.3,4.5,5.1,87.9,2.9,3.8,,,,,,
453,Emani Gant,F,30,26.3,13.2,5.1,10.1,50.3,0.0,0.1,0.0,3.1,4.3,72.1,7.4,1.4,,,,,,
454,Josh Hagins,G,35,30.7,13.2,4.6,10.2,45.3,1.6,4.3,38.3,2.3,2.8,83.7,4.2,4.7,,,,,,
455,Akeem Maurice Mustafa Springs,G,32,31.9,13.2,4.8,9.8,49.0,1.2,3.5,35.1,2.4,3.3,71.0,5.3,1.7,,,,,,
455,Tre Burnette,G,32,23.5,13.2,5.4,12.2,44.2,1.3,4.0,31.8,1.2,2.3,51.4,6.6,1.5,,,,,,
457,Byron Hawkins,G,31,30.0,13.2,4.1,10.4,39.3,1.8,5.8,31.3,3.2,4.2,76.7,2.5,2.2,,,,,,
457,Jordon Varnado,F,31,28.3,13.2,5.1,10.6,48.5,0.9,2.8,31.8,2.0,3.2,63.6,6.9,0.9,,,,,,
459,Alec Kobre,G,22,27.9,13.2,4.3,8.5,50.5,2.7,6.2,44.1,1.8,2.0,90.9,1.5,0.9,,,,,,
459,Shawn Anderson,G,33,30.3,13.2,5.0,10.0,49.8,0.7,2.3,31.6,2.5,3.8,65.3,4.0,2.6,,,,,,
461,Micah Seaborn,G,36,27.7,13.2,4.4,10.5,42.4,1.9,4.9,38.6,2.4,2.8,84.3,3.1,2.0,,,,,,
462,Jordan Wilson,G,31,31.8,13.2,4.5,10.1,44.7,2.1,5.2,40.4,2.0,2.6,76.8,2.9,2.8,,,,,,
463,Geovonie McKnight,G,32,32.2,13.2,4.9,11.4,42.9,0.2,0.7,26.1,3.2,4.3,75.2,4.0,2.3,,,,,,
464,Joseph Uchebo,C,33,27.9,13.2,5.5,9.4,58.4,0.0,0.0,0.0,2.2,3.9,55.4,11.5,0.9,,,,,,
464,Roderick Bobbitt,G,33,34.1,13.2,3.8,9.9,38.3,1.7,5.0,33.3,3.9,4.9,80.1,4.3,5.5,,,,,,
464,Walter Wright,G,33,32.7,13.2,4.5,11.1,40.3,1.4,3.9,36.4,2.8,3.5,79.1,3.5,4.6,,,,,,
467,Nico Clareth,G,34,26.6,13.1,5.1,11.1,45.9,1.6,5.1,32.0,1.3,2.2,59.5,3.2,2.2,,,,,,
468,Kevin Ferguson,C,29,27.5,13.1,5.3,8.6,61.8,0.0,0.0,0.0,2.5,3.6,69.5,9.7,1.2,,,,,,
469,Aaron Bacote,G,38,26.1,13.1,4.1,9.6,42.9,1.2,3.6,34.3,3.6,4.4,81.7,2.9,2.2,,,,,,
470,Matt Donlan,F,32,34.7,13.1,4.6,10.0,46.3,2.6,5.5,46.3,1.3,1.6,84.0,4.5,1.3,,,,,,
471,Chris Cokley,F,33,22.1,13.1,5.3,9.3,57.3,0.0,0.0,0.0,2.5,3.4,72.3,6.5,1.4,,,,,,
472,Ed Stephens,G,34,30.4,13.1,4.4,10.0,43.7,2.6,6.6,40.4,1.7,2.0,84.1,2.4,1.6,,,,,,
473,Bronson Koenig,G,35,34.9,13.1,4.3,11.0,39.2,2.4,6.1,39.0,2.1,2.8,76.3,2.8,2.4,,,,,,
474,Zena Edosomwan,F,28,26.1,13.1,5.2,10.4,50.3,0.0,0.0,0.0,2.7,5.5,49.0,9.9,1.9,,,,,,
475,Bruce Beckford,F,29,30.3,13.1,4.3,10.2,42.1,1.0,2.8,35.8,3.5,4.6,75.9,6.9,1.0,,,,,,
476,Tavon Allen,G,31,29.8,13.1,4.3,11.9,36.4,2.3,6.3,36.6,2.2,2.6,82.7,2.8,2.1,,,,,,
477,Blake Hamilton,F,34,26.5,13.1,4.5,9.8,45.5,1.6,4.1,37.9,2.6,3.5,73.9,7.1,2.5,,,,,,
478,Tres Tinkle,F,27,27.7,13.1,4.0,9.1,44.1,1.1,3.0,36.3,4.0,5.4,73.5,5.4,1.1,,,,,,
479,Jalen Hayes,F,34,30.6,13.1,4.9,9.4,52.5,0.1,0.3,33.3,3.1,4.2,72.9,8.6,0.8,,,,,,
480,Austin Price,G,32,33.0,13.0,4.5,10.9,41.4,2.2,5.6,38.5,1.9,2.7,70.6,3.4,2.3,,,,,,
481,Aly Ahmed,C,33,28.2,13.0,5.1,10.9,46.9,0.1,0.1,50.0,2.7,4.0,67.7,6.2,1.0,,,,,,
482,Francis Alonso,G,34,28.4,13.0,4.1,9.2,44.4,2.5,6.3,39.5,2.4,2.8,85.1,1.8,1.8,,,,,,
483,Paris Collins,G,35,30.5,13.0,4.8,13.0,36.9,1.6,5.5,28.4,1.9,3.0,61.9,6.2,1.8,,,,,,
484,Brian Darden,G,32,31.6,13.0,4.0,11.5,34.4,2.5,7.7,33.1,2.5,3.0,84.4,2.1,1.8,,,,,,
484,Craig Sword,G,31,29.2,13.0,4.6,10.2,45.1,0.7,3.2,23.2,3.0,4.5,67.6,3.9,3.0,,,,,,
484,Jordan Woodard,G,37,29.8,13.0,4.1,9.8,41.6,2.2,4.8,45.5,2.7,3.3,80.5,3.0,3.4,,,,,,
484,Deyshonee Much,G,30,28.9,13.0,4.3,9.0,47.4,2.7,6.0,44.7,1.8,2.2,80.6,3.5,1.8,,,,,,
484,Felix Von Hofe,F,33,32.5,13.0,4.2,9.7,43.8,3.2,7.5,42.3,1.3,1.7,77.2,3.5,0.9,,,,,,
484,Mike Morsell,G,33,30.4,13.0,4.4,11.3,39.0,1.3,4.1,31.1,2.9,4.0,72.9,4.1,2.5,,,,,,
490,John Konchar,G,34,35.6,13.0,4.8,8.2,58.4,0.9,1.9,43.9,2.5,3.5,72.3,9.2,2.7,,,,,,
491,Troy Caupain,G,33,33.5,13.0,4.3,11.5,37.5,1.7,5.2,32.4,2.7,3.4,78.8,3.8,4.8,,,,,,
492,Mario Moody,F,32,27.8,13.0,4.8,9.8,48.9,0.9,2.7,32.9,2.5,3.6,69.8,7.4,1.0,,,,,,
493,Trevor Cooney,G,37,36.4,12.9,4.1,11.6,34.8,2.5,7.0,35.4,2.4,2.9,80.6,2.5,2.3,,,,,,
494,Evan Singletary,G,33,33.3,12.9,4.2,10.3,40.9,1.5,4.4,34.5,3.0,4.0,75.0,3.6,2.9,,,,,,
494,Abdul-Malik Abu,F,33,28.3,12.9,5.0,10.2,49.0,0.0,0.0,0.0,2.9,4.7,63.0,8.8,1.3,,,,,,
496,Jesse Reed,G,31,37.8,12.9,4.4,10.0,44.3,1.7,4.4,39.7,2.4,3.2,73.7,4.5,2.1,,,,,,
497,Giovanni McLean,G,29,30.8,12.9,4.2,11.8,35.7,1.9,5.6,33.3,2.7,3.4,77.8,4.7,3.3,,,,,,
498,Abdel Nader,F,35,31.1,12.9,4.6,9.6,47.8,1.5,4.0,37.1,2.2,3.0,73.6,5.0,1.5,Yes,58.0,2016.0,Yes,58.0,2016.0
499,Maverick Rowan,G,33,33.4,12.9,4.2,11.8,36.0,2.5,7.3,33.6,2.0,2.6,76.5,3.1,0.7,,,,,,
