RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2007,Drafted?,Draft Pick,Draft Year
1,Reggie Williams,F,33,32.4,28.1,10.2,19.3,53.1,2.3,7.2,31.9,5.3,8.1,65.9,8.0,4.4,,,,,,
2,Trey Johnson,G,35,37.8,27.1,8.9,21.5,41.4,2.3,6.8,33.3,7.0,9.5,74.3,4.5,2.6,,,,,,
3,Morris Almond,F,32,33.4,26.4,8.2,17.0,48.3,2.4,5.3,45.6,7.5,8.9,84.6,6.6,1.2,Yes,25.0,2007.0,Yes,25.0,2007.0
4,Kevin Durant,G-F,35,35.9,25.8,8.7,18.5,47.3,2.3,5.8,40.4,6.0,7.3,81.6,11.1,1.3,Yes,2.0,2007.0,Yes,2.0,2007.0
5,Gary Neal,G,32,36.5,25.3,8.3,18.7,44.6,2.9,8.7,33.5,5.7,6.8,83.6,4.2,3.5,,,,,,
6,Bo Lester McCalebb,G,31,34.5,25.0,9.3,19.4,47.8,0.8,2.5,33.3,5.7,8.0,71.0,6.8,3.3,,,,,,
7,Rodney Stuckey,G,29,33.3,24.6,7.8,17.3,45.3,1.5,5.6,26.7,7.4,8.8,84.6,4.7,5.5,Yes,15.0,2007.0,Yes,15.0,2007.0
8,Gerald Brown,G,29,35.1,22.2,7.1,16.0,44.1,2.0,5.8,34.3,6.0,8.1,74.8,5.0,2.7,,,,,,
9,Stephen Curry,G,34,30.9,21.5,7.1,15.4,46.3,3.6,8.8,40.8,3.6,4.3,85.5,4.6,2.8,Yes,7.0,2009.0,,,
10,Jaycee Carroll,G,35,35.9,21.3,7.3,13.9,52.7,2.4,5.5,43.2,4.3,4.9,88.8,6.3,1.8,,,,,,
11,Alex Harris,G,29,35.1,21.1,6.6,13.8,47.6,2.4,5.3,45.8,5.4,6.9,78.6,4.8,2.1,,,,,,
12,Adrian Banks,G,33,36.9,21.1,7.0,14.2,49.6,2.9,6.2,47.5,4.1,5.5,73.2,4.4,1.9,,,,,,
13,Arizona 'AZ' Reid,F,32,33.2,21.0,8.9,17.5,50.9,0.6,1.8,34.5,2.5,3.8,65.9,9.5,1.9,,,,,,
14,Kyle Hines,F,29,32.0,20.9,8.0,14.5,55.5,0.0,0.2,16.7,4.8,7.9,60.0,9.0,0.9,,,,,,
15,Chris Lofton,G,31,29.6,20.8,6.6,13.8,47.9,3.4,8.2,41.9,4.2,5.1,81.1,3.1,1.7,,,,,,
16,Loren Stokes,G,33,37.9,20.6,7.3,15.2,47.8,0.9,2.5,37.3,5.1,7.6,67.1,5.6,3.0,,,,,,
17,Charron Fisher,G-F,27,33.5,20.6,7.0,15.3,45.6,1.4,3.8,36.3,5.3,6.9,76.8,8.0,1.1,,,,,,
18,Adam Haluska,G,31,34.5,20.5,6.1,15.0,40.8,2.9,8.0,36.3,5.4,6.2,87.0,4.6,2.6,Yes,43.0,2007.0,Yes,43.0,2007.0
19,Caleb Green,F,34,34.8,20.5,6.1,12.1,50.1,0.2,0.5,35.3,8.2,10.8,76.0,9.3,2.6,,,,,,
20,DeAndre Rice,G,21,34.2,20.5,6.6,13.2,50.2,3.2,6.8,47.9,4.0,5.0,79.2,3.5,2.3,,,,,,
21,Nick Fazekas,F,32,30.3,20.4,7.8,13.7,56.8,0.9,2.0,43.1,4.0,4.7,84.8,11.1,1.8,Yes,34.0,2007.0,Yes,34.0,2007.0
22,Larry Blair,G,31,33.0,20.4,7.6,17.4,44.1,1.7,5.5,30.2,3.4,4.0,84.7,4.2,3.3,,,,,,
23,Bobby Brown,G,27,34.6,20.2,7.0,14.9,46.8,3.0,7.6,38.8,3.3,4.2,78.9,2.7,5.1,,,,,,
24,Jason Thompson,F,31,34.1,20.1,7.1,13.7,52.0,0.2,0.7,27.3,5.7,7.8,72.4,10.1,2.1,Yes,12.0,2008.0,,,
25,Dionte Christmas,G,30,34.3,20.0,6.4,13.7,46.6,2.9,7.3,40.0,4.3,4.9,87.1,4.2,2.1,,,,,,
25,Adam Gore,G,1,36.0,20.0,7.0,13.0,53.8,5.0,10.0,50.0,1.0,1.0,100.0,2.0,4.0,,,,,,
27,Jarrius Jackson,G,34,38.0,19.9,6.6,15.2,43.3,2.3,5.3,43.6,4.4,5.6,78.9,3.3,1.8,,,,,,
28,Alando Tucker,F,36,32.8,19.9,7.1,15.1,47.0,1.1,3.4,32.5,4.6,6.9,65.9,5.4,2.0,Yes,29.0,2007.0,Yes,29.0,2007.0
29,Antoine Agudio,G,33,38.1,19.9,6.8,14.8,45.8,3.1,7.1,43.0,3.3,4.8,69.0,4.0,2.5,,,,,,
30,Brandon Ewing,G,31,37.0,19.9,6.0,13.6,44.0,1.6,5.4,29.9,6.3,7.8,80.5,3.2,3.1,,,,,,
31,Al Thornton,F,35,31.2,19.7,7.0,13.1,53.0,1.0,2.3,44.4,4.7,6.0,79.0,7.2,0.7,Yes,14.0,2007.0,Yes,14.0,2007.0
32,Dashaun Wood,G,33,36.2,19.6,6.8,15.5,43.5,1.8,4.8,37.3,4.3,4.9,88.3,5.1,4.0,,,,,,
33,Martin Samarco,G,31,35.9,19.5,6.5,16.3,39.5,2.6,7.8,32.9,4.0,5.2,77.0,3.6,2.3,,,,,,
34,Mark Tyndale,G,24,34.2,19.4,6.8,12.7,53.9,1.0,2.3,42.9,4.7,6.6,71.1,6.7,2.8,,,,,,
35,Brandon Heath,G,33,36.9,19.3,6.8,16.2,42.1,2.6,7.5,35.2,3.0,4.1,74.6,3.8,3.6,,,,,,
36,James Florence,G,28,33.4,19.3,5.8,15.6,37.3,2.0,6.5,30.1,5.6,7.3,77.8,4.1,3.3,,,,,,
37,Chavis Holmes,G,32,25.2,19.2,5.9,14.4,40.9,3.4,8.7,39.0,4.1,5.5,74.4,3.3,2.1,,,,,,
38,Rob McKiver,G,33,37.5,19.2,6.1,16.1,37.8,3.5,10.4,33.8,3.5,4.8,72.5,3.2,3.4,,,,,,
39,Stefan Blaszczynski,G,24,35.8,19.2,6.2,13.6,45.6,1.7,4.9,35.0,5.0,6.5,78.1,7.0,3.2,,,,,,
40,Jared Dudley,F,30,38.4,19.0,6.5,11.6,56.2,1.3,2.9,44.3,4.7,6.4,74.3,8.3,3.0,Yes,22.0,2007.0,Yes,22.0,2007.0
41,Sean Singletary,G,32,33.3,19.0,5.3,13.3,40.0,2.5,6.3,38.9,5.9,6.8,87.2,4.6,4.7,Yes,42.0,2008.0,,,
42,Mario Boggan,F-C,34,32.6,19.0,7.1,13.2,54.0,0.4,1.7,22.0,4.4,5.8,76.1,7.6,1.4,,,,,,
43,Demetris Nichols,F,35,34.8,18.9,6.4,14.4,44.7,2.9,6.9,41.7,3.2,3.8,85.0,5.4,1.5,Yes,53.0,2007.0,Yes,53.0,2007.0
44,Carl Landry,F,34,30.4,18.9,6.4,10.8,59.7,0.1,0.6,21.1,5.9,8.1,72.6,7.3,1.2,Yes,31.0,2007.0,Yes,31.0,2007.0
45,Tre' Kelley,G,29,36.7,18.9,6.8,15.7,43.6,1.9,5.4,35.0,3.3,4.1,80.0,2.6,5.1,,,,,,
46,Quin Humphrey,G,31,35.6,18.8,6.1,14.1,43.3,2.1,5.5,37.8,4.5,5.9,77.5,7.1,3.0,,,,,,
47,Jamar Wilson,G,33,36.3,18.8,6.3,13.9,45.4,1.4,3.5,39.3,4.7,6.3,74.6,6.2,4.8,,,,,,
48,Aaron Nixon,G,32,33.0,18.8,6.2,15.0,41.3,2.5,6.5,39.1,3.9,5.2,74.7,4.9,3.1,,,,,,
49,Giordan Watson,G,31,34.5,18.8,6.0,14.7,40.9,2.1,5.4,38.6,4.7,5.7,82.5,3.1,4.2,,,,,,
50,Andre Harris,F,30,36.6,18.8,7.6,15.4,49.0,0.3,1.1,31.3,3.3,4.8,68.3,7.5,1.4,,,,,,
50,Chris Oliver,F,30,36.6,18.8,7.3,15.1,48.7,0.5,2.1,25.8,3.6,4.8,74.8,8.3,2.1,,,,,,
52,Stefon Jackson,G,31,32.0,18.6,6.3,13.6,46.0,1.0,3.1,32.0,5.1,7.1,72.6,6.4,1.5,,,,,,
53,Aleks Maric,C,30,28.8,18.5,6.8,12.0,56.5,0.1,0.3,30.0,4.9,7.2,68.1,8.7,0.8,,,,,,
54,Marcelus Kemp,G,34,31.1,18.5,6.5,14.1,46.2,2.5,6.1,40.6,3.0,3.8,80.5,4.6,2.4,,,,,,
55,Brian Roberts,G,31,35.6,18.5,5.8,12.5,46.4,2.6,5.8,45.8,4.3,4.8,89.9,2.9,2.7,,,,,,
56,Brandon Worthy,G,13,35.5,18.5,6.2,13.5,45.7,1.5,3.8,38.8,4.7,6.1,77.2,4.5,3.7,,,,,,
57,Tyler Hansbrough,F,38,29.9,18.4,6.0,11.4,52.5,0.0,0.1,25.0,6.4,8.3,76.8,7.9,1.2,Yes,13.0,2009.0,,,
58,J.R. Reynolds,G,32,32.2,18.4,5.7,13.2,42.9,1.9,5.3,36.9,5.1,6.2,83.2,4.0,3.7,,,,,,
59,Carlos Monroe,F,27,31.2,18.4,7.4,12.4,59.7,0.0,0.0,0.0,3.6,5.9,60.0,9.4,1.0,,,,,,
60,Nick Aldridge,F,30,32.5,18.3,6.8,14.7,46.1,0.3,1.2,24.3,4.4,7.0,63.0,7.0,1.7,,,,,,
61,Mark Zoller,F,31,31.3,18.2,6.6,11.9,55.8,1.3,3.5,37.6,3.6,4.6,78.3,7.5,2.8,,,,,,
62,Drew Neitzel,G,35,35.7,18.1,5.7,13.3,42.6,3.3,7.9,41.2,3.5,4.0,87.9,2.8,4.3,,,,,,
63,Brad Jones,G,30,37.1,18.1,5.2,13.2,39.6,1.1,3.4,31.1,6.6,8.4,78.3,5.1,4.5,,,,,,
64,Herb Courtney,F,31,36.7,18.1,6.2,14.5,42.4,1.3,4.2,31.8,4.5,6.3,70.9,8.0,1.3,,,,,,
65,Keoni Watson,G,30,31.4,18.1,6.4,14.5,43.9,2.3,5.8,40.5,3.0,3.9,77.8,3.0,2.2,,,,,,
66,Randall Gulina,G,32,33.3,18.1,5.8,12.5,46.0,2.5,6.7,37.4,4.1,5.1,79.9,3.4,1.2,,,,,,
67,Brandon Cotton,G,30,33.0,18.1,6.9,14.5,47.4,1.4,3.6,38.5,2.9,4.3,67.7,1.8,1.8,,,,,,
68,Herbert Hill,F-C,31,32.0,18.1,7.7,12.1,64.0,0.0,0.0,0.0,2.6,4.3,60.2,8.8,1.4,Yes,55.0,2007.0,Yes,55.0,2007.0
69,Acie Law,G,34,33.9,18.1,6.4,12.7,50.0,1.1,2.4,45.8,4.2,5.4,77.8,3.3,5.0,Yes,11.0,2007.0,Yes,11.0,2007.0
69,Courtney Pigram,G,34,33.6,18.1,6.4,15.7,40.7,2.5,7.0,36.1,2.7,4.0,68.1,4.0,3.7,,,,,,
71,Derek Raivio,G,34,36.3,18.0,5.6,12.3,45.3,2.5,6.1,40.9,4.4,4.5,96.1,3.1,2.6,,,,,,
72,Belton Rivers,G,32,33.4,17.8,5.7,14.3,39.8,2.9,7.9,36.4,3.6,4.8,74.5,3.7,2.5,,,,,,
73,Rashad West,G,31,31.0,17.8,5.2,13.1,39.5,2.3,5.9,39.3,5.1,6.4,80.3,3.6,2.6,,,,,,
74,Aaron Brooks,G,35,36.8,17.7,6.1,13.2,46.0,2.3,5.7,40.4,3.3,3.9,84.6,4.3,4.3,Yes,26.0,2007.0,Yes,26.0,2007.0
75,Nate Funk,G,33,34.5,17.7,6.1,12.8,47.8,1.7,4.6,36.4,3.8,4.4,86.3,3.5,3.0,,,,,,
76,Glen Davis,F,29,35.0,17.7,6.1,12.7,48.4,0.6,1.7,34.7,4.8,6.7,71.3,10.4,2.3,Yes,35.0,2007.0,Yes,35.0,2007.0
77,De'Angelo Alexander,G-F,30,35.0,17.6,5.9,14.8,40.0,2.6,7.8,33.5,3.2,4.1,78.7,7.2,1.8,,,,,,
78,Tyrese Rice,G,33,36.6,17.6,5.6,12.2,45.8,1.8,5.5,32.2,4.6,5.8,79.5,3.4,5.4,,,,,,
79,Will Whittington,G-F,34,37.4,17.6,5.3,13.4,39.3,4.0,10.1,39.7,3.0,3.8,79.7,3.3,1.7,,,,,,
80,Nick Young,G-F,37,33.2,17.5,6.5,12.3,52.5,1.2,2.7,44.0,3.4,4.3,78.6,4.6,1.4,Yes,16.0,2007.0,Yes,16.0,2007.0
81,Jeremy Wise,G,31,33.4,17.5,5.7,14.2,40.1,1.7,4.8,35.8,4.4,5.3,83.4,3.4,3.0,,,,,,
82,Brian Cusworth,C,18,32.4,17.4,5.8,11.3,51.5,0.2,0.6,27.3,5.6,7.7,72.7,9.1,1.5,,,,,,
83,Will Daniels,F,33,28.3,17.4,5.5,11.1,49.0,1.5,3.7,41.8,5.0,6.5,76.3,5.6,1.5,,,,,,
84,Zabian Dowdell,G,34,33.8,17.4,5.8,12.5,46.2,1.3,3.4,38.6,4.5,5.6,80.6,3.6,3.1,,,,,,
85,David Dees,G,29,35.6,17.4,5.7,14.0,40.4,0.9,3.7,25.2,5.1,6.6,77.6,5.3,3.0,,,,,,
86,Curtis Sumpter,F,32,30.5,17.4,5.7,12.7,44.7,1.6,4.4,36.6,4.4,5.4,80.5,7.2,0.9,,,,,,
86,Tywain McKee,G,32,34.0,17.4,5.6,14.0,40.1,1.8,5.5,31.6,4.4,5.7,76.9,4.3,3.1,,,,,,
88,Keena Young,F,34,28.9,17.4,6.9,12.8,54.3,0.0,0.0,0.0,3.5,4.3,80.3,6.6,1.5,,,,,,
89,JamesOn Curry,G,35,37.0,17.3,5.8,12.8,45.2,2.5,6.1,41.1,3.3,4.1,79.3,3.2,3.7,Yes,51.0,2007.0,Yes,51.0,2007.0
90,Courtney Lee,G,30,30.6,17.3,6.2,13.2,47.2,1.9,4.7,40.1,3.0,3.5,84.0,4.6,1.9,Yes,22.0,2008.0,,,
91,Jonathan Rodriguez,F,31,33.2,17.3,5.9,12.7,46.8,0.6,2.2,29.0,4.8,6.7,70.8,8.8,3.0,,,,,,
92,Richard Roby,G,27,32.1,17.3,5.9,15.3,38.3,1.4,5.1,26.8,4.2,5.7,73.4,5.1,2.2,,,,,,
93,Anthony Fisher,G,32,34.8,17.2,5.0,12.0,41.7,1.9,5.8,33.3,5.2,6.5,79.9,3.8,4.3,,,,,,
94,Jared Jordan,G,33,37.9,17.2,6.0,14.1,42.5,1.7,5.7,29.8,3.5,5.1,69.0,5.9,8.7,Yes,45.0,2007.0,Yes,45.0,2007.0
95,Tristan Blackwood,G,34,36.6,17.1,5.4,13.6,39.2,3.6,9.2,38.9,2.9,3.1,92.4,2.5,4.1,,,,,,
96,Ross Mouton,G-F,30,32.6,17.1,6.3,15.3,41.4,2.3,6.3,36.2,2.2,3.0,72.5,4.5,1.5,,,,,,
97,Cartier Martin,F,35,27.5,17.1,5.6,12.2,46.0,2.2,5.8,38.6,3.6,4.5,79.9,4.4,1.3,,,,,,
98,Russell Carter,G,32,30.4,17.1,6.0,13.8,43.1,2.6,6.7,39.4,2.5,3.5,71.4,4.9,1.8,,,,,,
99,Blake Schilb,G,31,33.4,17.0,5.8,12.8,45.2,1.7,4.8,35.6,3.8,4.4,85.4,5.2,4.0,,,,,,
100,Andre Smith,F,28,31.7,17.0,7.0,13.1,53.6,0.3,0.9,30.8,2.7,4.1,66.7,9.1,1.8,,,,,,
100,Courtney Bradley,F,30,32.7,17.0,6.2,13.5,46.2,1.1,3.1,34.8,3.5,4.5,77.6,7.0,1.2,,,,,,
102,Derrick Byars,G-F,34,31.4,17.0,6.1,13.3,45.7,2.3,6.2,37.3,2.5,3.6,71.1,4.9,3.4,Yes,42.0,2007.0,Yes,42.0,2007.0
103,Kyle Visser,C,31,29.0,17.0,6.1,10.4,58.4,0.0,0.1,0.0,4.8,7.5,64.4,7.4,0.6,,,,,,
104,Keith Simmons,G,34,35.6,16.9,5.6,11.2,49.7,1.5,4.3,34.9,4.3,5.6,76.7,5.8,1.9,,,,,,
105,Quinton Day,G,32,36.9,16.9,5.7,14.3,39.9,2.9,7.6,38.0,2.7,3.4,78.9,3.5,4.1,,,,,,
106,Matt Webster,F,31,27.9,16.9,4.8,9.6,50.2,0.6,1.2,48.6,6.7,9.1,73.4,5.4,2.1,,,,,,
107,Matthew Lojeski,G,32,35.1,16.9,6.2,11.5,53.9,1.4,3.7,37.3,3.1,3.8,81.1,5.8,4.5,,,,,,
108,Greg Sprink,G,30,34.2,16.9,5.2,11.5,45.4,2.2,5.8,37.9,4.2,4.9,86.4,4.8,2.4,,,,,,
109,Arron Afflalo,G,36,32.9,16.9,5.8,12.7,46.1,2.4,6.4,37.5,2.8,3.5,80.2,2.8,1.9,Yes,27.0,2007.0,Yes,27.0,2007.0
110,A.J. Graves,G,35,35.6,16.9,5.0,13.3,37.5,2.8,7.9,35.4,4.1,4.4,94.8,2.3,2.4,,,,,,
111,Jarell Brown,G,31,28.0,16.9,5.8,13.8,41.7,2.8,6.9,40.7,2.5,2.9,85.7,2.4,1.5,,,,,,
112,A.J. Jackson,F,28,35.4,16.9,6.2,13.3,46.6,1.5,4.2,35.0,3.0,3.6,85.0,7.8,1.2,,,,,,
113,David Schroeder,G,30,36.4,16.8,5.7,12.9,43.8,2.6,6.2,42.2,2.9,3.8,76.1,5.5,1.5,,,,,,
114,Luke Nevill,C,29,31.3,16.8,6.2,9.8,63.7,0.0,0.0,0.0,4.3,5.9,74.1,7.7,1.6,,,,,,
115,Brandon Costner,F,36,34.4,16.8,5.4,11.3,47.4,1.7,4.5,37.9,4.4,6.1,72.1,7.3,1.8,,,,,,
116,Jason Smith,F,30,30.2,16.8,5.8,10.1,57.9,0.0,0.1,0.0,5.1,6.7,77.0,10.1,1.9,Yes,20.0,2007.0,Yes,20.0,2007.0
117,Javier Mojica,G,34,36.3,16.8,6.0,13.4,44.8,2.1,5.1,40.6,2.7,3.6,75.4,7.1,3.2,,,,,,
118,Steven Rush,G,31,26.5,16.8,5.1,12.2,41.4,3.7,9.3,40.1,2.9,3.4,85.8,2.3,1.3,,,,,,
119,Jack McClinton,G,31,31.5,16.7,5.3,13.0,40.4,2.9,6.7,44.0,3.3,3.7,89.5,2.5,2.1,Yes,51.0,2009.0,,,
120,Maurice Sumter,G-F,31,35.8,16.7,6.5,13.7,47.1,1.2,2.7,42.9,2.6,3.7,70.4,5.8,2.6,,,,,,
121,Martin Zeno,G,34,35.6,16.6,5.5,11.1,49.5,0.4,0.9,43.8,5.2,6.6,79.1,5.3,3.2,,,,,,
122,Matt Murrer,F,31,27.7,16.6,6.3,12.5,50.5,2.0,6.5,31.2,2.0,2.6,76.2,5.8,1.0,,,,,,
123,Marcus Williams,F,30,32.9,16.6,6.5,13.2,49.4,0.8,2.7,28.7,2.7,3.9,69.5,6.7,2.2,Yes,22.0,2006.0,,,
