RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2023,Drafted?,Draft Pick,Draft Year
240,Blake Hinson,F,36,31.7,15.3,5.0,11.8,42.8,2.7,7.1,38.0,2.5,3.7,67.9,6.0,1.2,0.6,0.5,1.7,,,,,,
241,Steele Venters,G,34,31.4,15.3,5.4,11.9,45.7,2.3,6.2,37.1,2.1,2.5,84.5,2.8,1.5,0.8,0.4,1.9,,,,,,
242,Damian Dunn,G,31,32.6,15.3,4.5,10.8,41.1,1.5,4.5,34.8,4.8,5.9,81.4,3.7,3.0,0.7,0.2,2.8,,,,,,
243,Julian Strawther,G,37,31.2,15.2,5.1,10.9,46.9,2.2,5.3,40.8,2.8,3.6,77.6,6.2,1.3,0.8,0.4,1.5,,,,,,
244,Joel Soriano,C,33,30.4,15.2,5.7,10.1,56.3,0.0,0.0,0.0,3.8,5.3,73.0,11.9,1.3,0.3,1.4,1.8,,,,,,
245,Jamarius Burton,G,34,33.2,15.2,5.9,12.0,48.8,0.5,1.7,30.5,3.0,3.6,83.6,4.8,4.3,0.9,0.1,2.6,,,,,,
246,Andrew Sims,F,30,33.2,15.2,5.4,11.4,47.5,0.5,1.9,28.1,3.8,5.1,75.2,4.4,1.7,0.6,0.4,2.4,,,,,,
247,Jordan Gainey,G,32,31.8,15.2,5.3,13.3,39.3,2.2,6.3,34.5,2.5,3.3,77.9,2.5,2.3,1.9,0.3,2.7,,,,,,
248,Austin Ash,G,30,36.9,15.2,4.9,12.0,41.2,3.4,8.6,39.7,1.9,2.1,92.1,4.6,1.7,1.0,0.1,1.7,,,,,,
249,Sam Griffin,G,26,29.2,15.2,5.5,13.9,39.2,2.4,7.6,32.0,1.8,2.2,84.2,2.7,2.0,0.7,0.0,1.6,,,,,,
250,Sam Mennenga,F,32,30.5,15.2,5.7,11.3,50.6,0.9,2.6,36.6,2.8,4.6,61.6,6.7,1.3,0.4,0.2,1.7,,,,,,
250,Terry Collins,G,32,34.7,15.2,4.8,13.9,34.4,2.5,7.3,34.3,3.1,3.9,79.4,4.5,2.0,1.7,0.3,3.0,,,,,,
252,Jalyn McCreary,F,33,24.2,15.2,6.9,12.6,54.7,0.0,0.0,0.0,1.4,2.1,65.2,5.4,0.5,0.7,0.6,1.3,,,,,,
253,Carlos Stewart,G,33,31.6,15.2,5.3,12.0,44.1,1.8,4.4,40.3,2.8,3.4,83.2,2.4,2.3,1.8,0.2,2.2,,,,,,
253,Demarcus Demonia,G,33,31.4,15.2,5.3,12.2,43.6,1.6,5.9,27.6,2.9,4.3,67.1,5.4,1.8,1.1,0.3,2.1,,,,,,
255,Taylor Hendricks,F,34,34.7,15.1,5.4,11.3,47.8,1.8,4.6,39.4,2.5,3.2,78.2,7.0,1.4,0.9,1.7,1.4,,,,,,
256,Ant Nelson,G,30,33.5,15.1,5.7,14.2,39.9,0.9,3.1,28.0,2.9,4.7,62.4,3.7,4.7,1.9,0.2,4.0,,,,,,
257,Boden Skunberg,G,32,31.6,15.1,5.3,11.7,45.3,1.8,4.6,39.5,2.8,3.2,86.3,5.3,1.5,0.5,0.2,1.4,,,,,,
258,Parker Bjorklund,F,26,26.4,15.1,5.5,11.2,49.5,1.2,3.3,35.6,2.8,4.2,68.5,5.5,1.3,0.3,0.4,1.3,,,,,,
259,Jake Heidbreder,G,32,32.5,15.1,5.3,10.8,48.8,2.3,5.9,39.9,2.3,2.6,86.7,3.3,1.7,0.6,0.0,1.7,,,,,,
260,Kyle Filipowski,C,36,29.2,15.1,5.3,11.9,44.1,1.0,3.4,28.2,3.6,4.7,76.5,8.9,1.6,1.3,0.7,2.5,,,,,,
261,Tosan Evbuomwan,F,32,31.4,15.1,5.8,11.3,51.5,0.3,1.1,32.4,3.0,4.6,65.5,6.3,4.9,0.8,0.6,2.9,,,,,,
262,Jackson Paveletzke,G,33,33.0,15.1,5.1,10.3,49.3,1.4,3.5,39.3,3.5,4.2,84.2,2.7,3.7,0.8,0.0,2.4,,,,,,
263,Christian Shumate,F,34,32.8,15.1,5.9,10.7,54.8,0.4,1.2,34.1,2.9,5.0,57.6,9.7,1.0,0.9,0.8,2.6,,,,,,
264,Kam Jones,G,36,29.9,15.1,5.6,12.1,46.2,2.8,7.7,36.0,1.1,1.7,65.6,3.6,2.0,1.4,0.1,1.0,,,,,,
265,Will Douglas,G,31,28.0,15.0,5.3,12.4,42.6,1.0,2.9,34.4,3.5,4.3,81.1,4.8,2.1,1.3,0.1,2.7,,,,,,
265,Eddy Kayouloud,G,31,29.2,15.0,6.0,12.6,47.8,1.2,3.1,37.5,1.8,2.5,72.7,6.5,1.3,0.9,0.4,1.6,,,,,,
265,Josh Bannan,F,31,34.2,15.0,5.6,11.3,49.9,0.6,1.5,40.4,3.1,4.1,77.0,8.5,3.6,0.7,0.5,2.6,,,,,,
265,Curtis Jones,G,31,31.5,15.0,5.4,13.1,41.0,2.4,6.7,35.9,1.8,2.4,78.1,4.8,3.0,1.4,0.1,1.1,,,,,,
269,Felipe Haase,F,33,33.5,15.0,4.9,10.4,46.9,1.8,4.7,39.6,3.4,3.9,86.8,6.1,3.2,0.9,0.6,2.4,,,,,,
269,LJ Cryer,G,31,32.3,15.0,5.3,11.6,45.3,2.6,6.2,41.5,1.9,2.1,89.4,2.1,2.0,0.5,0.0,1.6,,,,,,
269,Colby Jones,G,36,34.0,15.0,5.8,11.3,50.9,1.3,3.3,37.8,2.3,3.4,65.3,5.7,4.4,1.3,0.6,2.3,,,,,,
269,DJ Davis,G,34,27.8,15.0,4.7,11.7,40.1,2.6,6.4,40.2,3.0,3.4,87.9,2.1,1.3,0.8,0.0,1.4,,,,,,
269,Sean Pedulla,G,34,35.7,15.0,5.3,12.6,41.6,2.0,5.7,34.4,2.5,2.9,85.9,3.6,3.8,1.2,0.2,2.1,,,,,,
274,Maks Klanjscek,G,32,32.7,15.0,4.8,12.1,39.9,2.2,6.1,35.2,3.1,3.9,79.4,3.8,2.4,1.1,0.0,2.6,,,,,,
275,Latrell Jones,G,31,29.6,15.0,5.5,12.4,44.2,1.7,5.0,33.5,2.3,3.5,65.5,4.7,1.6,1.5,0.6,2.1,,,,,,
276,Mark Freeman,G,30,30.3,15.0,4.8,11.8,40.5,1.8,5.1,36.2,3.6,4.2,86.4,2.8,3.7,1.2,0.0,2.2,,,,,,
277,Jase Townsend,G,26,30.8,15.0,5.1,11.1,46.2,1.8,4.7,38.2,2.9,3.4,86.4,3.2,2.4,0.8,0.0,1.3,,,,,,
278,Isaiah Thompson,G,32,32.1,14.9,4.4,11.6,38.3,2.6,6.8,37.6,3.5,4.0,86.0,2.4,3.2,0.8,0.0,1.7,,,,,,
278,Jordan Nesbitt,G,32,33.5,14.9,4.9,14.0,35.0,1.4,4.8,28.6,3.7,5.0,73.9,6.3,3.3,1.2,0.7,2.9,,,,,,
280,Paxson Wojcik,G,27,34.6,14.9,5.1,11.0,46.1,2.1,5.6,38.0,2.6,3.8,68.9,7.2,3.2,1.3,0.0,1.8,,,,,,
281,Tajion Jones,G,35,35.0,14.9,5.3,10.4,51.1,2.8,6.3,44.8,1.4,2.0,71.4,5.1,1.2,0.9,0.4,1.0,,,,,,
282,Nelly Junior Joseph,C,35,31.8,14.9,5.5,10.0,55.0,0.0,0.1,0.0,3.9,6.2,62.4,9.3,1.1,1.2,1.5,1.9,,,,,,
283,David DeJulius,G,36,32.5,14.8,5.3,12.7,41.9,1.6,4.7,33.5,2.6,3.1,85.6,2.3,5.3,1.1,0.0,1.7,,,,,,
283,Kevin Cross,F,30,32.1,14.8,5.4,11.6,47.0,0.5,1.7,29.4,3.5,4.2,83.2,6.7,4.2,0.6,0.8,2.4,,,,,,
285,Tyson Walker,G,34,34.0,14.8,5.8,12.6,45.9,1.7,4.2,41.5,1.5,1.9,79.7,2.5,2.9,1.1,0.2,1.3,,,,,,
286,Daniel Ortiz,G,33,28.3,14.8,5.2,12.0,42.8,3.2,7.8,40.9,1.3,1.7,77.2,3.8,1.0,1.1,0.2,1.6,,,,,,
287,KJ Simon,G,29,27.9,14.8,5.9,12.4,47.2,1.0,3.0,31.8,2.1,3.7,57.5,4.8,2.2,1.4,1.1,1.8,,,,,,
288,Brycen Long,G,32,33.1,14.8,4.4,10.2,43.4,2.9,7.1,41.6,3.0,3.5,86.6,2.4,2.3,1.2,0.3,1.7,,,,,,
289,Walter Whyte,G,31,31.2,14.8,5.2,12.3,42.6,1.5,4.7,32.7,2.8,3.4,81.9,6.2,1.0,0.8,0.5,1.7,,,,,,
290,D'Moi Hodge,G,35,29.1,14.7,5.1,10.7,47.7,2.9,7.1,40.0,1.7,2.3,73.4,3.9,1.6,2.6,0.5,0.8,,,,,,
291,Keith Higgins Jr,G,30,31.7,14.7,5.2,11.0,47.6,2.1,5.1,41.4,2.1,2.5,84.0,2.7,1.7,1.1,0.1,1.1,,,,,,
292,Chris Youngblood,G,35,31.2,14.7,4.8,10.3,46.4,2.3,5.6,41.5,2.7,3.3,82.1,4.7,1.8,1.1,0.4,1.3,,,,,,
293,Frankie Fidler,F,32,33.5,14.7,4.8,11.0,43.2,0.8,2.7,27.9,4.4,5.0,88.7,5.8,2.7,1.2,0.5,2.5,,,,,,
294,Charles Pride,G,29,34.1,14.6,4.9,10.9,45.3,1.9,5.0,37.0,2.9,3.4,84.8,6.1,2.4,1.3,0.1,1.4,,,,,,
295,Philip Alston,F,31,27.5,14.6,5.0,10.6,46.8,0.9,2.3,40.0,3.8,5.5,69.2,5.6,1.0,0.7,1.1,2.0,,,,,,
296,John Tonje,G,33,31.0,14.6,4.8,10.1,47.3,1.8,4.8,38.9,3.2,3.9,81.5,4.7,1.3,0.8,0.3,1.8,,,,,,
297,Jalen Haynes,F,32,28.7,14.6,5.5,9.6,57.5,0.1,0.7,14.3,3.5,5.4,63.8,6.4,1.5,0.4,0.7,2.4,,,,,,
298,Jlynn Counter,G,31,29.8,14.5,5.5,11.5,48.0,0.5,2.1,26.6,2.9,3.6,80.4,3.9,3.3,0.9,0.1,3.9,,,,,,
299,Ty Johnson,G,31,28.3,14.5,4.8,11.0,43.8,0.7,2.2,30.9,4.2,5.8,72.4,4.6,2.5,1.8,0.1,3.7,,,,,,
299,Will Johnston,G,31,32.0,14.5,4.3,10.1,42.9,2.4,5.5,43.8,3.5,4.1,84.4,2.2,3.6,0.3,0.1,2.5,,,,,,
301,Isaac Mushila,F,35,27.1,14.5,4.6,8.5,53.7,0.4,1.1,37.5,4.9,5.9,83.5,9.9,1.2,1.3,0.1,1.7,,,,,,
302,Vonterius Woolbright,G,33,32.4,14.5,5.0,10.8,46.3,0.3,1.3,25.0,4.2,6.3,66.2,7.4,5.1,1.0,0.3,3.0,,,,,,
303,Jesse Edwards,C,32,32.6,14.5,5.6,9.5,59.2,0.0,0.0,100.0,3.2,4.4,72.9,10.3,1.6,1.4,2.7,2.0,,,,,,
304,Cameron Holden,G,30,33.9,14.5,5.2,12.2,42.3,0.6,2.3,25.7,3.5,5.6,62.7,7.0,4.8,1.6,0.6,3.1,,,,,,
305,Logan Johnson,G,35,34.7,14.5,5.2,11.6,44.9,1.0,3.3,30.7,3.1,4.4,69.0,5.0,3.6,1.6,0.3,1.9,,,,,,
306,Briggs McClain,G,25,30.9,14.4,5.6,13.3,41.9,1.6,4.4,35.1,1.8,2.1,83.0,2.8,1.8,1.3,0.3,2.9,,,,,,
307,Tyreke Locure,G,32,31.9,14.4,5.0,13.5,36.7,2.1,5.7,37.0,2.4,3.2,76.2,4.2,2.7,1.8,0.1,2.4,,,,,,
308,Matthew Murrell,G,30,34.3,14.4,4.7,12.8,36.5,2.1,6.8,30.4,3.0,3.6,84.3,3.5,2.6,1.1,0.2,1.9,,,,,,
309,Miles Kelly,G,33,32.4,14.4,5.1,12.3,41.0,2.7,7.1,37.9,1.6,1.8,89.8,3.4,1.3,0.7,0.1,1.5,,,,,,
310,Joey Hauser,F,34,34.0,14.4,4.8,10.0,48.4,2.3,4.9,46.1,2.5,2.9,87.6,7.0,1.8,0.4,0.2,1.5,,,,,,
311,Kevin Obanor,F,32,31.0,14.4,4.8,9.8,49.2,1.3,4.0,33.1,3.5,4.3,81.0,6.4,0.9,0.8,0.4,2.0,,,,,,
312,Kinyon Hodges,G,26,32.4,14.4,5.7,11.4,50.0,0.9,2.6,35.3,2.1,2.9,72.0,3.5,2.7,1.4,0.3,1.8,,,,,,
313,Kenny Strawbridge Jr,G,32,32.5,14.4,5.3,13.6,38.6,0.9,3.7,25.2,2.9,4.5,64.8,3.8,2.1,1.2,0.1,2.1,,,,,,
313,Rob Perry,G,32,35.2,14.4,5.3,12.4,43.2,1.8,5.1,34.4,1.9,2.4,81.6,4.8,1.8,0.8,0.2,1.5,,,,,,
315,Brian Taylor,G,31,36.4,14.4,5.3,12.8,41.6,1.0,3.5,28.4,2.7,4.1,66.7,6.1,1.7,1.1,0.8,2.0,,,,,,
316,Antonio Reeves,G,34,27.9,14.4,4.9,11.9,41.6,2.4,5.9,39.8,2.1,2.7,78.3,2.1,1.1,0.4,0.2,1.5,,,,,,
317,Keyshaun Langley,G,32,29.9,14.3,5.0,11.4,44.1,2.8,6.7,41.9,1.5,1.9,78.3,3.0,2.4,1.8,0.1,1.5,,,,,,
318,Jarron Coleman,G,30,34.3,14.3,4.8,12.7,37.6,2.3,6.4,35.2,2.5,3.3,77.6,4.9,3.8,1.3,0.3,2.5,,,,,,
318,Tyler Stephenson-Moore,G,30,37.7,14.3,5.1,12.6,40.3,1.6,5.5,29.3,2.6,3.1,83.9,4.3,2.2,0.9,0.1,1.9,,,,,,
318,Kellen Tynes,G,30,35.1,14.3,5.7,11.2,50.9,0.4,1.3,30.0,2.5,3.8,67.3,4.6,3.8,3.3,0.5,2.4,,,,,,
321,Khalil Brantley,G,32,33.7,14.3,4.9,12.8,38.1,1.2,3.4,33.6,3.4,4.6,74.7,4.8,4.1,1.6,0.2,2.7,,,,,,
322,Mouhamed Gueye,F,33,32.2,14.3,5.6,11.5,48.8,0.3,1.2,27.5,2.7,4.0,67.4,8.4,1.9,0.8,0.8,2.3,,,,,,
322,Damarco Minor,G,33,32.4,14.3,4.7,11.2,42.0,1.0,3.4,29.5,3.8,4.4,87.6,5.5,2.8,1.3,0.2,1.9,,,,,,
324,Anderson Mirambeaux,C,32,25.4,14.3,5.4,10.1,53.7,0.2,0.9,25.0,3.2,4.2,76.7,5.7,2.6,0.5,0.9,2.7,,,,,,
325,Andrei Savrasov,F,29,30.4,14.3,5.5,11.1,49.8,1.1,3.2,35.9,2.1,3.0,69.3,7.3,1.2,1.3,0.3,1.6,,,,,,
326,Kruz Perrott-Hunt,G,30,31.0,14.3,5.1,12.5,40.5,1.9,4.6,42.3,2.2,2.6,83.5,2.7,2.2,0.4,0.0,1.9,,,,,,
326,Tyson Acuff,G,30,34.5,14.3,5.0,11.0,45.8,1.7,5.0,34.4,2.5,3.0,81.3,2.8,2.7,1.3,0.1,1.6,,,,,,
328,Boogie Anderson,G,31,33.8,14.3,6.0,12.2,49.3,0.0,0.1,0.0,2.2,3.4,64.2,3.8,4.4,1.3,0.1,3.3,,,,,,
329,Javan Johnson,F,33,36.0,14.2,5.2,12.2,42.6,2.5,6.0,41.2,1.4,1.8,76.7,4.3,2.4,0.8,0.9,2.2,,,,,,
330,Kris Bankston,F,32,29.9,14.2,5.6,8.1,68.8,0.1,0.2,40.0,3.0,4.2,70.9,7.1,0.9,0.9,1.5,1.8,,,,,,
331,Jett Howard,G,29,31.7,14.2,4.7,11.4,41.4,2.7,7.3,36.8,2.1,2.6,80.0,2.8,2.0,0.4,0.7,1.3,,,,,,
332,Ziggy Reid,F,34,32.4,14.2,4.7,10.5,44.7,1.6,4.6,35.3,3.2,4.1,78.3,4.1,1.2,1.1,0.8,1.8,,,,,,
332,Trazarien White,F,34,31.9,14.2,4.9,10.5,46.8,0.6,2.3,28.2,3.7,5.7,65.8,5.9,1.8,1.0,0.2,2.6,,,,,,
334,Asher Woods,G,32,35.2,14.2,5.0,12.9,38.7,1.5,4.8,31.6,2.7,3.4,78.0,4.4,2.3,0.9,0.0,2.4,,,,,,
335,Caleb Daniels,G,34,33.6,14.2,4.6,11.8,39.4,2.2,6.6,33.2,2.7,3.1,85.8,4.5,2.5,1.0,0.1,1.8,,,,,,
335,Ricky Clemons,G,34,35.7,14.2,4.4,8.4,52.6,0.8,2.0,39.7,4.6,6.8,66.8,4.0,3.3,1.4,0.1,2.0,,,,,,
335,Qua Grant,G,34,27.7,14.2,5.2,12.0,43.1,1.6,4.5,36.2,2.2,3.1,71.4,4.2,4.1,1.9,0.1,2.4,,,,,,
338,Oumar Ballo,C,35,27.6,14.2,5.4,8.3,64.7,0.0,0.0,0.0,3.4,6.0,56.5,8.6,1.6,0.7,1.3,1.9,,,,,,
339,Seth Lundy,G,36,31.7,14.2,4.6,10.2,45.0,2.6,6.4,40.0,2.4,3.0,80.7,6.3,0.9,0.8,0.6,0.9,,,,,,
339,Evan Taylor,G,30,31.0,14.2,5.0,11.8,42.5,1.8,4.3,43.0,2.3,2.8,80.0,6.5,1.1,0.5,0.5,1.3,,,,,,
341,Jack Nunge,C,37,29.3,14.2,5.4,10.5,51.5,1.1,2.8,39.2,2.3,3.4,67.7,7.8,2.1,0.9,1.2,1.3,,,,,,
342,Skyelar Potter,G,31,32.6,14.2,4.6,10.8,42.5,2.5,6.5,37.4,2.5,3.4,74.5,4.9,1.7,0.9,0.3,2.3,,,,,,
342,Jahsean Corbett,G,31,34.8,14.2,5.6,12.0,46.6,1.1,3.5,31.5,1.9,3.1,60.8,8.8,1.1,0.6,0.4,1.8,,,,,,
344,Marcus Watson,F,32,28.6,14.2,5.2,12.4,41.5,1.4,4.8,28.4,2.5,3.2,77.5,4.5,1.9,0.8,0.4,3.1,,,,,,
345,Johni Broome,F,33,26.5,14.2,5.9,11.2,52.7,0.3,0.9,29.0,2.1,3.8,56.0,8.4,1.3,0.9,2.4,1.7,,,,,,
346,Tyson Degenhart,F,34,34.2,14.1,5.6,10.5,53.7,1.1,3.4,32.8,1.8,2.6,67.8,5.3,1.8,0.5,0.4,1.3,,,,,,
347,Marcus Tsohonis,G,28,26.2,14.1,5.2,13.3,39.0,1.0,3.8,26.4,2.8,4.0,70.3,3.4,2.0,0.9,0.1,2.5,,,,,,
348,Matt Rogers,F,32,27.1,14.1,5.7,9.3,61.3,0.6,1.5,40.8,2.1,3.1,68.7,6.3,1.8,0.9,0.8,2.1,,,,,,
348,Xander Rice,G,32,33.7,14.1,4.8,11.3,42.5,2.2,5.9,36.5,2.4,2.9,81.9,2.5,3.8,0.9,0.1,2.1,,,,,,
350,Miles Norris,F,35,33.5,14.1,5.1,10.3,49.0,1.7,4.3,39.1,2.3,2.7,84.4,6.1,1.2,1.1,0.8,1.1,,,,,,
351,Zack Austin,F,31,29.2,14.1,4.8,11.0,43.7,2.0,6.0,33.3,2.5,3.2,78.6,5.4,1.3,1.1,2.1,1.7,,,,,,
352,Kellen Amos,G,32,31.3,14.1,5.4,12.0,45.2,2.0,5.6,35.2,1.3,2.0,65.6,3.4,1.3,0.8,0.5,1.8,,,,,,
353,Kenan Blackshear,G,33,32.4,14.1,4.7,10.6,44.4,0.5,1.9,28.1,4.1,5.2,78.0,4.0,4.6,1.5,0.3,3.1,,,,,,
354,Gradey Dick,G,36,32.7,14.1,4.8,10.9,44.2,2.3,5.7,40.3,2.1,2.5,85.4,5.1,1.7,1.4,0.3,1.3,,,,,,
355,Spencer Jones,F,32,29.0,14.1,5.1,11.8,43.3,2.3,5.8,38.9,1.6,2.1,74.6,4.7,1.2,1.2,0.9,1.1,,,,,,
356,Filip Rebraca,F,33,31.6,14.1,5.4,9.4,57.1,0.1,0.2,33.3,3.3,4.9,67.1,7.5,2.0,0.5,0.9,1.6,,,,,,
357,Chase Audige,G,34,34.4,14.1,4.9,13.3,36.8,2.0,6.1,32.5,2.3,2.8,83.2,3.4,2.9,2.4,0.6,2.4,,,,,,
358,Max Rice,G,34,34.4,14.0,4.9,11.4,43.4,2.2,5.3,40.9,1.9,2.2,88.0,4.6,1.8,1.0,0.1,1.6,,,,,,
358,Jordan Henderson,G,26,32.0,14.0,5.0,12.6,40.1,2.1,5.7,36.2,1.8,2.6,71.6,3.0,2.2,1.0,0.3,1.3,,,,,,
358,Gibson Jimerson,G,33,33.8,14.0,5.1,11.2,45.7,2.6,6.4,40.1,1.2,1.5,83.7,3.5,1.2,0.5,0.1,1.2,,,,,,
358,Kobe Bufkin,G,33,34.0,14.0,5.2,10.9,48.2,1.3,3.7,35.5,2.2,2.6,84.9,4.5,2.9,1.3,0.7,1.9,,,,,,
362,Justin Harmon,G,37,28.4,14.0,5.2,11.5,45.3,1.0,2.9,34.0,2.6,3.6,72.9,3.8,2.9,1.3,0.2,3.0,,,,,,
363,Jose Placer,G,31,32.6,14.0,4.9,11.9,41.1,2.4,6.5,36.6,1.8,2.3,76.4,2.3,2.9,0.6,0.1,2.2,,,,,,
363,Jacob Falko,G,31,33.0,14.0,5.2,11.4,45.5,1.3,3.9,33.6,2.3,2.8,80.5,4.4,3.6,1.1,0.4,3.3,,,,,,
365,DaQuan Smith,G,36,30.6,13.9,5.1,11.9,42.8,2.2,5.5,40.4,1.5,1.8,84.4,3.3,1.7,1.0,0.3,2.3,,,,,,
366,Toumani Camara,F,34,30.0,13.9,5.2,9.6,54.6,0.9,2.4,36.3,2.6,3.9,66.9,8.6,1.7,1.2,0.8,2.1,,,,,,
367,Aidan Mahaney,G,35,30.6,13.9,5.2,12.1,42.8,2.1,5.3,40.0,1.5,2.0,71.8,2.1,2.0,0.9,0.1,1.5,,,,,,
368,Brandon Rush,G,34,26.4,13.9,5.1,10.6,47.8,2.3,6.0,37.9,1.5,1.9,79.4,2.7,1.3,1.1,0.4,1.7,Yes,13.0,2008.0,,,
369,Jaykwon Walton,G,28,32.3,13.9,4.9,9.1,53.5,1.5,3.8,40.0,2.7,3.4,78.1,5.3,1.9,0.8,0.3,1.9,,,,,,
370,Keylan Boone,F,27,23.1,13.9,5.0,10.4,47.7,2.2,5.3,41.0,1.8,2.2,81.4,4.2,0.8,0.6,0.4,1.1,,,,,,
370,Grant Singleton,G,36,31.8,13.9,4.9,10.8,45.2,2.2,5.8,38.1,1.9,2.1,90.9,3.7,3.4,1.9,0.1,1.2,,,,,,
372,Drew Peterson,G,33,35.8,13.9,5.0,11.2,44.2,1.5,4.1,35.8,2.5,3.3,75.2,6.2,4.3,1.1,0.8,2.7,,,,,,
373,Jamal Johnson,G,35,29.9,13.9,4.2,9.8,43.3,2.7,6.6,40.3,2.7,3.4,80.0,4.4,1.2,1.0,0.4,1.5,,,,,,
374,RJ Felton,G,33,32.1,13.8,5.0,12.9,39.0,1.9,5.9,32.7,1.8,2.4,77.2,4.5,1.6,0.9,0.4,1.5,,,,,,
375,Matthew Cleveland,G,30,33.7,13.8,5.2,11.8,44.5,0.7,2.0,35.0,2.7,3.9,69.0,7.4,1.8,0.8,0.8,2.2,,,,,,
376,Rienk Mast,F,29,28.7,13.8,5.6,10.8,51.8,0.8,2.3,35.3,1.8,2.5,73.6,8.0,2.4,0.6,0.5,1.8,,,,,,
377,Lance Jones,G,33,31.0,13.8,4.6,12.5,36.8,2.1,7.6,28.0,2.5,3.2,76.4,3.1,2.4,1.6,0.1,2.3,,,,,,
378,Trey Woodbury,G,37,30.8,13.8,5.1,11.2,45.3,1.8,4.6,39.6,1.8,2.5,72.8,5.9,4.7,1.0,0.2,2.7,,,,,,
379,Dame Adelekun,F,27,23.3,13.8,5.6,9.9,56.3,0.3,0.6,41.2,2.3,3.8,61.8,7.2,2.5,0.9,2.0,2.1,,,,,,
380,Chase Hunter,G,31,32.0,13.8,4.6,11.3,41.0,1.5,4.4,35.6,2.9,3.6,81.3,3.0,4.5,0.5,0.3,2.3,,,,,,
381,Le'Tre Darthard,G,37,29.0,13.8,4.1,9.7,42.5,1.9,5.2,35.6,3.7,4.1,88.9,3.5,1.6,1.2,0.6,1.5,,,,,,
381,Johnell Davis,G,37,26.0,13.8,4.8,9.8,48.6,1.2,3.4,35.7,3.0,3.5,85.5,5.4,1.6,1.5,0.1,1.8,,,,,,
383,Earl Timberlake,G,28,32.6,13.8,5.4,10.2,52.6,0.1,0.7,20.0,2.9,4.5,64.3,8.4,2.7,0.9,0.6,2.8,,,,,,
383,Brice Williams,G,36,27.1,13.8,4.7,9.9,47.9,1.6,4.1,39.7,2.7,3.2,84.3,5.3,1.2,0.6,0.4,1.3,,,,,,
385,Tucker Richardson,G,35,34.3,13.7,5.4,11.9,45.0,1.5,4.8,31.7,1.5,2.9,51.0,5.2,5.7,2.1,0.3,2.5,,,,,,
386,Wendell Green Jr,G,34,28.2,13.7,3.9,10.7,36.4,1.3,4.3,29.5,4.7,5.6,84.2,3.2,4.1,1.7,0.0,2.7,,,,,,
387,Zion Harmon,G,32,28.9,13.7,4.4,11.2,39.7,1.7,4.9,33.8,3.2,3.9,82.3,2.0,2.8,1.0,0.2,3.0,,,,,,
388,DeAntoni Gordon,F,31,31.5,13.7,5.5,10.3,53.5,0.2,0.7,27.3,2.5,3.3,76.7,5.7,1.3,1.0,0.6,1.5,,,,,,
389,Brandon Murray,G,27,34.4,13.7,5.1,12.9,39.7,1.3,4.1,31.8,2.2,3.4,64.8,3.9,3.2,1.4,0.5,2.7,,,,,,
390,Keondre Kennedy,G,30,31.3,13.7,4.6,10.3,44.2,2.1,5.3,40.0,2.4,3.0,82.0,6.2,1.6,1.0,0.6,1.9,,,,,,
391,Nate Laszewski,F,32,34.2,13.7,4.5,8.8,50.9,1.8,4.5,39.2,2.9,3.5,84.7,7.2,1.3,0.4,0.7,1.3,,,,,,
391,Isaiah Crawford,F,32,29.7,13.7,5.1,10.2,49.5,1.1,2.5,42.0,2.5,3.4,72.7,5.3,2.7,1.9,0.7,2.6,,,,,,
393,Frankie Policelli,F,33,33.4,13.7,4.6,10.8,42.2,1.9,5.3,36.8,2.6,3.2,80.2,9.4,1.8,0.7,0.3,1.9,,,,,,
393,Amari Williams,F,30,27.3,13.7,5.2,9.9,52.3,0.1,0.5,26.7,3.1,5.2,60.6,8.8,2.3,1.4,2.2,2.9,,,,,,
395,Japhet Medor,G,29,30.2,13.7,4.2,10.2,41.0,0.7,2.1,31.1,4.7,6.5,71.4,3.4,3.8,1.5,0.2,3.0,,,,,,
396,Desmond Cambridge Jr,G,34,28.7,13.6,4.8,12.3,39.1,2.4,7.5,32.3,1.6,1.9,83.1,3.5,2.3,1.7,0.5,1.4,,,,,,
397,Cade Tyson,G,30,29.1,13.6,4.8,9.8,49.0,1.6,3.8,41.7,2.4,2.8,85.9,4.6,0.9,1.0,0.4,1.3,,,,,,
398,Nijel Pack,G,35,31.6,13.6,4.9,11.2,44.1,2.5,6.1,40.4,1.3,1.5,88.2,2.7,2.3,1.0,0.2,1.7,,,,,,
399,Will Baker,F,32,25.3,13.6,5.0,8.9,56.0,0.7,1.9,35.5,3.0,3.6,84.2,5.2,0.8,0.6,0.3,1.9,,,,,,
400,Daniel Deaver,F,31,27.7,13.6,5.7,10.8,53.0,0.4,1.1,39.4,1.7,2.6,65.4,6.9,2.9,0.9,0.5,2.3,,,,,,
400,Abdoulaye Thiam,G,31,29.5,13.6,4.5,10.9,41.6,2.3,6.5,35.3,2.2,3.0,75.0,4.1,1.4,0.8,0.1,2.2,,,,,,
402,Cory Hightower,F,30,32.4,13.6,4.5,10.4,43.4,2.2,5.8,37.1,2.4,3.4,71.6,5.5,2.4,0.8,0.4,2.9,,,,,,
