RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2022,Drafted?,Draft Pick,Draft Year
163,Joe French,G,28,33.1,15.8,5.5,12.1,45.3,2.7,6.1,44.1,2.2,2.4,91.2,2.6,0.6,0.3,0.0,2.0,,,,,,
164,R.J. Cole,G,33,33.5,15.8,5.4,12.9,41.5,1.8,5.3,33.9,3.3,3.8,85.8,3.4,4.1,1.1,0.1,1.9,,,,,,
165,Bryson Mozone,F,32,33.2,15.8,5.6,12.5,44.6,2.2,5.8,38.6,2.4,2.8,85.6,5.7,1.3,0.8,0.3,1.7,,,,,,
166,Jovan Blacksher Jr,G,31,33.2,15.8,5.7,13.8,41.5,2.0,5.0,39.4,2.4,3.2,73.7,2.8,4.0,1.7,0.1,2.0,,,,,,
167,Kyle Foster,G,29,29.1,15.8,4.9,10.8,45.2,3.6,7.9,45.9,2.4,3.1,78.9,4.1,1.4,1.1,0.5,1.4,,,,,,
168,Nick Muszynski,C,32,26.3,15.8,6.2,11.1,55.9,0.2,1.2,18.9,3.2,4.2,76.7,5.2,2.5,0.6,1.6,1.7,,,,,,
169,Camren Wynter,G,29,34.8,15.8,6.1,14.1,43.4,1.2,4.3,27.8,2.3,2.7,86.1,5.3,4.6,0.8,0.0,2.4,,,,,,
170,Keve Aluma,F,36,30.8,15.8,6.1,11.4,53.8,0.7,2.1,33.3,2.8,3.6,78.5,6.5,1.9,0.8,0.9,1.8,,,,,,
171,Daeqwon Plowden,G,31,30.5,15.7,5.3,12.8,41.4,1.4,3.8,35.6,3.8,4.8,79.2,6.8,1.1,0.9,1.2,1.8,,,,,,
171,Drew Pember,F,31,26.9,15.7,5.1,10.2,49.5,1.2,3.3,35.6,4.5,5.2,86.3,6.6,1.4,0.8,3.0,1.8,,,,,,
173,Jaelin Llewellyn,G,28,32.5,15.7,6.0,13.4,44.7,2.3,5.9,38.6,1.4,2.0,69.6,4.1,2.5,0.7,0.1,1.8,,,,,,
174,Mike Bothwell,G,34,31.9,15.7,5.4,11.3,47.5,1.7,4.8,36.2,3.2,3.8,83.1,4.0,3.0,1.1,0.4,1.9,,,,,,
175,Amadou Sow,F,28,29.7,15.6,6.4,11.4,56.4,0.4,1.2,30.3,2.4,3.2,76.4,8.4,0.7,0.8,0.8,2.0,,,,,,
176,Josip Vrankic,F,25,30.1,15.6,6.1,10.9,56.0,0.5,1.4,33.3,2.9,3.7,79.3,5.7,3.1,1.2,0.4,2.4,,,,,,
177,Rocky Kreuser,F,33,28.7,15.6,5.1,11.0,46.6,1.8,4.6,39.1,3.6,4.6,78.3,7.8,1.1,0.5,0.8,2.0,,,,,,
178,Johnny Juzang,G,30,31.8,15.6,6.0,13.8,43.2,1.5,4.2,36.0,2.2,2.6,83.5,4.7,1.8,0.7,0.1,1.6,,,,,,
179,Collin Gillespie,G,38,34.2,15.6,4.9,11.4,43.4,3.0,7.2,41.5,2.8,3.1,90.5,3.8,3.2,1.0,0.0,1.7,,,,,,
180,Andre Jones,G,29,33.2,15.6,6.2,13.2,47.1,0.7,2.4,28.6,2.5,3.4,73.5,3.8,3.9,1.6,0.4,3.2,,,,,,
180,Miles Coleman,F,29,33.0,15.6,5.6,13.5,41.6,1.6,4.8,32.6,2.8,3.7,75.0,5.7,1.7,1.2,0.1,2.9,,,,,,
182,RJ Glasper,G,31,32.9,15.6,5.5,13.6,40.8,2.0,5.5,35.9,2.5,2.7,91.8,3.2,2.5,0.9,0.1,2.3,,,,,,
183,Kamdyn Curfman,G,32,35.4,15.6,5.3,12.5,42.6,3.6,9.3,39.2,1.3,1.6,80.0,3.1,2.4,0.8,0.0,1.2,,,,,,
184,Jared Rhoden,G,31,33.1,15.5,5.4,13.8,39.0,1.2,3.6,33.6,3.5,4.4,80.3,6.7,1.2,1.2,0.6,1.8,,,,,,
185,D'Shawn Schwartz,G,30,35.8,15.5,5.7,12.4,45.7,2.5,6.7,38.0,1.7,2.3,73.5,4.6,2.1,0.5,0.3,1.6,,,,,,
186,CJ Fleming,G,33,34.9,15.5,4.9,11.2,44.1,2.5,6.7,38.2,3.1,3.4,90.3,2.9,1.7,0.8,0.1,0.6,,,,,,
187,PJ Hall,C,30,27.6,15.5,6.0,12.1,49.3,0.8,2.6,30.8,2.7,3.5,78.1,5.8,1.6,0.5,1.3,1.8,,,,,,
187,Jalen Moore,G,30,38.2,15.5,4.5,13.0,34.4,1.3,5.5,23.0,5.3,6.7,78.6,4.3,7.6,2.0,0.1,4.5,,,,,,
189,Riley Miller,G,29,31.7,15.4,4.6,10.8,42.5,3.6,8.7,41.0,2.7,3.0,90.8,2.8,2.2,0.7,0.1,1.2,,,,,,
190,Kendal Coleman,F,30,28.7,15.4,6.8,12.4,54.6,0.0,0.0,0.0,1.9,3.3,58.2,10.1,0.7,1.0,1.3,1.9,,,,,,
191,Charles Manning Jr,G,31,30.8,15.4,5.6,13.1,42.7,0.8,3.4,24.5,3.4,4.5,76.8,3.8,3.6,1.3,1.0,3.5,,,,,,
191,D'Moi Hodge,G,31,28.6,15.4,5.6,11.6,48.2,2.0,5.8,33.7,2.3,3.0,75.5,3.1,1.4,2.2,0.8,1.4,,,,,,
193,Carl Pierre,G,33,33.7,15.4,5.5,11.6,46.9,2.9,7.3,40.4,1.5,2.0,78.5,4.7,1.7,0.7,0.2,1.1,,,,,,
194,Darian Adams,G,31,34.4,15.4,5.1,12.6,40.4,2.3,5.9,38.0,2.9,3.5,82.7,5.2,3.8,1.5,0.4,2.5,,,,,,
195,Mike Miles Jr,G,31,33.3,15.4,5.3,13.8,38.2,1.4,4.7,29.5,3.5,4.5,75.9,3.5,3.8,1.2,0.2,2.8,,,,,,
196,Jayden Gardner,F,35,32.7,15.3,6.3,12.5,50.1,0.1,0.4,21.4,2.7,3.5,79.3,6.4,1.4,0.5,0.4,1.5,,,,,,
197,Jordan Brown,C,27,28.8,15.3,6.0,11.6,51.6,0.4,1.0,44.4,2.9,4.7,61.9,8.6,1.1,0.8,1.1,2.3,,,,,,
198,Jalen Adaway,G,32,37.8,15.3,5.9,12.5,47.4,1.3,3.4,37.6,2.2,2.7,82.6,5.9,1.0,1.0,0.4,1.0,,,,,,
199,Isaiah Wong,G,37,33.9,15.3,5.6,12.4,45.2,1.3,4.3,30.2,2.8,3.8,74.8,4.3,2.0,0.9,0.3,1.4,,,,,,
200,Jay Jay Chandler,G,29,30.5,15.3,5.3,11.7,45.6,1.2,3.3,35.1,3.5,4.5,77.1,3.3,2.6,1.1,0.1,2.7,,,,,,
200,Vado Morse,G,29,32.5,15.3,5.0,13.6,36.5,2.5,7.3,34.3,2.8,3.4,83.7,2.3,2.4,1.1,0.1,1.7,,,,,,
202,Tyler Robertson,G,32,35.8,15.3,4.8,11.9,40.6,1.8,5.0,35.8,3.8,4.3,88.3,6.4,4.5,1.3,0.3,2.5,,,,,,
202,Jao Ituka,G,28,22.0,15.3,5.4,10.3,52.6,0.6,1.4,41.0,3.9,5.1,76.8,3.1,1.6,0.7,0.3,2.4,,,,,,
204,Jarred Godfrey,G,33,33.2,15.2,5.2,11.4,45.6,2.2,5.8,37.9,2.6,3.3,80.6,4.6,3.8,1.9,0.2,2.5,,,,,,
205,Ahsan Asadullah,C,25,28.6,15.2,6.4,12.6,50.6,0.4,1.1,32.1,2.2,3.4,63.5,9.0,4.6,0.7,1.0,3.0,,,,,,
206,Kario Oquendo,G,31,28.8,15.2,5.3,11.6,45.3,1.2,4.4,27.2,3.5,4.9,71.2,4.3,0.8,1.2,0.5,2.4,,,,,,
207,Toni Rocak,F,27,26.9,15.2,5.5,11.8,46.5,0.3,1.3,25.0,3.9,5.9,67.1,6.5,2.0,1.1,0.6,3.8,,,,,,
208,Najee Garvin,F,28,34.6,15.2,5.5,13.4,40.8,0.6,2.3,27.0,3.7,4.9,74.6,6.5,1.6,0.6,0.3,3.0,,,,,,
209,Vince Cole,G,33,30.7,15.2,5.3,12.6,42.4,2.6,6.6,39.0,2.0,2.5,80.2,3.3,1.1,1.3,0.4,1.7,,,,,,
210,Tevin Brewer,G,30,32.1,15.2,5.4,12.6,42.6,2.2,5.5,39.8,2.3,2.7,82.9,3.5,5.6,0.9,0.0,2.8,,,,,,
210,Chase Johnston,G,30,33.3,15.2,5.2,12.8,40.8,3.3,8.2,40.1,1.4,1.8,79.6,2.6,1.4,1.4,0.1,1.6,,,,,,
212,Jawaun Daniels,G,25,34.4,15.2,5.4,12.3,44.0,1.6,4.2,36.8,2.8,4.0,70.7,6.7,2.3,0.8,0.3,3.1,,,,,,
213,KJ Hunt,G,30,30.0,15.1,5.6,12.9,43.0,0.9,2.8,31.8,3.1,3.9,78.8,4.4,3.5,1.1,0.4,3.0,,,,,,
214,Elijah Pepper,G,24,34.0,15.1,5.3,13.5,38.8,2.3,6.3,36.8,2.3,2.8,83.3,5.4,1.7,1.6,0.3,2.0,,,,,,
215,Brady Manek,F,39,30.4,15.1,5.6,11.4,49.3,2.5,6.2,40.3,1.4,1.9,69.7,6.1,1.8,0.6,0.7,1.5,,,,,,
216,Jordan Minor,F,30,30.3,15.1,6.1,11.5,52.6,0.0,0.4,9.1,2.9,4.8,61.5,8.2,1.2,1.5,2.4,2.0,,,,,,
217,Marcus Domask,F,31,35.7,15.1,5.2,11.9,43.6,1.4,3.9,35.2,3.3,4.0,82.4,5.2,3.9,0.8,0.5,2.2,,,,,,
218,Fatts Russell,G,32,32.5,15.1,5.0,12.2,41.0,1.4,4.1,34.8,3.7,4.7,78.5,4.1,3.7,1.3,0.2,2.5,,,,,,
218,Jacob Germany,F,32,27.4,15.1,6.1,12.5,48.6,0.0,0.3,9.1,2.9,4.1,70.8,7.3,0.6,0.6,0.8,2.0,,,,,,
218,Josh Bannan,F,32,30.6,15.1,5.3,10.7,49.6,0.8,2.2,35.2,3.7,4.7,79.2,8.2,1.6,0.7,0.6,1.6,,,,,,
221,Sukhmail Mathon,F,35,30.1,15.1,5.2,9.9,53.0,0.0,0.1,20.0,4.6,5.9,78.5,10.2,1.5,0.6,0.7,1.7,,,,,,
222,Kruz Perrott-Hunt,G,31,32.0,15.0,5.0,11.8,42.1,1.8,4.6,39.2,3.3,3.9,84.3,4.1,2.3,0.4,0.1,1.5,,,,,,
223,DJ Burns Jr,F,32,20.9,15.0,6.7,10.7,62.6,0.0,0.1,0.0,1.7,2.6,64.6,4.5,1.1,0.5,0.4,2.0,,,,,,
224,Setric Millner Jr,F,34,32.8,15.0,5.6,11.6,48.7,1.4,3.9,37.4,2.3,2.9,78.0,5.8,1.9,0.6,0.5,1.5,,,,,,
225,Noah Carter,F,32,26.6,15.0,5.3,11.0,48.2,1.3,4.2,29.9,3.1,3.9,79.4,4.1,1.8,0.6,0.4,1.4,,,,,,
225,Ezra Manjon,G,24,33.5,15.0,6.1,14.3,43.0,0.3,1.7,20.0,2.4,3.4,71.6,3.6,3.4,1.0,0.3,2.6,,,,,,
225,JT Shumate,F,34,31.8,15.0,5.4,9.8,55.4,2.0,4.1,48.2,2.1,2.6,82.0,6.1,1.8,0.6,1.3,1.0,,,,,,
228,Hunter Schofield,F,31,27.4,15.0,5.8,12.3,47.2,0.9,2.7,31.8,2.5,3.6,69.4,6.3,1.1,0.5,0.5,1.9,,,,,,
229,Cooper Neese,G,26,35.6,15.0,5.1,12.7,39.9,2.3,7.6,30.5,2.5,3.1,81.3,4.3,1.8,1.0,0.0,2.6,,,,,,
230,Dwayne Cohill,G,34,29.7,14.9,5.0,11.1,45.5,1.0,2.4,41.0,3.9,4.6,83.5,4.2,2.6,1.0,0.5,2.4,,,,,,
231,Jayden Martinez,F,28,34.8,14.9,5.6,12.1,46.6,2.0,4.8,41.8,1.6,2.5,66.7,5.5,1.5,0.5,0.4,0.8,,,,,,
231,Noah Fernandes,G,28,33.6,14.9,5.2,11.9,43.5,1.6,4.5,36.0,3.0,3.8,79.0,2.8,5.3,1.4,0.0,2.6,,,,,,
233,George Papas,G,34,35.1,14.9,4.4,11.5,37.8,3.0,8.6,35.3,3.2,3.7,86.4,5.4,3.0,1.4,0.5,1.7,,,,,,
234,Max Klesmit,G,31,30.9,14.9,5.0,11.3,44.6,2.2,6.5,34.0,2.6,3.2,83.7,2.8,1.9,1.6,0.1,2.1,,,,,,
234,Montre' Gipson,G,31,35.5,14.9,5.4,12.6,42.9,1.3,4.1,31.0,2.8,3.5,79.1,4.7,3.2,1.4,0.1,1.9,,,,,,
236,Ronaldo Segu,G,30,32.3,14.9,5.5,12.7,43.2,1.6,4.2,37.3,2.4,3.0,80.9,3.0,5.1,0.9,0.3,2.3,,,,,,
237,Deuce Dean,G,28,35.1,14.9,4.4,12.7,34.3,1.2,4.5,27.2,5.0,6.9,72.4,4.2,3.9,1.1,0.4,3.5,,,,,,
238,Damian Dunn,G,27,30.4,14.9,4.6,11.7,39.4,1.1,3.8,30.1,4.5,5.4,83.4,4.2,2.0,0.9,0.2,2.8,,,,,,
238,Tyson Etienne,G,27,34.3,14.9,4.9,13.7,35.9,2.7,8.3,32.6,2.3,3.0,76.8,2.9,2.0,1.1,0.0,2.0,,,,,,
240,Paul Bruns,G,31,31.2,14.8,4.8,12.1,40.0,2.3,6.3,36.9,2.8,3.5,82.2,5.7,1.1,1.0,0.2,0.9,,,,,,
241,Abu Kigab,F,35,31.5,14.8,5.1,10.2,50.0,0.9,2.9,30.1,3.8,5.6,67.7,5.7,2.4,1.3,0.4,2.1,,,,,,
242,Keondre Kennedy,G,31,32.6,14.8,5.7,11.5,49.6,2.0,4.7,41.5,1.4,1.8,77.2,5.1,2.2,0.9,0.4,2.2,,,,,,
243,Chuba Ohams,F,30,31.4,14.8,5.6,11.4,49.6,0.1,0.3,33.3,3.4,5.5,62.8,11.6,1.8,0.7,1.6,3.2,,,,,,
244,Holland Woods,G,29,32.0,14.8,4.8,11.4,41.8,2.0,5.2,38.4,3.3,4.1,79.2,2.5,3.0,1.0,0.1,1.7,,,,,,
245,Jordan Usher,G,32,31.7,14.8,5.7,11.8,47.8,1.3,3.8,34.2,2.2,3.0,72.2,6.5,2.9,1.5,0.2,2.7,,,,,,
246,Justin Moore,G,36,34.6,14.8,5.0,12.7,39.7,2.2,6.3,35.6,2.5,3.3,75.0,4.8,2.3,1.0,0.4,1.4,,,,,,
247,Quenton Jackson,G,40,26.4,14.8,4.7,9.7,49.0,1.1,3.2,34.6,4.2,5.1,82.8,3.5,2.0,1.8,0.6,2.4,,,,,,
248,Adama Sanogo,C,29,29.2,14.8,6.2,12.2,50.4,0.0,0.0,0.0,2.4,3.5,68.6,8.8,1.0,0.9,1.9,2.3,,,,,,
249,Felipe Haase,F,33,34.3,14.8,4.8,10.1,48.2,2.2,5.3,40.6,2.9,3.4,86.5,5.6,3.0,1.2,0.5,1.7,,,,,,
250,John Hugley,F,32,29.6,14.8,4.8,10.2,47.1,0.2,1.3,16.7,4.9,6.9,71.0,7.9,1.3,0.7,0.5,2.9,,,,,,
251,Camron Justice,G,30,32.6,14.7,4.9,11.4,42.6,2.5,6.7,37.8,2.5,3.1,79.6,3.4,3.2,1.6,0.1,2.4,,,,,,
251,Nicholas Robinson,G,30,33.2,14.7,5.0,12.7,39.0,1.9,6.0,31.3,2.9,3.8,77.2,7.3,3.0,1.1,0.3,2.5,,,,,,
251,Ethan Wright,G,30,32.1,14.7,5.6,11.2,50.0,2.3,5.9,39.5,1.2,1.7,70.6,6.9,1.7,1.1,0.3,1.6,,,,,,
254,Corey Allen,G,26,30.4,14.7,5.1,13.8,36.7,2.7,7.4,35.8,1.9,2.5,75.8,3.5,3.2,1.5,0.2,1.8,,,,,,
255,Rudi Williams,G,33,30.3,14.7,5.3,10.5,50.9,1.5,3.5,44.7,2.5,3.4,73.5,4.2,3.2,1.5,0.1,2.3,,,,,,
256,Lance Jones,G,29,30.2,14.7,5.4,12.1,44.4,2.1,6.2,33.9,1.9,3.3,56.8,3.7,1.9,1.9,0.1,2.8,,,,,,
257,Isaiah Stevens,G,31,34.7,14.7,5.3,11.5,46.1,1.4,3.7,37.7,2.7,3.0,90.2,3.2,4.7,1.2,0.1,1.7,,,,,,
258,Jamal Bieniemy,G,30,34.7,14.7,5.4,13.5,40.2,2.3,6.3,36.2,1.6,1.8,85.5,3.5,4.0,1.6,0.5,2.3,,,,,,
259,Josh Jefferson,G,29,28.0,14.7,4.7,10.6,44.6,2.4,6.6,37.0,2.8,3.2,87.1,3.2,1.9,1.2,0.2,1.3,,,,,,
260,Eric Ayala,G,31,33.4,14.7,4.9,12.9,38.3,2.4,7.0,33.9,2.4,3.5,68.8,4.6,2.1,0.8,0.1,1.9,,,,,,
260,Cameron Tyson,G,31,29.1,14.7,5.0,12.7,39.2,3.4,9.0,37.6,1.3,1.5,85.1,5.2,0.9,0.5,0.1,1.3,,,,,,
262,Neal Quinn,C,30,29.7,14.7,5.8,10.6,54.5,0.1,0.2,40.0,3.0,4.2,70.9,7.4,4.0,0.9,1.4,2.2,,,,,,
263,Nelly Cummings,G,32,32.3,14.7,4.8,12.5,38.4,1.9,5.4,36.0,3.1,3.8,81.8,3.0,3.4,1.1,0.0,2.3,,,,,,
263,Kahliel Spear,F,32,32.9,14.7,5.9,10.7,55.1,0.3,0.9,26.7,2.7,3.7,72.6,7.7,1.6,0.9,1.1,2.2,,,,,,
265,Walker Miller,F,34,30.9,14.6,5.4,11.6,46.2,0.6,2.1,30.6,3.2,4.5,71.9,5.8,1.3,0.8,0.9,1.9,,,,,,
266,Sam Griffin,G,31,30.3,14.6,5.2,13.5,38.8,2.2,6.5,33.3,2.0,2.4,85.1,1.7,1.9,1.1,0.0,1.8,,,,,,
267,Tevian Jones,G,28,29.3,14.6,4.8,12.2,39.2,2.0,6.3,31.1,3.1,3.8,81.3,4.7,0.8,0.7,0.1,2.0,,,,,,
268,Jabari Walker,F,33,28.1,14.6,4.8,10.5,46.1,1.1,3.2,34.6,3.8,4.9,78.4,9.4,1.2,0.7,0.7,2.3,,,,,,
269,Matt Balanc,G,30,29.9,14.6,5.0,11.7,42.9,2.0,5.5,37.0,2.5,3.1,82.6,4.2,0.5,0.9,0.2,0.9,,,,,,
270,Jordan Shepherd,G,32,32.8,14.6,5.0,12.9,38.6,1.1,3.8,29.2,3.5,4.5,79.0,2.9,2.3,1.2,0.4,2.1,,,,,,
270,Ledarrius Brewer,G,32,31.1,14.6,5.4,13.1,41.3,1.9,5.6,33.7,1.9,2.7,72.1,5.3,2.1,1.2,0.3,2.6,,,,,,
272,Tyson Jolly,G,33,33.8,14.6,5.2,11.8,43.6,1.5,4.0,37.4,2.8,4.0,69.9,4.8,2.3,0.7,0.8,2.0,,,,,,
272,Alfonso Plummer,G,33,30.2,14.6,4.7,11.0,42.4,3.0,7.3,40.8,2.3,2.6,87.4,2.5,1.1,0.3,0.0,1.3,,,,,,
272,Jake LaRavia,F,33,34.2,14.6,5.0,9.0,55.9,0.8,2.2,38.4,3.7,4.8,77.7,6.6,3.7,1.7,1.0,2.7,,,,,,
275,Brendan Barry,G,25,35.7,14.6,4.7,11.9,39.6,3.4,8.3,41.1,1.8,2.0,86.3,2.9,1.9,1.6,0.3,1.2,,,,,,
276,Gus Okafor,F,33,30.8,14.6,4.8,11.3,42.0,1.8,5.6,32.6,3.2,4.1,79.3,6.4,1.8,1.3,0.5,1.8,,,,,,
277,Tyler Stevenson,F,28,32.0,14.6,6.0,12.1,49.4,0.1,0.3,25.0,2.5,3.7,67.3,7.5,0.6,0.6,1.1,1.8,,,,,,
278,Pete Nance,F,30,27.2,14.6,5.5,11.1,49.7,1.4,3.1,45.2,2.1,2.7,76.8,6.5,2.7,0.3,1.1,1.5,,,,,,
279,Jordan King,G,32,32.7,14.6,5.1,11.3,45.0,3.0,7.1,42.9,1.3,1.8,76.8,3.3,2.3,0.8,0.1,2.0,,,,,,
280,Trey Calvin,G,34,34.3,14.6,5.5,12.3,44.6,1.8,4.6,38.2,1.9,2.2,85.1,3.3,3.4,1.6,0.2,2.1,,,,,,
281,Anders Nelson,G,29,28.4,14.6,5.4,12.7,42.7,1.3,4.6,28.4,2.4,3.0,79.5,3.4,2.8,0.8,0.1,1.7,,,,,,
282,D'Maurian Williams,G,31,31.7,14.5,4.8,11.7,41.0,2.5,6.5,39.3,2.4,3.0,80.4,4.6,2.5,0.9,0.2,1.8,,,,,,
283,David DeJulius,G,33,28.6,14.5,5.2,12.7,40.9,1.5,5.0,29.7,2.7,3.3,82.4,2.8,2.6,0.7,0.0,1.6,,,,,,
284,Jalen Slawson,F,34,30.9,14.5,5.2,10.8,48.6,1.2,3.9,30.6,2.9,3.6,79.5,7.4,3.7,1.7,1.7,2.5,,,,,,
285,Mason Archambault,G,31,33.4,14.5,4.2,9.4,44.7,1.8,4.6,39.4,4.3,4.6,92.4,3.4,2.3,1.2,0.5,1.3,,,,,,
285,Terry Roberts,G,31,28.8,14.5,5.6,12.3,45.4,1.3,3.7,34.5,2.0,2.9,70.0,4.9,4.1,1.6,0.5,3.1,,,,,,
287,Atin Wright,G,29,33.9,14.5,4.7,13.0,36.1,1.8,6.0,30.5,3.3,3.9,83.3,2.2,1.6,1.1,0.0,1.8,,,,,,
288,David Jones,F,28,29.9,14.5,5.6,12.7,44.5,1.3,4.2,29.7,1.9,2.8,69.2,7.4,2.4,1.7,1.0,2.4,,,,,,
289,Alonzo Verge Jr,G,31,28.4,14.5,5.4,11.8,45.6,0.5,1.7,31.5,3.1,4.1,77.0,4.5,5.5,1.6,0.2,3.4,,,,,,
290,Nicolas Timberlake,G,34,33.2,14.4,4.9,11.1,43.8,2.3,5.6,40.6,2.4,3.0,80.2,4.4,1.9,0.8,0.2,1.8,,,,,,
291,Colin Slater,G,33,32.2,14.4,4.8,11.5,41.8,2.1,5.4,39.5,2.7,3.1,85.4,2.8,2.8,0.8,0.1,1.6,,,,,,
292,Zach Edey,C,37,19.0,14.4,5.7,8.8,64.8,0.0,0.0,0.0,3.1,4.7,64.9,7.7,1.2,0.2,1.2,1.7,,,,,,
293,Blake Wesley,G,35,29.3,14.4,5.1,12.6,40.4,1.5,5.1,30.3,2.7,4.1,65.7,3.7,2.4,1.3,0.1,2.2,,,,,,
293,Daniel Ortiz,G,30,25.8,14.4,5.2,13.2,39.3,2.0,5.9,34.3,2.0,2.5,78.7,3.1,1.3,1.1,0.2,1.4,,,,,,
295,Trevante Anderson,G,31,31.5,14.4,4.6,11.1,41.9,1.2,3.8,31.6,3.9,5.4,72.5,5.0,3.7,0.5,0.1,3.5,,,,,,
296,Zack Austin,F,32,34.7,14.4,5.2,12.5,41.4,2.1,6.5,32.2,2.0,2.7,72.4,8.0,1.5,1.3,2.2,1.7,,,,,,
297,Luka Brajkovic,F,34,29.5,14.4,5.8,9.9,58.3,1.1,2.6,40.9,1.7,2.7,63.7,7.1,2.5,0.3,1.1,1.6,,,,,,
297,Chris Austin,G,34,31.9,14.4,5.0,11.6,42.9,1.3,4.1,31.9,3.1,4.0,76.6,4.3,1.9,0.4,0.3,2.0,,,,,,
299,David Jean-Baptiste,G,33,33.2,14.3,5.0,12.1,41.1,2.7,7.3,36.8,1.7,2.0,86.2,2.5,2.2,1.2,0.1,1.5,,,,,,
299,Zyon Pullin,G,27,34.7,14.3,4.8,10.1,47.3,0.5,1.7,31.1,4.3,5.6,76.7,5.6,4.3,0.8,0.0,2.3,,,,,,
301,DeAndre Gholston,G,31,32.6,14.3,5.0,13.8,36.1,1.8,5.6,32.0,2.6,3.3,78.4,4.4,2.1,0.8,0.2,2.1,,,,,,
302,Cameron Henry,G,28,30.0,14.3,5.4,11.4,47.3,1.1,3.3,33.3,2.4,3.4,71.6,5.5,2.9,1.1,0.5,3.3,,,,,,
303,John Knight,G,35,32.5,14.3,5.3,9.9,53.4,0.2,0.7,30.4,3.5,5.4,64.2,4.3,4.1,1.9,0.5,3.3,,,,,,
304,Sam Griesel,G,26,33.4,14.3,4.8,9.9,48.2,0.8,2.2,37.9,3.9,5.2,75.6,6.6,3.4,0.8,0.4,2.0,,,,,,
305,Tamenang Choh,F,26,29.3,14.3,4.3,10.3,41.9,0.7,2.7,25.7,5.0,6.5,75.9,8.2,3.1,0.7,0.3,2.8,,,,,,
306,Lance Terry,G,31,31.4,14.3,5.1,11.1,45.9,1.8,5.3,35.0,2.2,2.7,81.2,3.4,1.2,1.0,0.4,1.4,,,,,,
306,Will Carius,F,31,34.5,14.3,4.5,11.9,37.8,2.6,7.5,35.0,2.6,3.5,75.2,3.1,1.0,0.6,0.3,1.2,,,,,,
308,Ben Vander Plas,F,35,35.3,14.3,4.7,10.4,45.7,1.9,5.7,33.8,2.9,3.9,72.5,6.8,3.1,1.8,0.5,1.8,,,,,,
309,C.J. Keyser,G,32,33.1,14.3,5.7,13.7,41.4,1.3,3.9,32.8,1.7,2.0,81.5,2.7,1.7,0.6,0.3,2.3,,,,,,
310,A.J. Walker,G,28,32.9,14.2,5.2,11.5,45.3,1.7,4.8,35.8,2.1,2.8,74.4,2.4,1.5,0.8,0.0,1.6,,,,,,
311,Justin Hill,G,31,30.9,14.2,4.8,11.4,41.9,1.1,3.2,34.3,3.5,4.5,79.7,4.8,4.1,1.5,0.1,2.6,,,,,,
312,Moses Wood,F,33,32.1,14.2,4.5,9.4,47.6,2.1,4.7,44.2,3.1,3.8,82.4,6.0,1.9,0.8,0.6,2.4,,,,,,
312,Andrew Taylor,G,33,35.2,14.2,5.6,13.4,42.0,2.0,6.0,32.8,1.0,1.4,73.3,5.1,4.4,1.8,0.2,3.0,,,,,,
314,Ben Krikke,F,29,29.3,14.2,5.7,10.6,53.9,0.1,0.9,14.8,2.6,3.1,84.3,4.5,1.6,0.8,0.8,1.5,,,,,,
315,Michael Flowers,G,37,32.5,14.2,4.5,11.4,40.0,2.7,7.3,36.9,2.4,2.8,85.4,3.2,3.4,1.1,0.1,1.8,,,,,,
316,Brandon Rush,G,25,27.6,14.2,5.0,12.6,39.4,1.6,5.4,29.6,2.6,3.2,83.5,3.0,1.8,0.8,0.1,2.1,Yes,13.0,2008.0,,,
317,Isaiah Mobley,F,32,34.1,14.2,5.0,11.3,44.5,1.3,3.8,35.2,2.8,4.0,68.2,8.3,3.3,0.8,0.9,1.9,,,,,,
317,Brandon Betson,G,32,34.3,14.2,5.0,13.0,38.3,2.5,6.7,37.1,1.8,2.1,83.6,2.4,2.9,0.8,0.1,3.1,,,,,,
319,John Meeks,F,27,28.0,14.1,5.1,10.9,46.8,1.4,3.9,36.8,2.6,3.2,79.3,4.7,2.4,1.0,0.1,2.9,,,,,,
320,Will Richardson,G,30,32.3,14.1,4.9,10.9,45.4,1.9,4.9,38.8,2.4,3.1,77.2,3.7,3.6,1.3,0.0,2.1,,,,,,
320,Jordan Hall,G,30,35.0,14.1,5.2,13.3,39.3,2.3,6.3,36.2,1.4,1.9,73.7,6.7,5.8,1.2,0.2,3.5,,,,,,
322,Shavar Reynolds,G,31,30.1,14.1,4.5,11.5,39.6,1.5,4.2,35.1,3.5,4.1,85.9,3.1,2.7,0.6,0.2,2.0,,,,,,
323,Chet Holmgren,C,32,26.9,14.1,5.3,8.8,60.7,1.3,3.3,39.0,2.2,3.1,71.7,9.9,1.9,0.8,3.7,1.9,,,,,,
324,Bryson Williams,F,37,25.6,14.1,5.5,10.3,53.5,1.1,2.6,41.7,2.0,2.6,75.5,4.2,1.1,0.5,0.4,1.3,,,,,,
325,Colby Rogers,G,28,32.6,14.1,5.0,11.7,42.4,2.6,6.1,42.9,1.6,1.9,83.0,2.2,1.3,0.7,0.4,1.6,,,,,,
326,Moses Flowers,G,29,31.3,14.1,4.9,10.2,48.3,1.5,4.2,36.1,2.7,4.1,66.9,6.3,1.8,1.5,0.2,2.0,,,,,,
