RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2015,Drafted?,Draft Pick,Draft Year
372,Troy Williams,F,32,27.6,13.0,5.0,9.3,54.0,0.2,0.4,46.2,2.8,3.8,74.2,7.4,2.0,,,,,,
373,Phil Greene,G,33,34.8,13.0,5.0,11.7,42.6,1.9,4.9,39.1,1.2,1.6,72.2,3.2,1.6,,,,,,
373,Evan Singletary,G,33,34.9,13.0,4.2,10.2,41.2,1.8,4.6,40.1,2.8,3.5,80.9,3.6,2.8,,,,,,
375,Adrian Diaz,C,33,31.3,13.0,5.0,8.2,60.3,0.0,0.0,0.0,3.1,5.3,57.4,6.9,1.3,,,,,,
375,Dwight Meikle,F,29,27.8,13.0,5.3,10.2,51.9,0.3,0.9,29.6,2.2,3.2,67.7,7.5,0.7,,,,,,
375,Elgin Cook,F,36,29.4,13.0,4.7,9.0,52.0,0.1,0.6,25.0,3.5,4.8,73.1,5.2,1.6,,,,,,
375,T.J. Wallace,G,29,30.8,13.0,4.3,10.8,39.9,1.2,3.7,33.6,3.1,4.2,74.0,5.6,2.6,,,,,,
375,Ryan Bowie,G,30,33.7,13.0,4.7,10.6,44.2,2.1,5.7,36.5,1.6,2.3,69.6,5.8,1.9,,,,,,
375,Charles Jackson,C,30,27.2,13.0,5.2,9.2,57.1,0.0,0.0,0.0,2.5,4.4,57.1,9.5,0.5,,,,,,
375,D'Shon Taylor,G,34,31.8,13.0,4.3,9.5,45.0,1.5,4.1,35.5,3.0,4.4,67.5,5.0,1.3,,,,,,
382,Terry Allen,F,35,31.2,13.0,4.9,9.5,51.4,0.5,1.9,24.2,2.8,3.7,74.8,6.7,1.3,,,,,,
383,Marquis Vance,F,32,33.6,13.0,4.1,10.9,37.7,0.7,2.6,28.0,4.0,5.9,67.4,7.8,1.7,,,,,,
384,Will Saunders,F,30,27.6,13.0,4.1,9.9,41.4,3.2,7.8,40.8,1.6,2.2,71.6,6.0,1.0,,,,,,
384,Kadeem Jack,F,30,31.0,13.0,5.1,12.0,42.7,0.5,1.6,31.3,2.2,3.8,57.9,6.4,1.1,,,,,,
386,Chris Olivier,F,27,23.5,13.0,5.0,9.2,54.2,0.0,0.0,0.0,3.0,5.3,55.9,5.3,1.0,,,,,,
387,Brice Johnson,F,38,24.7,12.9,5.4,9.6,56.6,0.0,0.0,0.0,2.1,3.0,67.8,7.8,0.9,Yes,25.0,2016.0,,,
388,Will Davis,F,34,29.8,12.9,5.4,10.0,54.3,0.0,0.0,0.0,2.1,2.9,70.7,7.1,1.0,,,,,,
389,J.D. Weatherspoon,F,33,31.5,12.9,4.7,8.4,56.3,0.3,0.8,35.7,3.2,4.9,64.4,8.4,1.0,,,,,,
390,Harrison Hawkins,G,31,23.9,12.9,4.6,10.5,43.8,1.8,5.0,36.5,1.9,2.5,78.9,1.2,1.5,,,,,,
391,Aaseem Dixon,G,37,34.9,12.9,4.3,11.8,36.3,2.4,6.2,38.6,2.0,2.6,77.9,3.4,2.3,,,,,,
392,Beau Beech,G,35,30.4,12.9,4.3,10.0,42.5,2.5,6.7,38.2,1.9,2.4,78.3,5.7,1.4,,,,,,
393,Anthony McDonald,G,33,32.2,12.9,4.1,10.0,40.6,3.2,8.4,37.9,1.6,2.1,77.9,1.9,0.7,,,,,,
394,Faronte Drakeford,F,30,31.2,12.9,4.7,11.4,41.6,0.1,0.5,14.3,3.4,4.3,77.7,7.0,1.6,,,,,,
395,Cameron Michael,G,29,28.4,12.9,4.4,10.2,43.4,2.3,5.8,39.3,1.8,2.4,75.4,2.9,1.3,,,,,,
396,Charlie Lee,G,27,35.5,12.9,4.1,8.6,47.4,2.2,4.6,47.6,2.6,2.9,87.3,3.0,4.0,,,,,,
397,Zach Auguste,C,37,24.4,12.9,5.1,8.3,61.9,0.0,0.0,0.0,2.6,4.1,63.6,6.5,0.8,,,,,,
398,B.J. Taylor,G,26,32.9,12.8,4.1,11.0,37.4,1.7,5.0,34.9,2.9,4.1,70.8,3.0,2.5,,,,,,
399,Quinton Hooker,G,30,34.2,12.8,4.4,9.9,44.9,0.8,2.5,33.8,3.1,4.1,75.8,4.3,4.2,,,,,,
400,Josh Adams,G,35,33.6,12.8,4.2,9.5,43.7,1.3,4.1,32.4,3.1,4.2,74.3,3.3,3.6,,,,,,
401,Pascal Siakam,F,34,30.8,12.8,4.9,8.5,57.2,0.0,0.1,0.0,3.1,4.0,75.9,7.7,1.3,Yes,27.0,2016.0,,,
402,Deon Jones,G,33,28.2,12.8,4.2,9.1,46.2,0.5,1.6,29.6,3.9,4.8,81.1,4.8,1.2,,,,,,
402,Josh Cameron,G,33,21.8,12.8,4.2,9.8,42.4,1.9,5.2,37.2,2.6,3.4,75.2,2.0,1.5,,,,,,
404,David Collette,F,31,25.5,12.8,5.3,8.9,59.1,0.1,0.2,33.3,2.2,3.7,59.5,5.0,1.2,,,,,,
405,Ralston Turner,G,36,31.6,12.8,4.2,10.6,39.4,2.6,7.1,36.7,1.9,2.2,83.7,3.3,1.0,,,,,,
406,Ricky Johnson,G,29,30.8,12.8,3.6,10.4,34.3,1.3,4.5,28.5,4.3,5.2,83.4,2.5,2.3,,,,,,
407,Micah Mason,G,31,32.6,12.8,4.4,9.3,47.0,2.8,6.4,44.7,1.2,1.4,88.4,4.0,2.9,,,,,,
408,A'Torri Shine,F,29,31.6,12.8,4.5,11.6,38.9,1.7,5.1,33.3,2.0,2.8,73.8,3.6,0.8,,,,,,
409,DeVaughn Akoon-Purcell,C,28,26.2,12.8,4.2,9.9,42.4,1.1,3.2,33.3,3.3,4.2,77.1,5.6,1.3,,,,,,
410,Roosevelt Jones,F,34,35.5,12.7,4.9,11.7,42.1,0.0,0.0,0.0,2.9,4.7,60.6,5.2,3.7,,,,,,
411,Emani Gant,F,30,30.6,12.7,4.8,10.2,47.5,0.0,0.0,100.0,3.0,4.7,64.1,6.9,1.6,,,,,,
412,Anson Winder,G,29,25.5,12.7,4.3,9.0,47.7,1.6,4.0,38.5,2.6,3.6,72.4,3.4,1.8,,,,,,
413,Michael Gbinije,F,30,35.0,12.7,4.6,10.0,46.0,1.6,4.2,39.2,1.9,3.3,57.1,5.0,3.6,Yes,49.0,2016.0,,,
414,Dyshawn Pierre,F,36,33.4,12.7,4.6,9.8,46.3,1.0,2.9,35.6,2.6,3.8,67.6,8.1,2.9,,,,,,
415,Brian Sullivan,G,32,33.3,12.7,4.2,10.7,39.2,2.6,7.3,35.5,1.7,2.3,76.4,3.0,3.9,,,,,,
416,Kendall Pollard,F,35,29.1,12.7,4.5,8.2,55.2,0.1,0.3,33.3,3.5,6.1,58.0,5.3,1.1,,,,,,
417,Tre Hagood,G,33,35.0,12.7,4.8,11.7,40.7,0.4,1.8,23.3,2.7,4.6,59.6,5.2,4.8,,,,,,
418,Justise Winslow,F,39,29.1,12.6,4.4,9.1,48.6,1.2,2.8,41.8,2.6,4.0,64.1,6.5,2.1,Yes,10.0,2015.0,Yes,10.0,2015.0
419,Chris Smith,G,31,32.1,12.6,4.1,8.6,47.9,2.0,4.3,47.4,2.3,3.0,76.6,3.8,2.5,,,,,,
420,Jeffrey Solarin,F,30,31.9,12.6,5.6,10.0,55.7,0.0,0.0,0.0,1.5,2.8,52.4,8.9,0.9,,,,,,
421,Tim Derksen,G,32,29.2,12.6,4.2,8.8,47.3,1.3,3.3,40.0,3.0,4.4,66.9,4.5,2.3,,,,,,
422,Chris Thomas,F,34,31.0,12.6,4.6,10.1,45.5,0.6,2.4,25.3,2.8,5.0,56.2,4.9,1.6,,,,,,
423,Clarke Rosenberg,G,31,28.3,12.6,4.4,11.1,39.7,1.2,4.0,30.9,2.5,3.7,67.2,3.9,2.0,,,,,,
424,Kayel Locke,F,33,29.5,12.6,4.8,10.4,46.2,0.1,0.5,17.6,2.9,4.5,65.3,5.7,0.8,,,,,,
425,Shaquille Boga,G,30,34.5,12.6,4.6,12.2,37.9,1.4,4.8,29.7,1.9,2.5,74.7,3.0,3.6,,,,,,
425,Lester Wilson,F,30,28.2,12.6,4.4,10.3,42.9,2.4,6.8,35.1,1.4,1.9,73.2,3.8,0.5,,,,,,
427,Frank Mason,G,36,33.5,12.6,4.2,9.4,44.1,1.2,2.7,42.9,3.1,3.9,78.6,3.9,3.9,,,,,,
428,Ethan Jacobs,C,33,27.9,12.5,4.8,9.8,49.4,1.2,3.5,34.2,1.7,2.2,75.7,4.5,1.1,,,,,,
428,Tanner Samson,G,33,29.7,12.5,3.7,10.5,35.0,3.1,8.7,36.0,2.1,2.5,84.1,4.2,1.3,,,,,,
428,Solomon Poole,G,22,28.9,12.5,4.5,13.5,33.8,2.2,6.4,34.0,1.3,2.0,63.6,3.0,2.2,,,,,,
428,Zach Lewis,G,33,32.2,12.5,4.1,12.2,33.4,2.3,7.2,31.5,2.1,2.8,73.4,3.0,2.5,,,,,,
428,Taishaun Johnson,G,33,31.3,12.5,3.6,9.6,37.3,1.2,4.2,29.2,4.2,5.4,78.0,4.1,2.2,,,,,,
433,Tre Demps,G,32,32.6,12.5,4.7,11.1,42.1,1.7,4.8,35.7,1.5,2.3,65.8,3.0,2.6,,,,,,
434,Katin Reinhardt,G,31,28.6,12.5,4.4,11.6,38.0,2.0,5.1,38.6,1.7,2.1,81.5,2.4,1.7,,,,,,
434,Shevon Thompson,C,31,30.2,12.5,4.9,8.8,55.5,0.0,0.0,0.0,2.8,4.5,61.9,11.3,0.2,,,,,,
436,Canyon Barry,G,33,34.8,12.5,4.4,11.7,37.9,1.9,5.3,36.8,1.7,2.4,72.2,5.1,1.6,,,,,,
436,B.J. Tyson,G,33,24.2,12.5,4.3,9.5,45.8,0.6,1.9,30.2,3.3,4.5,72.0,3.9,1.4,,,,,,
438,Pat Connaughton,G,38,35.6,12.5,4.4,9.4,46.6,2.4,5.8,42.3,1.3,1.7,78.1,7.4,1.5,Yes,41.0,2015.0,Yes,41.0,2015.0
438,Egidijus Mockevicius,C,34,27.9,12.5,4.5,7.8,57.9,0.0,0.0,0.0,3.4,4.2,82.4,9.9,0.5,,,,,,
440,Mike Talley,G,35,29.3,12.5,3.7,8.6,43.4,1.0,2.9,33.0,4.0,5.7,70.9,2.3,4.2,,,,,,
440,Jake Layman,F,35,30.1,12.5,4.1,8.7,47.0,1.3,3.4,37.8,3.0,4.0,75.2,5.8,1.4,Yes,47.0,2016.0,,,
440,Karrington Ward,F,35,31.3,12.5,4.4,10.6,41.8,1.3,4.2,31.3,2.3,3.3,70.4,6.5,0.6,,,,,,
443,Brett Comer,G,33,31.9,12.5,4.3,10.4,41.7,1.2,3.6,32.5,2.6,3.8,68.5,3.5,7.2,,,,,,
444,Nick Lindner,G,31,32.1,12.5,4.0,8.2,49.0,0.9,2.4,39.7,3.5,4.1,85.0,2.1,5.2,,,,,,
445,Marcus Foster,G,29,27.8,12.5,4.0,10.3,38.8,2.0,5.9,34.7,2.4,3.5,70.3,2.3,1.9,,,,,,
446,Alex Anderson,G,34,34.9,12.5,4.1,8.6,48.3,2.8,5.8,48.0,1.4,1.6,88.9,2.4,1.9,,,,,,
447,Marquis Wright,G,31,36.6,12.5,4.5,10.4,42.9,0.4,1.5,28.9,3.1,4.6,68.3,4.2,5.1,,,,,,
448,Alex Mitola,G,29,34.4,12.4,3.9,10.2,38.3,2.4,6.7,36.6,2.2,2.6,85.3,2.7,2.7,,,,,,
449,R.J. Price,G,34,29.0,12.4,4.1,11.2,36.6,2.4,7.1,33.2,1.9,2.7,68.5,2.6,2.2,,,,,,
449,Shaquielle McKissic,F,34,31.2,12.4,4.3,9.8,43.7,1.2,3.6,33.9,2.7,4.0,67.4,4.7,1.7,,,,,,
451,Nigel Hayes,F,40,33.0,12.4,4.2,8.4,49.7,1.0,2.5,39.6,3.1,4.2,74.4,6.2,2.0,,,,,,
452,Paris Bass,G,33,25.2,12.4,4.6,10.1,45.6,0.7,1.9,35.9,2.5,3.9,63.8,5.7,1.9,,,,,,
453,Lanerryl Johnson,G,31,21.9,12.4,4.1,10.0,40.5,1.9,4.4,43.0,2.4,2.9,84.3,1.5,1.5,,,,,,
454,Melvin Johnson,G,36,27.9,12.4,4.3,10.7,40.3,2.4,6.6,36.3,1.4,1.8,78.5,1.9,1.8,,,,,,
455,Jaron Nash,F,29,27.1,12.4,4.8,9.9,48.4,0.4,1.6,23.9,2.4,4.2,57.7,6.3,0.7,,,,,,
455,Kory Holden,G,29,34.1,12.4,4.0,10.2,39.5,0.8,2.2,37.5,3.5,4.7,75.6,3.1,5.0,,,,,,
457,Jarrod Uthoff,F,34,30.3,12.4,4.6,10.7,43.0,1.6,4.3,37.2,1.6,2.2,73.7,6.4,1.7,,,,,,
458,Nicholas West,F,27,31.6,12.4,3.9,9.4,41.7,0.7,2.4,29.7,3.9,5.1,74.8,7.9,1.0,,,,,,
459,Max Yon,G,25,28.2,12.4,4.5,9.7,46.3,1.7,4.5,37.2,1.8,2.7,64.7,2.4,2.2,,,,,,
460,Ethan O'Day,F,34,25.9,12.4,5.1,8.9,57.9,0.0,0.0,0.0,2.1,3.1,68.3,4.6,0.9,,,,,,
461,T.J. Sapp,G,35,30.6,12.4,4.1,8.9,46.0,1.9,5.0,37.7,2.3,2.7,83.2,3.3,2.9,,,,,,
461,Patricio Garino,G,35,31.6,12.4,4.4,8.2,53.1,0.5,1.5,29.6,3.2,4.3,73.5,5.3,1.5,,,,,,
463,Demetrius Jackson,G,38,34.7,12.4,4.4,8.7,50.8,1.4,3.3,42.9,2.2,2.9,74.5,3.6,3.1,Yes,45.0,2016.0,,,
464,Joe Chealey,G,33,32.5,12.4,4.0,9.9,40.2,1.0,3.3,30.6,3.4,4.5,75.8,3.6,3.3,,,,,,
465,Blake Bozeman,G,31,34.4,12.4,4.0,11.5,35.1,2.2,6.9,32.4,2.1,2.9,70.3,2.4,1.7,,,,,,
466,Matt Lopez,C,27,26.8,12.3,5.0,8.6,58.4,0.0,0.0,0.0,2.3,4.3,54.3,7.7,0.6,,,,,,
466,Terry Whisnant,G,33,31.5,12.3,4.0,9.9,40.1,2.3,6.3,37.0,2.1,2.7,76.4,2.6,1.8,,,,,,
468,Quenton DeCosey,F,37,30.0,12.3,3.9,10.2,37.7,1.4,3.8,35.9,3.2,4.8,67.2,4.6,2.2,,,,,,
469,Connar Tava,F,34,30.1,12.3,4.4,8.5,52.1,0.0,0.3,10.0,3.5,5.1,67.8,6.2,3.3,,,,,,
470,Marcus Thornton,F,31,29.2,12.3,4.4,9.1,48.0,0.3,1.0,30.0,3.3,4.8,69.1,7.3,1.0,Yes,43.0,2009.0,,,
471,Nikola Jovanovic,F,32,28.0,12.3,4.8,9.3,51.5,0.1,0.4,15.4,2.6,4.1,64.6,7.0,0.5,,,,,,
472,Tanner Leissner,F,29,31.0,12.3,4.0,9.0,44.8,0.9,2.6,35.1,3.3,4.7,71.9,7.2,1.1,,,,,,
473,Alec Wintering,G,33,32.2,12.3,3.5,8.0,43.4,1.0,2.2,45.8,4.3,5.5,79.4,2.8,5.7,,,,,,
474,Billy Garrett Jr,G,32,30.0,12.3,3.1,7.9,39.7,1.1,3.3,32.7,4.9,5.9,83.2,2.4,3.9,,,,,,
475,Christavious Gill,G,29,31.6,12.3,4.0,10.0,40.3,1.7,5.1,32.2,2.6,3.4,74.7,2.0,1.8,,,,,,
476,Matt Stainbrook,C,37,26.7,12.3,4.7,7.6,61.3,0.0,0.1,20.0,2.9,3.8,76.4,6.9,2.4,,,,,,
477,Tre Lynch,G,30,22.0,12.3,4.2,10.4,40.1,1.7,5.1,33.6,2.2,2.7,83.7,3.6,1.0,,,,,,
477,Eric Fanning,G,30,21.3,12.3,3.5,7.3,48.6,0.8,2.0,39.3,4.4,5.8,75.9,3.6,1.5,,,,,,
479,Anthony Odunsi,G,27,26.8,12.3,3.4,7.1,47.9,0.3,0.6,41.2,5.2,6.7,76.9,3.0,2.6,,,,,,
480,Riley LaChance,G,35,33.3,12.3,4.2,9.6,43.6,1.9,4.9,38.2,2.0,2.3,87.3,3.1,2.9,,,,,,
481,John Simons,F,32,30.7,12.3,3.8,7.6,49.8,2.8,6.3,45.5,1.8,2.2,84.3,6.5,0.7,,,,,,
482,Caleb White,G,33,30.9,12.2,4.2,9.5,44.1,2.0,5.0,40.9,1.8,2.3,79.2,3.5,1.4,,,,,,
483,Brandon Ashley,F,38,27.8,12.2,4.4,8.5,51.4,0.3,0.9,33.3,3.2,4.5,70.3,5.2,0.7,,,,,,
484,Fred Miller,G,34,31.9,12.2,4.4,10.7,41.2,1.4,4.2,32.2,2.1,2.6,77.8,5.0,4.2,,,,,,
485,Winfield Willis,G,33,29.8,12.2,3.9,8.3,47.4,1.8,4.1,43.7,2.5,3.0,84.8,3.2,2.4,,,,,,
486,Justin Anderson,G,26,27.8,12.2,4.0,8.5,46.6,1.8,4.0,45.2,2.5,3.2,78.0,4.0,1.7,Yes,21.0,2015.0,Yes,21.0,2015.0
487,Shaquille Hines,F,31,33.6,12.2,5.3,10.3,50.9,0.0,0.4,0.0,1.6,2.7,60.7,5.4,1.4,,,,,,
488,Nigel Pruitt,F,32,28.2,12.2,4.0,9.7,41.4,2.2,5.9,37.0,2.0,2.6,76.8,4.0,1.3,,,,,,
488,Darius Jones-Gibson,G,32,26.8,12.2,4.0,8.3,48.5,0.2,0.7,22.7,4.0,6.4,62.7,3.1,2.2,,,,,,
490,Cat Barber,G,35,31.7,12.1,4.1,9.4,43.9,0.8,2.0,38.0,3.1,4.3,73.3,3.3,3.7,,,,,,
491,Cinmeon Bowers,F,34,30.1,12.1,4.5,10.9,41.6,0.1,0.8,17.9,2.9,6.1,47.8,9.6,1.3,,,,,,
492,Gary Winston,G,28,31.6,12.1,4.1,10.1,41.1,1.9,4.4,42.7,1.9,2.4,81.8,2.3,3.7,,,,,,
493,AJ West,F,30,29.1,12.1,4.2,8.5,49.2,0.0,0.0,0.0,3.8,5.8,64.9,11.0,0.6,,,,,,
494,Josh Hagins,G,31,25.3,12.1,4.2,10.1,41.9,1.4,4.1,33.9,2.3,2.7,83.3,3.9,3.0,,,,,,
494,Kerry Carter,G,31,33.6,12.1,3.9,9.5,40.8,2.4,6.0,39.6,2.0,3.0,66.3,5.0,1.5,,,,,,
496,Michael Frazier,G,26,29.2,12.1,3.8,9.0,41.7,2.2,5.8,38.0,2.3,2.7,87.1,4.1,1.4,,,,,,
497,Mark Nwakamma,F,28,26.0,12.1,4.9,9.7,50.4,0.3,0.7,40.0,2.0,3.3,61.5,5.6,1.9,,,,,,
498,Jerrell Wright,F,33,27.9,12.1,4.7,9.0,52.4,0.0,0.0,0.0,2.7,4.4,60.3,6.5,1.5,,,,,,
499,Sean Gardner,G,29,30.9,12.0,4.4,10.7,41.6,1.9,5.2,35.5,1.3,1.8,72.5,3.3,1.2,,,,,,
