RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2006,Drafted?,Draft Pick,Draft Year
1,Adam Morrison,F,33,36.5,28.1,9.3,18.7,49.6,2.2,5.2,42.8,7.3,9.4,77.2,5.5,1.8,Yes,3.0,2006.0,Yes,3.0,2006.0
2,JJ Redick,F,36,37.1,26.8,8.4,17.9,47.0,3.9,9.2,42.1,6.1,7.1,86.3,2.0,2.6,,,,,,
3,Keydren (Keekee) Clark,G,32,38.8,26.3,8.5,21.7,39.3,3.3,10.1,32.6,5.9,6.6,89.2,4.1,4.4,,,,,,
4,Gary Neal,G,17,35.3,26.1,8.1,18.2,44.5,3.6,9.0,40.5,6.2,7.8,80.3,3.9,2.9,,,,,,
5,Andre Collins,G,28,38.1,26.1,9.1,22.1,41.4,4.2,11.5,36.6,3.6,4.0,90.2,3.6,4.7,,,,,,
6,Brion Rush,G,21,34.8,25.8,9.0,22.0,40.9,2.6,8.2,31.2,5.2,6.2,83.2,7.0,3.4,,,,,,
7,Quincy Douby,G,33,36.7,25.4,8.7,18.8,46.2,3.5,8.8,40.1,4.5,5.3,84.7,4.3,3.1,Yes,19.0,2006.0,Yes,19.0,2006.0
8,Steve Burtt,G,31,35.6,25.2,8.3,18.7,44.6,3.1,7.6,40.7,5.4,6.6,82.4,3.3,2.5,,,,,,
9,Rodney Stuckey,G,30,33.0,24.2,8.3,17.0,49.0,1.8,4.9,37.2,5.7,7.5,76.0,4.8,4.1,Yes,15.0,2007.0,,,
10,Alan Daniels,F,31,35.1,23.5,8.1,18.5,43.6,2.4,8.0,30.4,5.0,7.5,66.5,6.7,3.0,,,,,,
11,Trey Johnson,G,32,34.8,23.5,8.0,17.5,45.5,2.1,4.8,44.1,5.4,7.3,75.0,4.8,2.3,,,,,,
12,Whit Holcomb-Faye,G,29,38.2,23.1,7.0,17.6,39.5,2.9,8.6,33.5,6.3,7.8,80.9,2.9,4.0,,,,,,
13,Larry Blair,G,30,36.7,22.6,7.8,19.3,40.5,2.1,6.0,35.6,4.9,6.1,80.3,4.7,2.7,,,,,,
14,Roy Booker,G,27,35.7,22.0,6.6,18.7,35.3,2.7,8.6,31.3,6.1,7.4,82.5,4.8,1.7,,,,,,
15,Tim Smith,G,28,37.7,22.0,8.5,18.9,44.8,1.5,4.5,32.8,3.6,4.9,73.0,4.5,4.5,,,,,,
16,Morris Almond,F,28,32.3,21.9,8.0,16.0,50.0,1.7,3.9,44.4,4.1,5.2,79.5,5.8,1.1,Yes,25.0,2007.0,,,
17,Nick Fazekas,F,33,31.8,21.8,8.1,15.4,52.9,0.9,3.2,29.0,4.7,5.5,84.6,10.4,2.1,Yes,34.0,2007.0,,,
18,Elton Nesbitt,G,30,32.0,21.7,7.0,16.6,42.4,3.4,8.8,39.0,4.2,5.2,80.3,3.5,3.0,,,,,,
19,J.J. Barea,G,29,33.6,21.0,7.2,18.0,40.0,2.3,7.8,29.1,4.3,5.7,76.4,4.4,8.4,,,,,,
20,Caleb Green,F,33,32.2,20.8,6.8,12.9,52.7,0.1,0.3,30.0,7.1,9.3,76.3,8.8,1.6,,,,,,
21,Kenny Adeleke,F,28,35.0,20.7,8.0,13.5,59.2,0.0,0.0,0.0,4.8,8.0,59.4,13.1,0.6,,,,,,
22,Jarrius Jackson,G,32,38.4,20.5,6.8,15.5,43.5,2.3,5.1,44.8,4.8,5.8,81.3,4.1,2.9,,,,,,
23,Randy Foye,G,33,34.7,20.5,6.8,16.7,41.1,2.7,7.7,35.0,4.1,5.2,79.1,5.8,3.0,Yes,7.0,2006.0,Yes,7.0,2006.0
24,Leon Powe,F,27,35.3,20.5,6.6,13.3,49.6,0.1,0.3,33.3,7.2,10.0,71.9,10.1,1.4,Yes,49.0,2006.0,Yes,49.0,2006.0
25,Quinton Day,G,27,38.4,20.3,6.9,17.0,40.4,2.7,7.3,37.2,3.8,4.7,81.1,3.6,4.8,,,,,,
26,Brandon Roy,G,33,31.7,20.2,6.9,13.6,50.8,1.2,2.9,40.2,5.2,6.4,81.0,5.6,4.1,Yes,6.0,2006.0,Yes,6.0,2006.0
27,John Bowler,F,28,33.5,20.1,6.8,12.3,54.9,0.1,0.3,28.6,6.5,9.0,72.3,10.8,2.5,,,,,,
28,Yemi Nicholson,C,31,33.5,19.9,7.7,12.7,60.3,0.0,0.0,0.0,4.5,6.0,74.9,10.9,0.9,,,,,,
29,Dan Oppland,F,29,34.0,19.8,8.0,15.7,50.8,1.2,3.4,35.4,2.6,4.2,62.8,8.0,1.9,,,,,,
30,Bryant McAllister,G,26,33.6,19.7,6.2,14.5,42.3,2.0,5.3,37.4,5.4,6.7,81.0,3.5,4.8,,,,,,
31,Steven Smith,F,28,36.0,19.7,7.4,15.3,48.6,0.9,2.8,33.8,3.9,5.0,77.3,7.9,2.5,,,,,,
31,Thomas Gardner,G,28,34.2,19.7,6.6,15.5,42.9,3.4,8.5,39.7,3.0,4.2,72.0,3.2,1.6,,,,,,
33,Paul Millsap,F,33,34.1,19.6,7.8,13.7,57.1,0.2,0.4,35.7,3.8,6.2,62.3,13.3,1.1,Yes,47.0,2006.0,Yes,47.0,2006.0
34,Curtis Stinson,G,30,35.6,19.4,7.5,16.4,45.5,1.4,4.1,33.9,3.1,4.7,66.4,5.2,5.5,,,,,,
35,Bruce Price,G,6,36.5,19.3,4.7,11.3,41.2,1.7,5.3,31.3,8.3,11.2,74.6,3.5,5.8,,,,,,
36,Kevin Pittsnogle,C,33,36.0,19.3,7.0,14.7,47.6,2.8,6.9,40.1,2.5,3.0,85.7,5.5,1.2,,,,,,
37,Maurice Ager,G,34,34.4,19.3,6.6,14.6,45.7,2.4,6.5,37.6,3.6,4.7,76.1,4.1,2.5,Yes,28.0,2006.0,Yes,28.0,2006.0
38,J.P. Batista,F-C,33,32.6,19.3,7.1,12.0,58.9,0.1,0.2,37.5,5.0,6.0,83.3,9.4,1.4,,,,,,
39,Obie Trotter,G,26,34.0,19.3,6.5,15.6,41.9,2.5,6.9,35.8,3.7,4.8,77.0,3.3,4.4,,,,,,
40,Kyle Hines,F,30,34.0,19.3,8.0,12.8,62.2,0.1,0.4,18.2,3.3,5.9,55.1,8.2,1.9,,,,,,
41,Quin Humphrey,G,28,36.9,19.2,6.8,13.6,49.6,1.8,4.8,37.3,3.9,5.3,73.8,8.3,2.6,,,,,,
42,Kibwe Trim,F-C,28,32.6,19.2,6.9,11.2,61.8,0.0,0.0,0.0,5.3,7.9,67.4,8.6,0.6,,,,,,
42,Calvin Wooten,G,28,33.2,19.2,6.7,15.8,42.6,3.4,8.7,39.1,2.4,3.0,79.5,2.5,2.3,,,,,,
44,Blake Schilb,G,30,34.8,19.1,6.4,13.7,46.6,2.3,6.0,37.8,4.1,4.9,83.0,5.2,3.9,,,,,,
45,D.J. Thompson,G,30,34.6,19.1,5.8,15.3,38.2,3.3,8.6,38.1,4.1,5.1,80.5,3.7,4.4,,,,,,
46,Reggie Williams,F,27,33.1,19.0,6.4,13.8,46.2,1.6,5.1,31.7,4.7,6.2,75.0,7.0,2.5,,,,,,
47,Vedran Vukusic,F,28,36.9,19.0,6.8,13.9,49.2,2.3,6.3,36.0,3.1,4.0,78.6,3.7,1.7,,,,,,
48,Bo Lester McCalebb,G,4,33.3,19.0,6.3,16.5,37.9,0.8,2.5,30.0,5.8,8.8,65.7,2.5,1.5,,,,,,
49,Alando Tucker,F,31,33.4,19.0,7.2,15.8,45.3,0.5,2.2,25.0,4.1,7.5,54.5,5.7,1.7,Yes,29.0,2007.0,,,
50,Harding Nana,F,30,35.3,19.0,6.7,14.2,46.9,1.5,4.4,34.6,4.1,6.4,64.1,10.9,1.7,,,,,,
51,Tyler Hansbrough,F,31,30.4,18.9,6.4,11.3,57.0,0.1,0.1,50.0,6.0,8.2,73.9,7.8,1.3,Yes,13.0,2009.0,,,
52,George Hill,G,29,35.1,18.9,6.0,11.7,51.8,0.6,1.7,32.0,6.3,7.9,79.8,6.0,3.6,Yes,26.0,2008.0,,,
53,Martin Samarco,G,29,35.7,18.9,6.0,14.4,41.9,3.4,7.6,45.7,3.3,3.9,85.8,4.1,1.2,,,,,,
54,Travis Niesen,F,28,33.8,18.9,6.8,15.1,45.0,0.5,1.8,29.4,4.8,7.0,68.2,6.6,1.6,,,,,,
55,Jared Newson,F,28,35.0,18.8,6.5,14.3,45.2,1.3,3.2,40.4,4.6,6.5,70.9,6.6,1.4,,,,,,
56,C.J. Anderson,G-F,16,37.3,18.8,7.3,14.9,49.2,0.1,0.4,14.3,4.1,6.9,60.0,9.4,3.9,,,,,,
57,Shelden Williams,F,36,33.3,18.8,6.6,11.4,57.8,0.1,0.2,33.3,5.6,7.5,74.4,10.7,1.1,Yes,5.0,2006.0,Yes,5.0,2006.0
58,Terrence Todd,G,28,32.1,18.8,7.2,15.8,45.5,1.0,3.0,32.5,3.5,4.3,80.8,4.1,2.6,,,,,,
59,Ricky Hickman,G,28,35.2,18.7,6.1,14.4,42.1,2.2,6.5,33.9,4.4,6.4,68.2,4.3,2.4,,,,,,
60,Quinton Hosley,G-F,28,35.1,18.6,6.0,14.8,40.8,1.7,4.9,34.3,4.9,6.5,74.9,9.2,1.4,,,,,,
61,Julien 'Skip' Mills,F,28,35.3,18.6,6.4,14.1,45.2,2.1,6.0,35.9,3.8,5.1,73.9,5.4,2.5,,,,,,
62,Glen Davis,F,36,31.8,18.6,6.9,14.0,49.5,0.2,0.6,26.1,4.5,6.7,67.6,9.7,1.4,Yes,35.0,2007.0,,,
63,Anthony Winchester,G,31,31.3,18.6,6.5,13.7,47.3,2.6,6.4,40.9,3.0,3.9,76.2,5.6,2.5,,,,,,
64,Matt Witt,G,30,33.7,18.5,6.2,14.9,41.7,3.2,8.7,37.3,2.9,3.6,80.4,2.2,4.4,,,,,,
64,Calvin Cage,G,32,35.6,18.5,5.6,13.8,40.5,2.8,6.8,41.0,4.6,5.5,83.1,3.0,2.5,,,,,,
64,Dontaye Draper,G,28,35.2,18.5,6.4,14.9,43.3,2.2,6.6,33.3,3.4,4.7,73.3,2.6,3.2,,,,,,
67,Pooh Jeter,G,29,36.0,18.5,6.0,14.1,42.3,2.0,5.4,36.5,4.6,5.3,86.9,3.6,3.0,,,,,,
68,Allan Ray,G,32,32.1,18.5,5.8,14.9,38.9,3.3,9.0,37.2,3.5,3.9,88.9,3.6,1.4,,,,,,
69,Ronnie Brewer,G,32,34.8,18.4,6.2,14.0,44.1,1.6,4.7,33.8,4.5,6.0,75.0,4.8,3.3,Yes,14.0,2006.0,Yes,14.0,2006.0
70,Brandon Heath,G,33,35.3,18.4,6.2,14.6,42.4,3.0,7.3,40.8,3.1,3.6,84.9,3.4,3.5,,,,,,
71,Charron Fisher,G-F,19,33.2,18.3,6.0,14.9,40.3,1.1,4.5,23.3,5.3,7.1,74.1,7.9,1.7,,,,,,
72,Arizona 'AZ' Reid,F,29,33.8,18.3,7.5,15.5,48.6,0.6,1.2,47.2,2.7,3.8,70.0,8.9,1.7,,,,,,
73,Ibrahim Jaaber,G,29,36.7,18.2,6.6,12.5,52.5,1.9,5.0,38.4,3.2,4.4,72.1,3.4,2.2,,,,,,
74,Justin Gray,G,33,35.0,18.2,5.5,14.8,36.7,2.9,8.0,36.1,4.4,5.3,83.4,3.6,4.3,,,,,,
75,Alain LaRoche,F,23,35.8,18.2,6.0,12.6,48.1,1.2,3.2,38.4,4.9,5.6,86.8,9.2,2.6,,,,,,
76,Royce Parran,G,30,34.7,18.0,5.5,13.4,41.3,2.3,5.8,39.3,4.7,6.2,76.2,3.4,3.9,,,,,,
77,Cartier Martin,F,28,32.8,18.0,5.8,12.2,47.2,1.8,4.2,42.7,4.7,5.6,84.1,6.6,1.9,,,,,,
78,Brandon Polk,F,33,31.5,18.0,7.0,12.2,57.6,0.0,0.1,25.0,3.9,6.2,62.7,4.7,1.3,,,,,,
79,Maurice Latham,F,28,32.4,18.0,6.5,12.1,53.4,0.6,1.9,34.6,4.4,5.7,77.4,8.9,2.2,,,,,,
80,Bobby Dixon,G,29,34.6,17.9,6.1,13.6,44.7,3.1,8.2,38.0,2.7,3.7,73.6,5.3,6.6,,,,,,
81,Dashaun Wood,G,28,35.3,17.9,5.9,13.7,43.0,0.8,2.9,27.2,5.4,6.7,79.8,4.5,4.7,,,,,,
82,Tyrone Nelson,F,30,32.9,17.8,6.3,11.4,55.1,0.0,0.0,0.0,5.2,6.9,75.5,8.7,1.6,,,,,,
82,Jack Leasure,G,30,34.7,17.8,6.0,13.7,43.8,4.2,9.9,41.9,1.7,2.0,83.3,3.1,4.1,,,,,,
84,Ricky Woods,F,28,33.5,17.8,6.1,12.5,49.0,0.0,0.2,20.0,5.6,8.8,63.4,10.9,2.1,,,,,,
85,Jason McLeish,G,29,31.7,17.8,5.8,11.7,49.7,2.0,4.1,47.9,4.2,5.2,80.8,2.7,2.0,,,,,,
86,Andre Owens,G,27,31.3,17.7,6.7,14.0,48.3,1.2,3.7,32.7,3.0,4.7,64.6,6.0,3.5,,,,,,
87,Jamar Wilson,G,32,34.9,17.7,5.3,11.8,45.4,1.5,4.2,36.3,5.5,6.5,85.0,4.9,3.9,,,,,,
88,Chris Quinn,G,29,40.0,17.7,6.0,13.3,45.0,2.4,5.8,41.9,3.3,3.8,87.2,3.8,6.4,,,,,,
89,Sean Singletary,G,29,33.9,17.7,5.8,14.5,40.0,1.8,5.1,34.7,4.3,5.1,84.5,4.4,4.2,Yes,42.0,2008.0,,,
90,Kevin Hamilton,G,31,36.1,17.6,5.2,13.5,38.1,2.0,6.1,33.2,5.3,6.8,77.7,6.3,3.5,,,,,,
91,Nick Lewis,F-C,30,30.3,17.6,6.4,12.4,51.3,1.5,3.3,44.9,3.4,4.3,79.2,5.0,1.3,,,,,,
92,Christian Maraker,F,33,33.4,17.6,6.4,12.8,50.1,0.9,2.8,33.3,3.8,4.5,85.1,8.9,2.2,,,,,,
92,Daniel Horton,G,33,34.1,17.6,5.7,12.7,44.7,2.2,5.5,39.4,4.1,4.6,90.1,2.5,5.3,,,,,,
94,Julian Sensley,F,27,37.0,17.6,6.4,14.4,44.6,1.9,5.4,34.0,2.9,4.3,65.8,5.8,3.2,,,,,,
95,Craig Smith,F,36,36.3,17.6,6.8,11.8,57.3,0.0,0.3,8.3,4.1,6.3,64.3,9.4,3.0,Yes,36.0,2006.0,Yes,36.0,2006.0
96,J. Robert Merritt,F,31,37.4,17.6,5.8,12.5,46.6,3.9,8.1,47.6,2.1,2.6,81.3,5.2,1.7,,,,,,
97,Brandon Cotton,G,29,35.3,17.5,6.3,15.2,41.6,1.6,4.1,37.5,3.3,4.4,76.4,2.0,2.5,,,,,,
97,Bobby Brown,G,29,34.9,17.5,6.3,14.7,42.6,2.5,6.6,37.7,2.5,3.4,72.7,2.6,4.6,,,,,,
99,Hassan Adams,G,31,33.3,17.5,7.5,15.8,47.8,0.5,2.1,26.2,1.9,3.1,61.1,5.0,2.9,Yes,54.0,2006.0,Yes,54.0,2006.0
100,Paul Davis,C,33,30.8,17.5,6.2,11.0,56.6,0.2,0.6,31.6,4.8,5.6,87.0,9.1,1.6,Yes,34.0,2006.0,Yes,34.0,2006.0
101,Ja'Vance Coleman,G,28,32.6,17.5,5.4,14.1,38.5,3.4,8.8,38.5,3.3,4.1,79.8,2.9,2.2,,,,,,
101,Ben Woodside,G,28,34.4,17.5,5.0,11.5,43.2,1.9,4.5,40.9,5.7,7.2,79.6,3.0,5.1,,,,,,
103,Steve Novak,F,31,33.8,17.5,5.6,11.7,47.7,3.9,8.4,46.7,2.4,2.5,97.4,5.9,1.3,Yes,32.0,2006.0,Yes,32.0,2006.0
104,Courtney Lee,G,30,31.1,17.4,6.0,13.3,45.1,2.1,5.1,40.8,3.3,3.9,84.7,6.3,2.9,Yes,22.0,2008.0,,,
105,Loren Stokes,G,33,35.0,17.4,7.1,14.4,49.2,0.8,2.3,35.1,2.5,4.1,59.6,5.1,2.8,,,,,,
106,Nate Harris,F,32,33.4,17.3,6.7,10.8,62.1,0.2,0.6,38.9,3.6,4.9,74.4,7.7,3.0,,,,,,
107,Nick Young,G-F,30,33.9,17.3,6.4,13.6,46.7,0.8,2.3,33.3,3.8,4.7,80.1,6.6,1.6,Yes,16.0,2007.0,,,
108,Guillermo Diaz,G,34,35.2,17.2,5.7,13.7,41.5,2.3,6.3,36.4,3.5,4.5,78.9,2.9,2.9,,,,,,
109,Chris Lofton,G,30,31.9,17.2,5.8,12.4,46.6,3.8,8.7,43.7,1.8,2.0,91.7,3.5,1.9,,,,,,
110,Coby Karl,G,29,33.6,17.2,5.2,12.1,42.7,2.4,6.1,39.5,4.4,5.6,79.6,5.1,4.0,,,,,,
111,Shannon Brown,G,34,35.2,17.2,5.9,12.7,46.7,1.9,4.8,39.0,3.4,4.1,83.0,4.4,2.7,Yes,25.0,2006.0,Yes,25.0,2006.0
112,Rodney Carney,F,37,27.2,17.2,5.9,13.6,43.6,2.8,7.1,39.1,2.5,3.6,71.2,4.3,1.3,Yes,16.0,2006.0,Yes,16.0,2006.0
113,Delvin Thompson,G,28,33.0,17.2,5.7,13.3,43.0,1.4,4.9,29.2,4.3,6.4,67.2,4.4,2.3,,,,,,
114,Antoine Agudio,G,33,36.7,17.2,5.9,13.1,44.9,2.8,6.5,42.1,2.6,3.7,71.3,2.9,2.7,,,,,,
115,Antoine Jordan,G,28,36.4,17.1,6.0,12.7,46.9,1.2,2.7,45.3,4.0,4.9,81.8,8.1,3.0,,,,,,
115,Mike Efevberha,G,28,27.6,17.1,5.5,14.0,39.1,2.0,5.7,35.8,4.2,5.1,82.4,3.3,2.0,,,,,,
117,Marco Killingsworth,F,31,28.5,17.1,6.8,12.5,54.2,0.1,0.7,19.0,3.4,5.6,60.7,7.8,1.9,,,,,,
117,Taquan Dean,G,31,33.1,17.1,5.4,14.1,38.2,3.4,8.9,38.2,3.0,3.5,86.0,5.6,3.5,,,,,,
119,Jose Olivero,G,31,32.6,17.1,5.8,13.3,43.6,2.3,5.6,40.8,3.3,4.9,66.4,3.2,2.9,,,,,,
120,Andre Heard,G,29,35.9,17.1,6.0,15.6,38.6,1.6,5.5,29.6,3.4,4.4,77.2,4.8,1.7,,,,,,
121,Jamaal Brown,F,29,34.2,17.0,6.7,13.0,51.2,0.4,1.3,35.1,3.3,4.6,72.0,8.3,2.0,,,,,,
122,De'Angelo Alexander,G-F,32,34.7,17.0,5.7,14.0,40.5,3.0,7.0,42.9,2.7,3.7,73.1,6.1,1.8,,,,,,
123,Nate Funk,G,6,31.7,17.0,5.7,13.3,42.5,1.7,5.0,33.3,4.0,5.0,80.0,4.7,1.3,,,,,,
123,J.R. Reynolds,G,30,33.2,17.0,5.4,13.2,40.7,2.0,5.7,35.3,4.3,5.5,77.6,3.1,3.1,,,,,,
123,Richard Roby,G,30,30.2,17.0,5.7,13.6,42.2,2.1,5.9,35.6,3.4,4.7,73.6,5.5,2.5,,,,,,
123,Javon Randolph,G,30,33.1,17.0,5.7,13.2,42.8,1.9,5.1,37.9,3.7,4.7,78.9,3.5,1.4,,,,,,
127,A.J. Jackson,F,28,33.9,17.0,6.0,13.1,45.7,1.2,2.9,41.2,3.8,5.3,72.1,9.3,1.3,,,,,,
128,Nick George,F,29,29.6,16.9,5.8,12.3,46.8,1.8,3.8,46.8,3.6,5.1,71.4,5.1,1.3,,,,,,
129,Brendan Winters,G-F,30,31.9,16.9,5.8,13.6,42.9,1.9,5.6,33.9,3.3,4.0,84.0,4.8,1.8,,,,,,
130,Gabe Pruitt,G,25,34.4,16.9,5.2,12.8,40.5,2.7,7.2,38.0,3.8,4.7,80.3,4.0,3.1,Yes,32.0,2007.0,,,
131,Chris Oliver,F,29,34.1,16.8,6.5,12.9,50.4,0.5,1.6,32.6,3.3,4.5,73.1,9.6,1.7,,,,,,
132,Mike Gansey,F,33,33.8,16.8,6.2,11.2,55.0,2.3,5.3,42.9,2.2,3.2,68.6,5.7,1.9,,,,,,
133,Darrel Mitchell,G,36,36.7,16.8,5.6,12.8,43.6,2.3,5.8,39.4,3.4,4.5,75.8,3.7,4.4,,,,,,
134,Kendrick Davis,G,28,30.6,16.8,5.7,13.9,40.8,2.1,6.1,34.9,3.3,4.1,78.4,2.7,2.4,,,,,,
134,Mardy Collins,G,32,37.9,16.8,6.3,14.6,43.2,1.3,4.3,30.7,2.8,4.7,59.6,4.7,4.0,Yes,29.0,2006.0,Yes,29.0,2006.0
134,Eric Smith,G,28,30.1,16.8,5.3,12.6,42.2,3.8,9.6,39.9,2.3,3.3,68.8,3.7,2.4,,,,,,
137,Jeremy Kelly,G,28,33.8,16.7,5.1,12.6,40.9,1.7,6.0,28.0,4.8,6.2,76.9,3.5,4.5,,,,,,
137,Daniel Kickert,F,28,33.5,16.7,5.6,12.4,45.4,2.1,4.6,45.7,3.4,3.9,88.0,5.6,1.0,,,,,,
139,Nile Murry,G,31,33.8,16.7,5.1,13.6,37.2,2.2,5.9,36.6,4.4,5.3,82.4,4.2,2.6,,,,,,
140,Jared Dudley,F,36,37.2,16.7,5.5,11.1,49.4,0.9,2.6,35.1,4.8,6.7,71.0,6.6,3.2,Yes,22.0,2007.0,,,
141,Andrew Strait,F-C,31,32.3,16.6,7.2,11.7,61.4,0.1,0.1,66.7,2.2,3.6,60.7,6.4,1.5,,,,,,
142,James Williams,G,28,34.3,16.6,5.1,12.3,41.9,3.2,7.6,41.8,3.2,3.9,82.4,2.5,3.3,,,,,,
142,Kojo Mensah,G,28,35.1,16.6,5.2,12.0,43.5,0.3,1.4,23.7,5.9,8.3,71.1,6.3,4.1,,,,,,
144,James Holmes,G,29,38.6,16.6,5.9,15.4,38.3,2.3,6.8,34.3,2.5,3.8,66.1,3.1,2.2,,,,,,
145,Golden Ingle,G,26,36.1,16.6,4.8,14.2,34.2,2.1,7.6,27.3,4.8,6.1,79.7,2.8,6.1,,,,,,
146,Antonio Webb,G,30,33.9,16.6,5.4,14.6,36.8,2.7,7.8,34.0,3.2,4.3,75.0,2.7,2.2,,,,,,
147,Jason Thompson,F,27,31.8,16.6,5.9,10.8,54.6,0.3,0.8,33.3,4.6,6.5,70.3,8.4,1.6,Yes,12.0,2008.0,,,
148,Jeff Xavier,G,31,34.8,16.6,5.8,13.3,43.4,2.5,7.1,35.0,2.5,3.2,79.8,5.9,1.9,,,,,,
149,David Moss,G,21,33.8,16.6,6.1,13.3,45.7,1.0,2.4,43.1,3.3,4.3,76.9,5.6,4.0,,,,,,
150,Marcus Slaughter,F,30,32.7,16.5,5.0,10.3,49.0,0.0,0.0,0.0,6.4,8.4,76.2,11.0,1.9,,,,,,
151,Joah Tucker,F,31,30.6,16.5,5.8,12.5,46.0,1.1,3.8,29.1,3.8,5.8,65.2,5.9,1.7,,,,,,
152,Shannon Williams,F-C,25,30.8,16.4,6.5,12.4,52.3,0.0,0.2,0.0,3.5,5.1,68.5,6.4,1.7,,,,,,
153,Tony Tate,G,30,34.1,16.4,5.0,12.0,41.4,1.9,5.1,37.5,4.6,5.6,82.6,3.2,3.1,,,,,,
154,Aaron Cook,G,28,34.9,16.4,5.5,13.0,41.9,2.9,7.5,39.0,2.6,3.4,76.6,4.2,2.5,,,,,,
155,Maurice Hampton,G,31,33.1,16.4,4.9,11.9,41.4,1.8,5.6,32.6,4.7,5.5,85.9,2.8,2.7,,,,,,
156,Robert Hite,G,34,33.1,16.4,5.9,13.1,45.1,2.5,6.1,41.1,2.1,2.6,81.6,5.8,1.4,,,,,,
157,Stefan Blaszczynski,G,27,31.9,16.4,5.8,12.1,47.9,1.0,3.4,28.3,3.8,5.3,72.5,6.9,2.1,,,,,,
158,Eric Williams,C,34,32.6,16.3,6.6,10.6,61.9,0.0,0.0,0.0,3.2,6.5,49.3,8.9,1.0,,,,,,
159,Boo Davis,G,31,27.3,16.3,5.1,12.4,41.3,2.9,7.5,38.9,3.1,4.0,76.8,5.1,1.2,,,,,,
160,Jaycee Carroll,G,32,33.3,16.3,5.8,12.4,46.5,2.9,6.4,45.1,1.9,2.4,78.9,3.5,2.6,,,,,,
161,James White,G-F,33,33.5,16.3,5.4,11.0,48.8,1.5,4.0,37.4,4.1,4.8,83.7,5.1,2.0,Yes,31.0,2006.0,Yes,31.0,2006.0
162,Jason Smith,F,31,28.7,16.2,5.7,11.1,51.7,0.2,0.4,45.5,4.6,6.0,76.3,7.3,2.3,Yes,20.0,2007.0,,,
163,Matthew Knight,F-C,30,31.9,16.2,6.4,12.3,51.9,0.0,0.1,0.0,3.5,5.8,59.8,10.0,0.8,,,,,,
164,Eddie Ard,G-F,32,29.5,16.2,5.8,11.8,49.7,1.3,3.0,42.3,3.2,3.9,81.7,5.4,1.6,,,,,,
165,Matt Haryasz,F,28,32.8,16.2,5.6,11.6,48.0,0.1,0.5,26.7,4.9,6.5,74.9,8.7,1.4,,,,,,
166,Blake Ahearn,G,31,32.3,16.2,5.0,11.7,42.6,2.4,6.3,37.8,3.8,4.0,93.6,2.3,2.5,,,,,,
