RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2019,Drafted?,Draft Pick,Draft Year
184,Jacob Gilyard,G,31,37.3,16.2,5.7,12.1,47.2,2.4,6.6,36.3,2.4,3.1,77.1,2.9,5.2,,,,,,
185,Nickeil Alexander-Walker,SG,34,34.4,16.2,5.6,11.8,47.4,1.7,4.6,37.4,3.3,4.2,77.8,4.1,4.0,Yes,17.0,2019.0,Yes,17.0,2019.0
186,Jaylen Nowell,G,36,34.4,16.2,6.1,12.1,50.2,1.4,3.2,44.0,2.6,3.4,77.9,5.3,3.1,Yes,43.0,2019.0,Yes,43.0,2019.0
187,Chris Lykes,G,32,33.8,16.2,5.3,13.2,40.6,1.9,6.0,31.8,3.6,4.6,78.1,2.7,3.2,,,,,,
188,Jordan Lyons,G,33,32.9,16.2,5.6,14.2,39.6,3.2,9.2,34.7,1.8,2.3,76.3,2.2,2.3,,,,,,
189,Nike Sibande,G,32,30.1,16.1,5.2,13.1,39.4,2.4,7.2,32.9,3.4,4.9,69.6,5.1,1.2,,,,,,
190,Luguentz Dort,G,34,31.5,16.1,5.1,12.6,40.5,1.6,5.2,30.7,4.3,6.1,70.0,4.3,2.3,,,,,,
191,Stephen Thompson Jr,G,31,36.6,16.1,5.9,13.8,42.8,2.0,6.4,30.8,2.3,3.0,75.5,4.2,3.2,,,,,,
191,DeVon Baker,G,31,33.9,16.1,5.9,14.8,39.7,1.2,3.8,30.3,3.2,3.9,81.7,2.7,3.0,,,,,,
193,Nico Carvacho,C,32,31.6,16.1,6.8,11.4,59.2,0.0,0.1,0.0,2.6,5.2,49.1,12.9,2.1,,,,,,
194,Coby White,G,35,28.5,16.1,5.4,12.7,42.2,2.3,6.6,35.3,3.0,3.7,80.0,3.5,4.1,Yes,7.0,2019.0,Yes,7.0,2019.0
195,Luwane Pipkins,G,25,31.1,16.0,5.0,14.4,34.7,1.9,6.8,28.1,4.1,5.1,80.5,4.9,5.2,,,,,,
196,Kevin Larkin,G,26,33.6,16.0,6.2,15.7,39.4,1.7,5.6,29.5,2.0,2.7,75.4,8.8,1.7,,,,,,
197,Steve Santa Ana,G,31,31.5,16.0,5.4,11.7,46.0,2.3,6.3,36.6,2.9,4.2,70.5,6.3,2.7,,,,,,
197,Keith Braxton,G,33,34.3,16.0,5.5,12.1,45.7,1.2,3.7,33.9,3.7,4.8,76.9,9.8,3.8,,,,,,
197,Cameron Healy,G,32,34.5,16.0,5.2,12.3,42.3,3.3,7.8,41.6,2.4,2.7,88.4,3.8,2.4,,,,,,
197,Noah Horchler,F,28,31.2,16.0,6.9,12.8,53.8,0.8,2.5,29.6,1.5,3.0,51.2,9.3,1.3,,,,,,
201,Devin Watson,G,34,34.0,16.0,4.9,12.4,39.9,2.6,6.9,38.2,3.5,4.6,74.7,3.1,4.2,,,,,,
201,Alpha Diallo,G,34,35.5,16.0,5.2,12.3,42.0,1.2,3.5,33.3,4.4,6.6,67.4,8.1,3.1,,,,,,
203,Rapolas Ivanauskas,F,35,30.2,15.9,5.9,11.4,51.7,1.2,2.8,43.4,2.9,3.7,77.7,7.8,1.6,,,,,,
203,Adam Flagler,G,35,31.2,15.9,5.5,12.6,43.4,3.0,7.9,38.2,2.0,2.4,83.5,3.5,1.3,,,,,,
205,B.J. Taylor,G,33,34.4,15.9,4.2,11.0,38.4,1.8,5.0,37.2,5.7,7.3,77.9,2.3,3.2,,,,,,
205,Marlain Veal,G,33,31.2,15.9,4.5,11.8,37.9,2.1,6.0,35.2,4.8,5.9,82.5,3.4,4.5,,,,,,
207,Bryce Brown,G,40,32.1,15.9,5.1,11.7,43.7,3.5,8.6,41.0,2.2,2.7,80.7,2.1,1.9,,,,,,
208,Jalen McDaniels,F,34,31.0,15.9,6.2,13.4,46.6,0.7,2.2,32.0,2.7,3.7,73.2,8.3,2.1,Yes,52.0,2019.0,Yes,52.0,2019.0
209,Phil Fayne,F,33,28.9,15.9,6.0,11.1,54.2,0.0,0.0,0.0,3.8,5.8,65.3,6.3,0.8,,,,,,
210,Evan Fisher,F,31,33.2,15.9,6.6,13.5,48.8,0.5,2.1,23.1,2.2,3.0,72.0,6.0,1.5,,,,,,
211,David Collins,G,37,33.6,15.9,4.5,11.3,40.0,1.3,4.1,31.3,5.6,7.9,70.3,3.8,3.1,,,,,,
212,Rickey McGill,G,33,37.2,15.8,5.2,11.1,47.3,1.4,4.1,35.1,3.9,5.2,76.0,4.5,4.8,,,,,,
213,Nathan Sestina,F,31,27.7,15.8,6.0,11.1,53.6,1.3,3.5,38.0,2.6,3.2,80.8,8.5,1.2,,,,,,
214,Darius Roy,G,29,35.0,15.8,5.7,12.6,44.9,1.6,3.8,40.5,3.0,3.5,84.3,4.1,4.1,,,,,,
215,Malik Moore,F,28,28.9,15.8,5.6,12.1,45.9,1.6,5.3,29.7,3.1,4.4,70.2,6.9,2.3,,,,,,
216,Eric Carter,F,32,32.0,15.8,5.9,10.3,57.9,0.1,0.2,40.0,3.9,5.3,73.8,9.7,2.3,,,,,,
217,Jalen Pickett,G,33,37.1,15.8,5.6,12.8,43.6,2.0,5.7,34.8,2.7,3.6,74.6,4.6,6.7,,,,,,
218,Troy Harper,G,28,30.1,15.8,4.6,11.9,38.9,0.8,3.3,24.7,5.7,7.3,77.6,3.2,2.3,,,,,,
219,Kalin Fisher,G,35,34.7,15.8,5.2,13.0,40.0,1.6,5.1,31.1,3.8,4.7,80.6,4.7,3.2,,,,,,
220,Jordan Walker,G,33,33.0,15.8,5.1,12.1,42.1,2.2,5.5,39.8,3.4,4.3,78.9,3.5,2.6,,,,,,
221,Carlik Jones,G,31,34.2,15.7,5.9,12.7,46.3,0.7,2.9,24.7,3.2,4.3,75.8,5.2,5.8,,,,,,
222,Ty-Shon Alexander,G,34,32.9,15.7,5.2,12.7,40.6,2.9,7.8,36.5,2.5,3.1,79.4,4.0,2.7,,,,,,
223,Desmond Cambridge Jr,G,30,28.7,15.7,5.4,14.5,37.2,2.5,8.0,31.8,2.4,3.1,77.2,3.8,0.9,,,,,,
224,Marvin Prochet,F,29,32.2,15.7,5.2,12.3,42.1,2.6,6.1,42.1,2.8,4.0,69.6,7.3,1.7,,,,,,
225,Ahmad Clark,G,32,30.8,15.7,4.9,13.2,37.1,1.8,5.8,31.4,4.1,5.2,78.3,4.3,4.3,,,,,,
226,Jake Toolson,G,35,33.3,15.7,5.4,10.0,53.7,2.0,4.4,44.8,2.9,3.5,85.1,4.5,2.3,,,,,,
227,Michael Flowers,G,32,31.3,15.7,4.7,12.2,38.7,2.0,6.1,33.2,4.2,5.3,78.4,3.9,3.3,,,,,,
228,Jarkel Joiner,G,34,32.2,15.6,6.1,13.6,45.1,1.5,4.0,37.0,1.9,2.7,71.0,3.6,1.4,,,,,,
229,Aubrey Dawkins,G,33,33.4,15.6,5.5,11.8,46.3,2.2,5.5,40.3,2.5,2.9,83.5,5.0,1.4,,,,,,
230,Anthony Cowan Jr,G,34,34.7,15.6,4.9,12.6,39.3,2.1,6.1,33.7,3.7,4.6,80.6,3.7,4.4,,,,,,
231,Jeremiah Paige,G,31,33.7,15.6,5.5,12.1,45.7,2.1,5.4,38.9,2.4,3.0,80.6,3.5,3.1,,,,,,
231,Justin Ravenel,G,31,35.2,15.6,5.1,11.0,45.9,3.4,7.2,46.4,2.1,2.5,85.7,2.3,1.3,,,,,,
233,Adam Grant,G,30,35.5,15.6,5.4,13.1,41.2,2.7,6.9,38.6,2.1,2.7,79.0,2.9,1.5,,,,,,
234,Gary Blackston,G,34,31.2,15.6,5.2,12.1,42.9,1.4,4.2,34.3,3.8,5.7,65.6,7.0,1.9,,,,,,
235,Jaelan Sanford,G,33,33.4,15.5,5.8,13.7,42.5,1.6,5.1,32.3,2.3,2.7,84.3,4.2,3.2,,,,,,
235,Anthony Adger,G,33,32.4,15.5,4.7,12.8,36.4,2.8,8.2,34.3,3.4,4.1,82.4,4.2,2.6,,,,,,
237,Juwan Morgan,F,35,29.8,15.5,6.1,11.0,55.8,0.7,2.5,29.5,2.5,3.9,64.7,8.2,1.9,,,,,,
237,Michael Ertel,G,35,36.3,15.5,5.5,12.5,43.8,2.3,5.1,44.4,2.3,2.6,90.1,3.0,2.8,,,,,,
239,JD Notae,G,32,29.1,15.5,5.5,13.0,42.7,1.9,6.1,32.0,2.5,3.5,73.0,6.2,3.4,,,,,,
240,Jamaal King,G,33,32.1,15.5,5.3,12.2,43.7,1.6,4.5,36.5,3.2,4.3,75.2,2.3,4.1,,,,,,
240,Xavier Johnson,G,33,31.8,15.5,4.8,11.6,41.5,1.1,3.2,35.2,4.8,6.3,75.1,3.9,4.5,,,,,,
242,Josiah Wallace,G,32,32.7,15.5,5.4,13.2,41.1,1.9,5.4,35.3,2.8,3.5,80.2,3.9,2.9,,,,,,
243,DaQuan Bracey,G,31,31.1,15.5,5.6,13.2,42.6,1.5,4.9,31.1,2.7,4.4,63.0,3.2,4.0,,,,,,
244,Tarkus Ferguson,G,32,36.5,15.5,5.1,12.4,41.0,3.1,8.5,36.8,2.2,2.9,75.0,6.8,5.2,,,,,,
245,Skyler Flatten,G,33,36.5,15.5,5.6,10.8,51.7,2.5,5.8,44.0,1.7,2.5,68.3,3.8,2.2,,,,,,
246,Kyle Guy,G,38,35.4,15.4,5.2,11.6,44.9,3.2,7.4,42.6,1.8,2.2,83.3,4.5,2.1,Yes,55.0,2019.0,Yes,55.0,2019.0
247,Xavier Bishop,G,31,33.8,15.4,5.2,12.2,42.7,2.0,5.6,35.3,3.0,3.8,79.7,2.7,3.8,,,,,,
248,Chris Knight,F,30,28.2,15.4,6.4,12.8,49.9,0.3,0.9,28.6,2.3,3.7,61.6,6.8,2.4,,,,,,
249,Brian Warren,G,33,29.8,15.4,5.3,13.4,39.7,1.6,5.2,30.4,3.1,3.9,80.5,2.6,3.6,,,,,,
250,Lavelle Scottie,F,32,31.4,15.3,6.3,13.0,48.7,1.0,3.5,29.7,1.7,2.8,60.7,5.6,1.3,,,,,,
251,Jared Harper,G,40,32.9,15.3,4.6,11.5,39.9,2.5,6.6,37.0,3.7,4.5,82.8,2.5,5.8,,,,,,
252,Jeff Dowtin Jr,G,33,36.5,15.3,5.8,12.1,47.5,1.4,3.9,35.4,2.4,3.2,74.5,3.4,3.7,,,,,,
252,Devon Andrews,F,33,26.2,15.3,5.4,11.0,49.3,1.1,3.1,35.6,3.4,4.7,71.2,5.1,1.4,,,,,,
254,Nick Honor,G,32,36.1,15.3,5.4,14.6,37.3,2.2,6.6,33.2,2.2,2.7,81.6,2.4,3.0,,,,,,
255,Tremont Waters,G,33,32.4,15.3,5.2,12.1,43.0,1.7,5.2,32.7,3.2,3.9,81.3,2.8,5.8,Yes,51.0,2019.0,Yes,51.0,2019.0
256,Marques Townes,G,34,33.7,15.3,5.6,12.1,46.6,1.1,3.3,34.5,2.8,3.7,76.2,5.0,3.6,,,,,,
257,Javon Bess,G,36,36.8,15.3,4.8,12.1,39.4,1.8,5.6,32.5,3.9,4.9,79.0,6.8,1.8,,,,,,
258,De'Andre Hunter,G,38,32.5,15.2,5.4,10.4,52.0,1.2,2.8,43.8,3.2,4.1,78.3,5.1,2.0,Yes,4.0,2019.0,Yes,4.0,2019.0
259,Malik Fitts,F,34,31.0,15.2,5.4,11.3,47.5,1.7,4.2,40.6,2.8,3.6,77.0,7.6,0.9,,,,,,
260,Jordan Heading,G,31,32.4,15.2,5.6,12.3,46.1,1.9,5.4,36.1,2.0,2.4,82.7,3.9,2.6,,,,,,
261,Roberto Gallinat,G,32,27.7,15.2,3.9,9.0,43.4,1.8,4.8,38.2,5.6,6.5,85.6,3.1,0.6,,,,,,
262,Desmond Bane,G,37,35.5,15.2,5.8,11.6,50.2,1.8,4.3,42.5,1.8,2.0,86.7,5.7,2.4,Yes,30.0,2020.0,,,
263,Kason Harrell,G,33,30.2,15.2,5.9,11.8,50.4,1.8,4.4,39.7,1.6,2.3,67.5,3.5,1.8,,,,,,
264,Travis Munnings,F,35,36.4,15.2,5.3,11.6,45.4,2.1,5.4,38.1,2.6,3.5,74.8,7.8,2.6,,,,,,
265,Isaiah Miller,G,36,27.9,15.2,6.4,12.4,51.3,0.6,2.2,28.2,1.8,3.3,55.6,4.5,2.1,,,,,,
266,Chris Silva,F,32,26.8,15.2,4.7,9.2,50.8,0.7,1.4,50.0,5.1,6.8,74.4,7.6,0.9,,,,,,
266,Nick McGlynn,F,32,28.9,15.2,5.8,10.7,54.0,0.5,2.1,23.5,3.2,4.2,75.6,8.3,1.4,,,,,,
268,Terence Davis,G,33,31.0,15.2,5.4,12.2,44.4,2.0,5.3,37.1,2.4,3.1,77.2,5.8,3.5,,,,,,
269,TJ Shorts,G,29,33.1,15.2,5.6,11.3,49.7,0.4,1.5,27.9,3.5,4.9,71.8,4.7,4.3,,,,,,
270,P.J. Washington,F,35,29.3,15.2,5.4,10.4,52.2,0.9,2.2,42.3,3.4,5.1,66.3,7.5,1.8,Yes,12.0,2019.0,Yes,12.0,2019.0
271,Devontae Cacok,F,33,28.8,15.2,6.2,10.4,59.0,0.0,0.0,100.0,2.8,4.7,60.0,12.3,0.6,,,,,,
272,SaBastian Townes,F,30,29.1,15.1,5.3,11.5,46.2,1.0,2.8,34.5,3.6,5.4,65.6,4.9,1.2,,,,,,
273,Loudon Love,C,34,27.0,15.1,6.1,12.4,49.8,0.0,0.0,0.0,2.8,4.5,62.5,8.2,0.9,,,,,,
274,Francois Lewis,F,35,27.3,15.1,5.1,10.9,46.7,2.3,5.9,38.8,2.6,3.5,74.8,5.0,1.6,,,,,,
274,Sayeed Pridgett,G,35,29.6,15.1,6.6,10.9,60.5,0.5,1.2,46.3,1.4,2.5,57.0,4.9,2.2,,,,,,
274,Jose Perez,G,35,31.4,15.1,5.0,11.2,44.8,1.5,4.0,38.1,3.6,5.1,70.2,5.7,3.0,,,,,,
277,Courtney Stockard,F,29,33.7,15.1,5.2,12.9,40.5,1.4,4.7,29.9,3.2,4.2,76.4,5.4,3.5,,,,,,
278,Kerwin Roach,G,30,30.1,15.1,5.2,11.8,44.1,1.8,5.1,35.5,2.9,4.2,68.8,4.4,3.3,,,,,,
279,Tahj Eaddy,G,31,35.5,15.0,4.9,12.2,40.1,2.5,6.5,37.9,2.7,3.4,80.2,2.7,3.2,,,,,,
279,Holland Woods,G,31,35.6,15.0,4.8,12.1,39.8,1.2,4.3,28.6,4.2,5.4,77.8,3.0,5.3,,,,,,
281,Pookie Powell,G,26,32.0,15.0,5.0,12.5,39.7,1.8,5.4,33.3,3.3,3.8,85.0,3.7,2.7,,,,,,
281,Vic Law,F,30,33.4,15.0,5.0,12.7,39.6,1.9,5.6,33.5,3.1,3.9,78.6,6.4,3.0,,,,,,
281,Elijah Pemberton,G,34,35.4,15.0,4.5,10.0,44.9,1.3,3.6,35.0,4.7,6.2,76.7,4.8,2.3,,,,,,
284,AJ Green,G,34,29.9,15.0,5.4,13.2,41.0,2.1,6.0,34.8,2.1,2.4,86.4,3.0,2.3,,,,,,
285,Josh Nzeakor,F,32,31.0,15.0,5.8,9.4,61.8,0.0,0.0,0.0,3.3,5.7,58.5,7.8,0.7,,,,,,
286,Ahmaad Rorie,G,35,34.7,14.9,5.5,11.9,46.6,1.8,5.1,35.6,2.1,2.5,80.9,4.1,4.1,,,,,,
286,Kerry Blackshear Jr,F,35,29.9,14.9,5.3,10.3,50.8,0.6,1.8,33.3,3.8,5.2,73.6,7.5,2.4,,,,,,
286,Bill Wampler,F,35,27.7,14.9,4.8,11.3,42.6,2.2,6.1,36.4,3.1,3.8,81.1,3.4,1.2,,,,,,
289,Makai Mason,G,28,32.1,14.9,4.8,12.0,39.8,2.1,5.9,36.4,3.2,3.9,81.8,2.5,3.4,,,,,,
290,Zach Norvell Jr,G,37,30.7,14.9,4.9,11.3,43.4,2.6,7.1,37.0,2.5,2.8,86.7,4.3,3.1,,,,,,
291,Sam Hauser,F,34,33.4,14.9,5.1,11.1,45.9,2.6,6.4,40.2,2.1,2.3,92.4,7.2,2.4,,,,,,
292,Brian Parker,G,31,28.5,14.9,5.5,11.4,48.9,0.4,1.3,32.5,3.4,5.6,60.3,3.8,3.5,,,,,,
293,Deion Holmes,G,29,28.3,14.9,5.3,12.4,42.6,1.9,5.2,35.5,2.4,3.0,82.6,4.3,1.2,,,,,,
294,Luke Maye,F,36,30.9,14.9,5.5,12.8,43.0,1.0,3.5,28.8,2.9,3.7,77.4,10.5,2.3,,,,,,
295,Justin Pierce,G,28,34.3,14.9,5.5,11.9,46.4,1.6,4.9,32.4,2.2,3.8,59.0,8.9,4.1,,,,,,
296,Zack Bryant,G,34,33.4,14.9,5.3,12.2,43.5,1.4,4.5,32.0,2.8,4.1,68.1,3.5,3.9,,,,,,
297,Jordan Geist,G,32,33.8,14.8,4.8,11.0,44.0,2.0,5.8,35.3,3.1,4.1,75.8,4.6,3.0,,,,,,
297,Godwin Boahen,G,32,34.3,14.8,5.0,11.5,43.6,2.8,7.5,37.3,2.0,2.4,84.4,3.5,3.2,,,,,,
297,Marcus Ottey,G,32,31.5,14.8,5.6,11.4,49.2,0.8,2.5,30.4,2.9,4.0,73.2,3.5,2.4,,,,,,
300,Olin Carter,G,31,33.9,14.8,5.5,12.5,43.9,2.6,7.0,37.5,1.3,1.6,79.6,2.9,1.6,,,,,,
301,Cody John,G,33,31.8,14.8,5.5,11.5,48.3,1.2,3.5,34.2,2.5,3.3,76.9,3.8,2.2,,,,,,
301,Jalen Jordan,G,33,31.3,14.8,4.7,11.0,42.9,2.7,6.4,42.0,2.7,3.3,80.7,3.6,1.5,,,,,,
303,Kevin Obanor,F,27,23.2,14.8,4.9,8.4,58.1,1.0,2.3,41.3,4.1,4.9,82.7,7.4,0.5,,,,,,
304,Marcus Shaver Jr,G,32,31.4,14.8,4.7,11.7,40.4,1.6,4.5,35.9,3.8,4.8,78.4,3.3,2.2,,,,,,
305,Ignas Brazdeikis,F,37,29.7,14.8,5.1,11.0,46.2,1.5,3.9,39.2,3.1,4.1,77.3,5.4,0.8,Yes,47.0,2019.0,Yes,47.0,2019.0
306,Emmanuel Nzekwesi,F,26,27.5,14.8,6.2,11.6,53.5,0.3,1.3,26.5,2.1,3.1,67.5,8.5,1.2,,,,,,
307,Rob Marberry,F,34,24.0,14.8,6.4,10.1,63.0,0.0,0.0,0.0,2.1,3.1,67.0,4.1,1.9,,,,,,
307,Cameron Krutwig,C,34,28.2,14.8,6.2,9.9,62.9,0.0,0.1,33.3,2.3,4.0,57.8,7.2,2.4,,,,,,
309,Quan Jackson,G,31,32.1,14.8,5.1,11.5,44.1,1.5,4.6,33.1,3.1,4.2,73.6,4.5,1.5,,,,,,
310,Darrell Brown,G,35,33.6,14.8,4.7,11.9,39.4,2.3,5.1,44.4,3.1,4.3,73.8,1.9,3.2,,,,,,
311,Raasean Davis,C,34,29.7,14.8,6.3,9.7,64.5,0.0,0.0,0.0,2.2,3.2,70.4,9.1,0.5,,,,,,
312,Dikymbe Martin,G,33,32.5,14.8,5.4,11.3,47.3,2.1,4.7,44.2,2.0,2.3,85.5,2.8,2.6,,,,,,
313,Alihan Demir,F,32,30.3,14.8,5.8,11.3,51.2,0.6,2.3,27.4,2.5,3.6,69.6,6.4,2.9,,,,,,
314,Brandon Childress,G,31,36.4,14.7,4.2,11.0,38.3,2.4,6.5,36.8,3.9,4.9,79.6,3.8,4.0,,,,,,
315,Vado Morse,G,30,30.8,14.7,4.7,11.3,41.7,1.9,5.4,35.6,3.4,4.4,77.9,2.6,2.9,,,,,,
316,Nick Rakocevic,F,33,30.0,14.7,5.8,10.5,54.8,0.0,0.1,0.0,3.2,4.7,67.9,9.3,1.3,,,,,,
317,Nick Muszynski,C,32,24.9,14.7,6.2,10.3,60.4,0.3,0.7,36.4,2.1,2.7,77.9,5.8,2.7,,,,,,
317,CJ Elleby,F,32,30.8,14.7,5.3,12.0,43.6,1.7,4.0,41.4,2.6,3.9,66.1,7.1,3.0,Yes,46.0,2020.0,,,
319,Frankie Ferrari,G,31,33.9,14.7,4.9,11.5,42.6,2.4,5.9,40.1,2.5,3.0,85.9,3.2,5.5,,,,,,
320,Cyril Langevine,F,33,32.5,14.7,5.4,9.5,56.7,0.0,0.1,0.0,3.9,6.5,60.0,9.9,0.9,,,,,,
321,Nick Perkins,F,36,26.3,14.7,5.1,10.9,46.7,1.3,3.5,37.3,3.2,4.7,67.1,7.4,0.7,,,,,,
322,Naji Marshall,F,33,35.9,14.7,5.0,12.8,39.4,1.5,5.2,27.7,3.2,4.4,72.2,7.2,3.4,,,,,,
323,Barry Brown Jr,G,34,35.0,14.6,5.4,12.5,43.3,1.2,4.1,29.8,2.6,3.6,71.0,4.1,2.8,,,,,,
323,Jordan Roland,G,34,30.5,14.6,4.9,10.9,45.1,2.9,7.2,40.2,1.9,2.1,90.3,2.4,1.7,,,,,,
325,Obadiah Noel,G,31,28.9,14.6,5.2,10.0,51.8,0.8,2.5,32.1,3.5,4.8,72.7,3.5,2.0,,,,,,
326,Justin Jaworski,G,30,30.6,14.6,4.7,9.4,50.5,2.8,5.8,48.9,2.3,2.7,86.4,2.9,2.7,,,,,,
327,Kaleb Wesson,F,32,25.9,14.6,4.9,9.8,50.0,0.8,2.3,34.7,4.1,5.5,73.4,6.9,1.8,,,,,,
328,Jamari Blackmon,G,32,35.3,14.6,4.3,13.2,32.5,2.1,7.3,29.1,3.9,5.1,76.7,3.5,2.7,,,,,,
329,Jesse Hunt,F,34,32.4,14.6,5.1,10.4,48.7,1.5,3.5,42.0,2.9,3.9,75.2,8.7,3.3,,,,,,
330,Mustapha Heron,G,31,31.7,14.6,4.9,11.2,44.0,1.5,3.8,40.3,3.2,4.2,75.4,4.6,1.3,,,,,,
331,John Carroll,F,30,31.8,14.6,5.0,11.4,44.0,1.2,3.4,35.6,3.4,4.7,72.1,6.8,2.1,,,,,,
331,Jordan Barnes,G,30,33.1,14.6,4.5,12.0,37.5,1.9,5.7,33.3,3.7,4.2,86.6,4.1,3.2,,,,,,
333,Christian James,G,34,33.1,14.6,5.1,12.3,41.1,2.0,5.9,34.7,2.4,3.1,76.6,6.2,1.9,,,,,,
333,Charles Bassey,C,34,31.4,14.6,5.5,8.8,62.7,0.3,0.6,45.0,3.2,4.2,76.9,10.0,0.7,Yes,53.0,2021.0,,,
335,Charles Minlend,G,31,30.3,14.5,5.1,12.3,41.6,1.4,4.9,28.8,2.9,4.1,69.5,4.7,1.7,,,,,,
336,Alex Petrie,G,30,22.2,14.5,5.3,12.8,41.0,2.2,5.4,39.9,1.8,2.3,78.6,1.9,1.0,,,,,,
337,Cameron Jackson,F,35,23.3,14.5,5.7,9.9,57.3,0.2,0.6,40.0,2.9,4.7,61.6,7.6,2.8,,,,,,
338,Tyler Cook,F,33,31.0,14.5,5.3,10.3,51.0,0.0,0.2,0.0,3.9,6.1,64.4,7.6,2.4,,,,,,
338,Justin Kier,G,33,34.8,14.5,5.2,11.0,47.1,1.0,2.7,37.1,3.1,4.1,76.9,6.5,2.6,,,,,,
340,Lance Tejada,G,31,30.2,14.5,4.8,11.6,41.7,2.7,6.6,41.7,2.1,2.6,79.0,2.4,3.3,,,,,,
340,DeJuan Clayton,G,31,34.4,14.5,4.6,11.5,39.9,1.0,4.2,24.0,4.3,5.8,74.9,2.9,3.8,,,,,,
342,Nik Popovic,F,28,29.5,14.5,5.8,11.0,52.6,0.4,1.5,25.6,2.5,3.5,71.4,7.2,1.1,,,,,,
343,Josh Williams,G,35,32.3,14.5,4.6,11.8,39.1,2.9,7.8,37.9,2.3,2.9,76.7,2.9,2.4,,,,,,
344,Jordan Murphy,F,36,31.1,14.4,4.8,9.9,48.7,0.2,0.8,26.7,4.6,6.7,68.3,11.0,2.6,,,,,,
345,LJ Figueroa,G,34,32.0,14.4,5.9,11.4,51.3,1.5,3.9,38.3,1.2,2.0,62.7,6.4,1.7,,,,,,
346,Levi Bradley,F,34,29.2,14.4,5.4,11.0,49.5,0.9,2.4,36.1,2.6,3.2,82.6,5.2,1.3,,,,,,
346,Taveion Hollingsworth,G,34,36.8,14.4,5.1,12.3,41.8,1.4,4.5,31.8,2.7,3.5,77.1,4.4,2.2,,,,,,
346,Kyle Lofton,G,34,37.4,14.4,5.2,11.8,44.1,1.1,3.4,33.0,2.9,3.4,83.8,2.5,3.7,,,,,,
349,Anthony Mathis,G,32,30.8,14.4,4.2,10.2,41.1,3.3,8.0,41.6,2.7,3.1,88.8,2.2,2.1,,,,,,
350,Tyler Sharpe,G,35,32.1,14.4,4.4,10.4,42.4,2.6,6.7,38.3,3.0,3.9,77.9,3.0,1.8,,,,,,
350,Stanley Umude,G,30,26.6,14.4,5.2,10.6,49.1,0.9,2.5,35.1,3.1,4.5,70.1,5.5,1.4,,,,,,
352,Obi Toppin,F,33,26.5,14.4,6.1,9.2,66.6,0.3,0.6,52.4,1.9,2.6,71.3,5.6,1.8,Yes,8.0,2020.0,,,
353,Jomaru Brown,G,31,24.8,14.4,5.1,11.6,43.9,1.2,3.7,33.0,3.0,4.4,67.6,3.0,2.2,,,,,,
354,Jr. Clay,G,29,31.6,14.4,4.8,11.7,41.1,1.3,3.4,39.4,3.4,4.8,71.9,3.8,4.3,,,,,,
355,Justice Sueing,F,31,34.5,14.3,4.5,10.5,43.2,1.1,3.7,30.2,4.2,5.3,78.2,6.0,2.0,,,,,,
356,George Blagojevic,F,32,33.5,14.3,5.8,10.3,56.2,0.2,0.9,20.7,2.6,4.4,57.7,7.5,1.9,,,,,,
357,Chad Lott,G,30,30.4,14.3,5.7,11.9,48.3,0.5,1.2,42.9,2.3,3.4,68.0,5.1,2.3,,,,,,
357,Edric Dennis,G,30,28.4,14.3,4.4,12.5,34.9,2.1,6.9,30.6,3.5,4.6,75.9,4.5,2.3,,,,,,
359,Nic Thomas,G,34,29.7,14.3,4.0,10.8,37.4,2.5,6.4,39.4,3.7,4.6,80.8,3.3,1.6,,,,,,
360,Paul Jackson,G,32,34.9,14.3,5.2,13.8,37.5,0.7,2.8,23.1,3.3,4.7,71.1,2.0,4.6,,,,,,
360,E.J. Anosike,F,32,29.1,14.3,4.9,9.4,51.8,0.6,1.7,35.8,3.9,5.2,75.9,8.1,0.9,,,,,,
362,Donte Fitzpatrick-Dorsey,G,26,28.2,14.3,4.8,10.7,44.6,1.5,4.0,38.1,3.2,4.3,74.1,5.4,1.5,,,,,,
363,Zane Najdawi,F,30,29.7,14.3,5.1,10.4,49.2,0.9,3.0,28.9,3.1,4.3,72.9,7.3,1.5,,,,,,
364,Carlos Johnson,G,34,24.3,14.3,4.9,10.0,49.0,0.9,2.9,32.7,3.6,4.6,78.1,4.1,1.6,,,,,,
365,Tulio Da Silva,F,27,32.1,14.3,5.6,10.0,55.4,0.6,1.7,37.0,2.5,3.9,65.4,7.4,0.7,,,,,,
366,Christian Vital,G,33,30.1,14.2,4.5,10.0,45.3,2.4,5.8,40.9,2.8,3.4,81.3,5.6,2.4,,,,,,
367,Brandon Boyd,G,30,29.9,14.2,5.0,12.1,41.0,1.2,4.0,29.2,3.1,3.9,79.7,2.5,3.6,,,,,,
368,Daniel Utomi,G,33,33.7,14.2,4.9,12.2,40.3,2.8,7.5,37.3,1.6,2.3,67.5,5.5,1.3,,,,,,
369,Kevin Easley Jr,F,29,28.1,14.2,5.3,12.0,44.4,1.7,4.3,39.7,1.9,2.9,65.1,6.7,1.2,,,,,,
370,Tre'Larenz Nottingham,G,34,31.4,14.2,4.3,12.1,35.6,2.6,8.3,31.0,3.0,3.9,76.9,3.9,2.1,,,,,,
