RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2024,Drafted?,Draft Pick,Draft Year
159,Desmond Claude,G,7,32.9,16.7,6.3,12.9,48.9,0.7,3.0,23.8,3.4,4.7,72.7,3.7,3.6,1.1,0.1,2.4,,,,,,
159,Kanye Clary,G,7,26.7,16.7,6.4,12.6,51.1,1.0,3.4,29.2,2.9,3.7,76.9,3.0,2.1,1.4,0.1,2.9,,,,,,
165,Shamar Wright,G,6,32.0,16.7,5.3,13.0,41.0,1.3,3.8,34.8,4.7,5.8,80.0,3.7,1.5,0.7,0.8,1.8,,,,,,
165,Ra'Heim Moss,G,6,29.0,16.7,5.7,10.5,54.0,0.5,1.7,30.0,4.8,6.2,78.4,5.3,2.5,1.3,0.3,2.0,,,,,,
165,Sebastian Thomas,G,6,31.2,16.7,5.7,13.2,43.0,1.5,3.8,39.1,3.8,4.7,82.1,4.0,3.3,0.8,0.3,2.7,,,,,,
165,B.J. Omot,F,6,35.5,16.7,5.7,15.8,35.8,1.0,6.7,15.0,4.3,6.0,72.2,5.2,1.5,0.5,0.7,1.3,,,,,,
169,Kenyon Giles,G,8,28.5,16.6,6.9,14.8,46.6,1.5,4.9,30.8,1.4,1.4,100.0,1.4,2.4,1.1,0.0,2.3,,,,,,
170,Zion Young,G,5,33.6,16.6,5.6,14.2,39.4,3.0,8.0,37.5,2.4,3.8,63.2,6.0,0.0,1.0,0.2,1.2,,,,,,
170,Anton Watson,F,5,28.4,16.6,7.2,10.4,69.2,0.8,1.6,50.0,1.4,3.0,46.7,8.0,2.6,1.0,0.4,1.4,,,,,,
170,Isaiah Cozart,F,5,28.8,16.6,7.2,10.8,66.7,0.0,0.0,0.0,2.2,4.6,47.8,11.0,1.0,0.4,5.8,1.4,,,,,,
170,PJ Haggerty,G,5,31.6,16.6,4.0,10.6,37.7,0.6,2.6,23.1,8.0,10.2,78.4,5.2,3.4,2.6,0.0,3.4,,,,,,
174,Elijah Elliott,G,7,32.4,16.6,5.6,13.6,41.1,0.7,3.7,19.2,4.7,6.3,75.0,3.3,2.4,2.4,0.6,3.4,,,,,,
175,DaRon Holmes,F,6,30.8,16.5,4.8,10.0,48.3,0.5,1.7,30.0,6.3,8.8,71.7,5.3,2.5,0.3,1.7,3.0,,,,,,
175,Tyler Robertson,G,6,32.7,16.5,6.0,12.5,48.0,1.8,5.5,33.3,2.7,4.0,66.7,3.7,5.5,0.7,0.0,1.8,,,,,,
175,Enrique Freeman,F,6,31.2,16.5,5.3,9.5,56.1,0.7,1.2,57.1,5.2,7.3,70.5,11.5,1.5,1.0,1.0,2.2,,,,,,
175,Ebby Asamoah,G,6,28.3,16.5,5.0,12.8,39.0,3.3,8.2,40.8,3.2,4.0,79.2,5.0,0.7,1.0,1.0,2.3,,,,,,
175,Marques Warrick,G,6,33.2,16.5,5.3,15.2,35.2,2.2,7.2,30.2,3.7,3.8,95.7,2.0,2.2,1.2,0.0,2.3,,,,,,
175,Dusan Neskovic,F,4,29.5,16.5,6.5,15.0,43.3,1.5,6.0,25.0,2.0,2.5,80.0,4.3,1.3,0.8,0.3,1.8,,,,,,
175,Sam Vinson,G,6,34.3,16.5,6.0,13.2,45.6,1.5,5.5,27.3,3.0,4.0,75.0,5.3,2.7,2.0,0.3,1.3,,,,,,
175,Cam Carter,G,6,33.0,16.5,6.5,15.5,41.9,2.2,7.0,31.0,1.3,1.5,88.9,5.0,2.7,2.5,0.5,2.2,,,,,,
175,Anthony Dell'Orso,G,6,34.5,16.5,5.5,12.2,45.2,1.5,3.0,50.0,4.0,5.0,80.0,6.0,2.2,1.0,0.3,3.5,,,,,,
175,Jay Alvarez,G,4,28.0,16.5,6.5,14.3,45.6,0.5,3.0,16.7,3.0,5.0,60.0,3.8,1.3,1.3,0.3,2.5,,,,,,
175,Isiah Gaiter,G,8,34.5,16.5,5.9,10.5,56.0,0.8,2.3,33.3,4.0,4.8,84.2,4.6,1.6,1.1,0.0,1.9,,,,,,
186,Reese Waters,G,7,32.1,16.4,5.0,10.6,47.3,2.1,4.6,46.9,4.3,4.3,100.0,3.4,1.7,1.1,0.4,1.3,,,,,,
187,Noel Coleman,G,5,31.6,16.4,6.2,12.4,50.0,2.0,5.2,38.5,2.0,2.6,76.9,3.6,0.8,1.0,0.2,1.2,,,,,,
188,Will Baker,F,6,28.0,16.3,6.0,10.5,57.1,0.8,1.7,50.0,3.5,4.0,87.5,6.5,0.8,0.7,1.0,2.3,,,,,,
188,Quinn Slazinski,F,6,33.5,16.3,5.3,12.7,42.1,2.3,6.2,37.8,3.3,4.2,80.0,4.5,2.5,0.3,0.2,2.0,,,,,,
188,Kyle Rode,F,6,26.0,16.3,5.5,11.3,48.5,3.3,6.8,48.8,2.0,2.5,80.0,4.2,3.0,1.3,0.2,1.0,,,,,,
188,T.J. Bickerstaff,F,6,24.3,16.3,6.5,9.8,66.1,0.0,0.5,0.0,3.3,6.3,52.6,7.7,1.2,0.7,0.5,2.3,,,,,,
188,Freddy Hicks,G,6,30.5,16.3,5.0,11.3,44.1,1.5,3.7,40.9,4.8,6.3,76.3,6.2,3.7,1.2,0.5,2.7,,,,,,
188,Shemar Wilson,F,6,29.8,16.3,5.5,9.8,55.9,0.3,0.7,50.0,5.0,7.3,68.2,10.5,0.8,0.2,2.0,1.3,,,,,,
188,Kaleb Higgins,G,6,31.3,16.3,6.0,14.8,40.4,1.0,4.7,21.4,3.3,4.2,80.0,2.0,3.2,0.8,0.0,2.3,,,,,,
188,Jakorie Smith,F,6,30.2,16.3,6.0,13.2,45.6,2.0,5.7,35.3,2.3,3.0,77.8,4.3,1.0,2.3,0.5,1.3,,,,,,
196,Jacob Crews,G,7,30.7,16.3,5.7,12.0,47.6,2.9,6.7,42.6,2.0,2.9,70.0,9.7,1.0,1.3,0.4,0.9,,,,,,
196,Cam Spencer,G,7,29.6,16.3,5.1,10.1,50.7,3.1,6.6,47.8,2.9,2.9,100.0,3.3,3.7,1.4,0.1,1.7,,,,,,
196,Max Shulga,G,7,33.6,16.3,4.4,9.7,45.6,2.6,6.4,40.0,4.9,5.4,89.5,4.9,4.3,0.9,0.3,2.3,,,,,,
196,Malik Dia,F,7,22.3,16.3,6.3,11.7,53.7,1.3,3.7,34.6,2.4,4.3,56.7,5.4,1.3,1.1,1.3,2.1,,,,,,
196,Davon Barnes,G,7,28.6,16.3,4.7,11.4,41.2,2.4,6.4,37.8,4.4,4.9,91.2,3.1,1.3,0.6,0.1,1.9,,,,,,
196,Simeon Cottle,G,7,31.0,16.3,5.9,14.6,40.2,2.9,8.1,35.1,1.7,2.3,75.0,2.6,2.6,2.1,0.1,1.9,,,,,,
196,Ja'Kobi Gillespie,G,7,28.1,16.3,6.3,12.4,50.6,1.4,4.1,34.5,2.3,2.9,80.0,4.6,4.0,2.3,0.4,3.0,,,,,,
203,Tyler Perkins,G,8,31.1,16.3,5.4,13.3,40.6,1.9,5.0,37.5,3.6,4.8,76.3,7.1,2.5,2.1,0.3,2.6,,,,,,
204,Darweshi Hunter,G,5,30.6,16.2,5.2,10.4,50.0,2.6,6.4,40.6,3.2,3.8,84.2,4.4,1.8,1.0,0.0,1.6,,,,,,
205,Joel Soriano,C,6,27.7,16.2,6.5,9.5,68.4,0.7,0.8,80.0,2.5,3.3,75.0,10.3,0.8,0.2,1.8,1.3,,,,,,
205,Erik Reynolds,G,6,31.7,16.2,5.2,12.5,41.3,3.7,8.8,41.5,2.2,2.5,86.7,2.3,2.8,0.7,0.3,1.8,,,,,,
205,Kam Jones,G,6,26.2,16.2,5.8,12.2,47.9,2.5,6.2,40.5,2.0,2.5,80.0,3.2,2.8,1.3,0.0,0.3,,,,,,
205,Kobe Sanders,G,6,31.5,16.2,5.7,13.5,42.0,1.3,3.2,42.1,3.5,3.8,91.3,3.8,1.3,0.8,0.3,1.8,,,,,,
205,Josh Hubbard,G,6,21.2,16.2,5.2,10.8,47.7,2.7,6.5,41.0,3.2,3.7,86.4,2.5,1.7,0.8,0.2,1.2,,,,,,
210,Colby Rogers,G,7,32.4,16.1,6.0,14.3,42.0,2.6,6.9,37.5,1.6,2.0,78.6,3.7,1.7,0.7,0.3,1.9,,,,,,
210,Isaiah Rivera,G,7,29.7,16.1,5.9,10.3,56.9,2.6,4.9,52.9,1.9,2.4,76.5,3.7,1.3,0.4,0.4,1.7,,,,,,
210,Zarique Nutter,G,7,31.4,16.1,6.6,11.4,57.5,0.6,1.1,50.0,2.4,3.9,63.0,5.7,2.9,0.9,0.4,2.0,,,,,,
210,Christyon Eugene,G,7,30.9,16.1,5.4,10.9,50.0,1.6,4.1,37.9,3.7,4.7,78.8,5.3,3.7,1.1,0.0,2.1,,,,,,
210,Tedrick Wilcox,G,7,30.6,16.1,5.3,10.1,52.1,2.6,5.7,45.0,3.0,3.3,91.3,4.7,2.0,1.7,0.0,2.9,,,,,,
210,Rayquan Brown,G,7,35.0,16.1,6.0,15.1,39.6,1.1,3.9,29.6,3.0,4.7,63.6,4.4,0.7,0.9,0.1,1.7,,,,,,
210,Deyton Albury,G,7,30.0,16.1,5.6,13.1,42.4,0.6,2.0,28.6,4.4,6.4,68.9,6.3,4.3,1.3,0.7,3.3,,,,,,
217,Tae Hardy,G,7,30.0,16.0,5.3,11.7,45.1,2.1,4.7,45.5,3.3,4.6,71.9,3.1,3.9,1.9,0.1,1.0,,,,,,
217,B.J. Mack,F,5,23.4,16.0,5.4,10.6,50.9,1.8,4.6,39.1,3.4,3.8,89.5,5.2,1.0,0.8,0.4,1.8,,,,,,
217,Nijel Pack,G,5,35.0,16.0,5.6,12.2,45.9,2.2,5.6,39.3,2.6,3.2,81.3,3.2,4.0,1.6,0.4,2.4,,,,,,
217,Justice Williams,G,5,33.0,16.0,5.0,13.6,36.8,1.8,6.6,27.3,4.2,4.8,87.5,2.8,2.6,0.8,0.0,3.4,,,,,,
217,Rob Dillingham,G,6,23.2,16.0,5.8,10.7,54.7,2.3,4.7,50.0,2.0,2.7,75.0,4.3,5.2,1.5,0.0,1.5,,,,,,
217,Chaz Lanier,G,7,30.1,16.0,5.3,11.9,44.6,3.1,7.1,44.0,2.3,2.6,88.9,5.3,1.7,1.1,0.4,1.6,,,,,,
217,Chris Youngblood,G,4,26.8,16.0,4.0,9.3,43.2,1.0,4.3,23.5,7.0,7.8,90.3,1.8,1.8,1.0,0.3,1.8,,,,,,
217,Quimari Peterson,G,6,35.7,16.0,6.3,14.5,43.7,1.5,4.8,31.0,1.8,2.7,68.8,4.5,3.5,1.8,0.2,3.0,,,,,,
217,Saint Thomas,F,6,32.8,16.0,5.8,12.0,48.6,1.7,6.0,27.8,2.7,3.7,72.7,10.3,3.3,2.0,0.3,3.7,,,,,,
217,Francis Nwaokorie,F,6,30.8,16.0,5.7,10.5,54.0,1.7,5.2,32.3,3.0,3.7,81.8,4.2,1.0,0.7,0.8,1.3,,,,,,
217,Basheer Jihad,F,6,27.0,16.0,5.8,11.7,50.0,1.0,3.3,30.0,3.3,5.8,57.1,6.5,1.5,1.0,0.8,2.5,,,,,,
217,Jalen Sullinger,G,7,34.6,16.0,4.9,11.7,41.5,2.4,6.3,38.6,3.9,4.4,87.1,2.9,2.3,1.1,0.0,2.4,,,,,,
217,TJ Madlock,G,7,29.6,16.0,6.0,15.0,40.0,0.4,2.3,18.8,3.6,4.7,75.8,5.6,2.7,2.0,0.3,1.7,,,,,,
217,Dejour Reaves,G,6,34.2,16.0,5.2,12.7,40.8,1.7,6.0,27.8,4.0,4.8,82.8,4.5,1.5,0.8,0.3,1.8,,,,,,
217,Ahmad Henderson,G,4,31.5,16.0,5.8,14.3,40.4,2.5,5.8,43.5,2.0,2.5,80.0,2.5,2.3,1.0,0.0,0.5,,,,,,
217,Riley Minix,G,7,29.0,16.0,5.9,12.9,45.6,1.3,4.3,30.0,3.0,3.1,95.5,7.9,2.4,1.6,1.0,3.3,,,,,,
233,Zhuric Phelps,G,7,28.4,15.9,5.4,15.0,36.2,1.0,4.7,21.2,4.0,5.3,75.7,4.6,2.9,2.0,0.6,2.3,,,,,,
233,Lynn Kidd,C,7,24.7,15.9,5.9,7.9,74.5,0.0,0.0,0.0,4.1,4.9,85.3,8.0,1.3,0.6,0.3,1.9,,,,,,
233,Shahada Wells,G,7,28.4,15.9,6.3,12.1,51.8,1.1,2.7,42.1,2.1,3.6,60.0,3.3,3.1,2.4,0.3,1.6,,,,,,
233,Sean Pedulla,G,7,30.1,15.9,5.4,12.9,42.2,1.7,4.3,40.0,3.3,4.0,82.1,4.4,5.1,1.1,0.0,2.3,,,,,,
233,Jeremiah Kendall,F,7,23.4,15.9,6.6,13.1,50.0,0.0,0.1,0.0,2.7,4.7,57.6,7.4,0.7,1.3,0.7,0.9,,,,,,
233,Maxime Raynaud,F,7,29.3,15.9,6.7,12.1,55.3,0.3,1.6,18.2,2.1,2.3,93.8,8.9,2.1,0.4,1.0,3.7,,,,,,
233,Rasheed Bello,G,7,27.0,15.9,5.9,13.0,45.1,1.3,4.1,31.0,2.9,3.6,80.0,3.4,4.3,1.9,0.1,1.7,,,,,,
240,Armando Bacot,F,6,27.3,15.8,5.8,11.3,51.5,0.2,0.5,33.3,4.0,4.7,85.7,11.7,0.8,0.7,1.5,0.8,,,,,,
240,Jesse Edwards,C,6,34.8,15.8,5.5,10.2,54.1,0.0,0.5,0.0,4.8,7.8,61.7,10.7,1.3,0.5,2.0,3.0,,,,,,
240,Jamir Chaplin,G,6,34.0,15.8,5.7,9.3,60.7,0.3,1.7,20.0,4.2,5.3,78.1,8.7,1.0,1.2,0.7,1.8,,,,,,
240,Devin Carter,G,6,33.5,15.8,5.7,12.7,44.7,2.0,6.3,31.6,2.5,4.0,62.5,7.5,3.3,1.5,1.2,3.7,,,,,,
240,Trey Alexander,G,6,33.5,15.8,5.8,13.5,43.2,1.5,4.8,31.0,2.7,3.0,88.9,6.5,4.7,1.0,0.8,3.0,,,,,,
240,Sebastian Mack,G,6,30.2,15.8,4.7,11.0,42.4,0.7,2.3,28.6,5.8,7.0,83.3,4.7,1.7,2.2,0.0,2.3,,,,,,
240,Alston Mason,G,6,32.3,15.8,5.7,11.3,50.0,2.7,5.7,47.1,1.8,2.5,73.3,3.7,3.0,0.5,0.2,3.7,,,,,,
247,Norchad Omier,F,5,27.0,15.8,5.2,10.0,52.0,0.6,2.0,30.0,4.8,5.8,82.8,9.2,2.0,2.4,1.0,2.0,,,,,,
247,Allan Jeanne-Rose,F,5,24.6,15.8,6.6,9.8,67.3,0.8,1.6,50.0,1.8,2.8,64.3,2.8,1.8,0.4,0.6,1.2,,,,,,
249,Terrence Hargrove Jr,F,7,28.6,15.7,5.3,10.4,50.7,1.1,3.1,36.4,4.0,5.1,77.8,6.1,1.1,0.4,0.9,1.3,,,,,,
249,Carlos Marshall Jr,G,7,25.6,15.7,5.7,10.9,52.6,2.1,4.6,46.9,2.1,3.4,62.5,6.9,1.4,0.9,0.0,1.4,,,,,,
249,Kyrese Mullen,F,7,28.9,15.7,6.1,11.6,53.1,1.3,3.6,36.0,2.1,4.0,53.6,8.6,1.6,1.1,0.1,2.4,,,,,,
249,Jonathan Mogbo,F,7,26.1,15.7,6.9,9.4,72.7,0.0,0.0,0.0,2.0,2.9,70.0,9.0,2.7,1.9,1.0,1.7,,,,,,
249,Ahmad Robinson,G,7,27.3,15.7,5.1,11.9,43.4,0.9,2.7,31.6,4.6,6.6,69.6,3.1,5.0,1.9,0.1,2.7,,,,,,
254,Cameron Tyson,G,6,33.0,15.7,5.5,14.0,39.3,2.7,7.3,36.4,2.0,2.5,80.0,4.5,1.8,1.7,0.0,1.7,,,,,,
254,Ishmael Leggett,G,6,29.7,15.7,5.5,12.7,43.4,1.3,3.7,36.4,3.3,3.8,87.0,8.0,3.3,1.7,0.2,1.8,,,,,,
254,Lu'Cye Patterson,G,6,34.0,15.7,5.5,11.3,48.5,0.3,1.8,18.2,4.3,6.3,68.4,3.7,2.2,1.7,0.3,1.3,,,,,,
254,Khalil Brantley,G,6,34.8,15.7,5.0,12.2,41.1,1.2,3.8,30.4,4.5,5.8,77.1,3.7,3.8,0.7,0.2,1.2,,,,,,
254,Walter Clayton Jr,G,6,30.8,15.7,5.5,12.2,45.2,2.0,5.8,34.3,2.7,3.8,69.6,4.3,4.3,1.8,0.8,2.8,,,,,,
254,Roger McFarlane,G,6,31.8,15.7,5.5,13.3,41.2,2.2,5.0,43.3,2.5,3.3,75.0,5.8,1.5,1.2,0.0,2.5,,,,,,
254,Aaron Scott,F,6,32.2,15.7,5.7,11.3,50.0,1.8,3.8,47.8,2.5,2.8,88.2,5.2,1.3,1.3,0.8,1.8,,,,,,
254,Keith Higgins Jr,G,6,29.5,15.7,6.2,14.3,43.0,2.2,6.0,36.1,1.2,1.5,77.8,4.7,2.0,2.0,0.5,0.7,,,,,,
262,Joe French,G,8,32.6,15.6,5.3,14.8,35.6,2.8,8.4,32.8,2.4,2.5,95.0,4.3,2.1,1.1,0.0,1.4,,,,,,
262,Boden Skunberg,G,8,31.1,15.6,5.4,12.9,41.7,1.6,4.3,38.2,3.3,4.3,76.5,5.3,1.4,1.1,0.0,2.1,,,,,,
262,Martaz Robinson,G,8,33.5,15.6,5.5,13.1,41.9,1.1,2.5,45.0,3.5,4.3,82.4,5.5,1.3,2.6,0.0,3.5,,,,,,
265,Rob Perry,G,5,31.4,15.6,6.0,14.6,41.1,2.0,6.2,32.3,1.6,2.8,57.1,6.4,2.0,0.4,0.2,1.6,,,,,,
265,Max Allen,C,5,20.4,15.6,5.8,9.2,63.0,0.2,0.8,25.0,3.8,4.6,82.6,3.0,1.4,0.6,0.0,1.2,,,,,,
265,Dakota Leffew,G,5,37.0,15.6,5.0,16.0,31.3,1.6,7.0,22.9,4.0,5.4,74.1,2.4,2.6,1.2,0.4,3.0,,,,,,
268,Justin Moore,G,7,29.7,15.6,5.1,11.6,44.4,2.0,6.1,32.6,3.3,3.4,95.8,3.7,2.3,0.7,0.3,0.9,,,,,,
268,Tristen Newton,G,7,31.1,15.6,4.6,10.3,44.4,1.3,4.4,29.0,5.1,5.9,87.8,8.1,6.9,1.7,0.3,2.6,,,,,,
268,Zek Montgomery,G,7,30.4,15.6,5.6,10.1,54.9,1.3,3.0,42.9,3.1,4.6,68.8,5.7,2.4,0.1,0.4,0.9,,,,,,
268,Jlynn Counter,G,7,27.0,15.6,6.6,12.4,52.9,1.0,2.0,50.0,1.4,2.6,55.6,5.0,2.4,0.9,0.1,2.9,,,,,,
268,AJ Smith,G,7,29.7,15.6,5.1,11.4,45.0,1.0,2.9,35.0,4.3,4.9,88.2,4.6,0.7,0.6,0.0,1.9,,,,,,
273,Charles Smith,G,6,29.7,15.5,5.0,13.2,38.0,1.5,3.8,39.1,4.0,5.0,80.0,5.3,1.0,1.2,0.3,2.2,,,,,,
273,Keyshaun Langley,G,6,27.8,15.5,5.2,12.2,42.5,2.2,6.5,33.3,3.0,3.5,85.7,3.3,2.2,1.8,0.0,0.5,,,,,,
273,JaKobe Coles,F,6,23.0,15.5,5.7,9.3,60.7,1.7,2.8,58.8,2.5,3.3,75.0,5.3,2.0,1.5,0.3,1.5,,,,,,
273,Chisom Okpara,F,6,25.5,15.5,5.7,12.7,44.7,1.3,3.5,38.1,2.8,4.3,65.4,5.2,1.8,0.7,1.0,1.7,,,,,,
273,Malevy Leons,F,6,36.7,15.5,4.7,10.5,44.4,1.0,3.0,33.3,5.2,7.0,73.8,7.2,1.3,2.2,0.7,2.0,,,,,,
273,RJ Johnson,G,6,30.2,15.5,4.8,9.5,50.9,1.3,3.2,42.1,4.5,4.8,93.1,1.2,3.5,0.7,0.2,3.0,,,,,,
273,Po'Boigh King,G,8,29.5,15.5,5.9,12.4,47.5,1.5,4.6,32.4,2.3,2.8,81.8,4.9,1.3,1.5,0.3,1.8,,,,,,
280,Sean East,G,7,32.1,15.4,6.0,9.9,60.9,1.0,1.9,53.8,2.4,2.9,85.0,2.1,2.6,1.3,0.0,2.0,,,,,,
280,Corey Tripp,G,7,29.3,15.4,6.0,14.0,42.9,2.0,6.1,32.6,1.4,1.6,90.9,5.6,3.1,0.6,0.0,1.4,,,,,,
282,Johni Broome,F,5,22.4,15.4,5.6,10.2,54.9,0.8,2.0,40.0,3.4,6.2,54.8,7.6,2.2,0.4,0.8,2.0,,,,,,
282,Mervin James,F,5,26.0,15.4,6.4,12.0,53.3,0.6,1.6,37.5,2.0,3.0,66.7,7.2,1.4,0.6,0.6,2.8,,,,,,
282,Sion James,G,5,37.4,15.4,5.0,8.2,61.0,1.8,3.6,50.0,3.6,4.2,85.7,4.8,2.0,2.2,0.8,0.8,,,,,,
285,Ja'Darius Harris,G,8,29.5,15.4,5.3,11.0,47.7,1.8,4.5,38.9,3.1,3.4,92.6,2.5,2.3,0.9,0.0,2.0,,,,,,
285,Beau Becker,F,8,27.6,15.4,6.3,11.3,55.6,1.9,5.1,36.6,1.0,1.5,66.7,6.0,1.4,0.1,1.4,1.0,,,,,,
287,Ryan Kalkbrenner,C,6,27.7,15.3,6.3,10.0,63.3,0.8,2.2,38.5,1.8,3.3,55.0,5.5,1.5,0.3,1.8,1.0,,,,,,
287,Eric Gaines,G,6,34.0,15.3,5.7,12.7,44.7,1.0,4.7,21.4,3.0,4.7,64.3,4.0,3.0,2.8,0.3,2.7,,,,,,
287,Brooks Barnhizer,G,6,35.7,15.3,5.2,12.8,40.3,0.8,3.0,27.8,4.2,5.0,83.3,8.2,2.5,1.8,1.0,2.0,,,,,,
287,Jaxson Robinson,G,6,22.7,15.3,5.5,12.0,45.8,2.5,6.7,37.5,1.8,1.8,100.0,3.5,1.3,0.7,0.5,0.8,,,,,,
287,Malik Reneau,F,6,28.2,15.3,6.0,9.8,61.0,0.0,0.7,0.0,3.3,4.7,71.4,4.3,3.3,0.8,1.2,2.7,,,,,,
292,Abdoulaye Thiam,G,7,25.9,15.3,5.0,10.0,50.0,2.3,4.9,47.1,3.0,3.9,77.8,4.3,1.3,0.3,0.0,2.1,,,,,,
293,Devontae Blanton,F,4,28.8,15.3,6.3,16.0,39.1,1.3,3.0,41.7,1.5,2.5,60.0,6.0,2.5,0.5,0.5,1.3,,,,,,
294,Cliff Davis,G,5,28.0,15.2,4.2,11.6,36.2,2.4,7.2,33.3,4.4,5.0,88.0,3.4,0.6,0.6,0.0,0.6,,,,,,
295,Max Abmas,G,6,32.7,15.2,5.7,13.0,43.6,2.7,6.5,41.0,1.2,1.3,87.5,3.0,3.7,0.8,0.0,1.7,,,,,,
295,Tristan da Silva,F,6,29.5,15.2,5.5,9.5,57.9,2.2,4.3,50.0,2.0,2.7,75.0,4.5,2.5,1.2,0.8,2.8,,,,,,
295,Atin Wright,G,6,29.8,15.2,5.0,11.5,43.5,1.8,4.7,39.3,3.3,3.7,90.9,2.0,2.0,1.2,0.0,1.3,,,,,,
295,Carlton Carrington,G,6,30.7,15.2,5.0,10.3,48.4,2.7,6.2,43.2,2.5,3.2,78.9,5.3,6.2,0.2,0.0,1.7,,,,,,
299,Xavier Bell,G,7,32.0,15.1,5.4,11.9,45.8,0.4,1.9,23.1,3.9,4.7,81.8,4.4,3.7,1.4,0.3,3.0,,,,,,
299,Tamin Lipsey,G,7,30.4,15.1,5.3,11.0,48.1,1.1,3.3,34.8,3.4,5.6,61.5,6.0,5.7,2.9,0.0,2.3,,,,,,
301,Lahat Thioune,F,6,26.7,15.0,6.0,11.0,54.5,0.0,0.0,0.0,3.0,4.0,75.0,10.7,0.7,0.2,0.7,2.7,,,,,,
301,Casey Morsell,G,5,31.8,15.0,5.6,12.0,46.7,1.8,4.4,40.9,2.0,2.6,76.9,3.2,1.6,0.6,0.4,1.2,,,,,,
301,Khalif Battle,G,7,25.3,15.0,3.6,8.6,41.7,1.9,4.3,43.3,6.0,7.3,82.4,3.1,1.0,0.3,0.0,1.7,,,,,,
301,Josh Oduro,F,6,26.3,15.0,6.0,9.0,66.7,0.8,1.2,71.4,2.2,2.7,81.3,6.7,1.5,0.8,1.2,1.7,,,,,,
301,Tre Mitchell,F,6,34.3,15.0,5.8,10.3,56.5,1.3,3.5,38.1,2.0,3.2,63.2,6.2,3.5,1.7,1.3,0.5,,,,,,
301,Donovan Gregory,F,6,26.5,15.0,5.5,8.5,64.7,0.5,0.8,60.0,3.5,4.2,84.0,4.7,2.7,0.2,0.0,3.0,,,,,,
301,Bryce Hopkins,F,6,35.3,15.0,4.7,12.7,36.8,0.7,3.7,18.2,5.0,6.8,73.2,9.2,1.7,1.0,0.3,3.0,,,,,,
301,Cobe Williams,G,5,29.6,15.0,4.8,12.0,40.0,2.2,6.4,34.4,3.2,4.2,76.2,2.6,3.2,3.0,0.6,3.6,,,,,,
301,Isaiah Hill,G,6,36.8,15.0,5.0,11.0,45.5,2.2,5.8,37.1,2.8,3.2,89.5,3.0,6.3,1.5,0.3,2.7,,,,,,
301,Oso Ighodaro,F,6,31.3,15.0,6.2,9.2,67.3,0.0,0.0,0.0,2.7,5.7,47.1,7.3,1.8,1.2,1.3,1.3,,,,,,
301,Aidan Mahaney,G,7,33.1,15.0,5.7,13.3,43.0,2.7,6.9,39.6,0.9,1.6,54.5,1.4,3.3,0.3,0.1,1.9,,,,,,
301,Payton Sandfort,F,6,25.0,15.0,4.8,11.2,43.3,2.2,7.0,31.0,3.2,3.3,95.0,8.5,2.5,0.5,0.2,1.0,,,,,,
301,Andrew Carr,F,6,33.5,15.0,4.7,10.0,46.7,1.0,3.2,31.6,4.7,6.2,75.7,7.8,0.8,0.3,2.3,2.0,,,,,,
301,Nate Heise,G,6,32.8,15.0,5.2,10.0,51.7,1.8,4.3,42.3,2.8,3.7,77.3,6.0,2.8,1.0,0.8,1.7,,,,,,
301,Joe Octave,G,7,32.1,15.0,5.6,10.9,51.3,1.3,3.4,37.5,2.6,3.4,75.0,5.4,1.1,0.3,0.0,2.7,,,,,,
301,Garrett Johnson,G,7,29.1,15.0,4.9,9.6,50.7,2.6,5.3,48.6,2.7,3.1,86.4,7.0,1.1,1.0,0.6,1.9,,,,,,
301,Donovan Clingan,C,7,19.3,15.0,6.0,8.9,67.7,0.0,0.3,0.0,3.0,5.6,53.8,6.0,0.9,0.6,1.9,0.6,,,,,,
301,Adem Bona,F,6,26.7,15.0,5.8,9.8,59.3,0.0,0.2,0.0,3.3,4.7,71.4,6.5,1.0,0.7,1.7,2.2,,,,,,
301,Tre White,G,6,31.8,15.0,4.3,10.8,40.0,1.0,3.2,31.6,5.3,7.5,71.1,7.5,1.0,1.2,0.0,2.5,,,,,,
301,Roddy Gayle Jr,G,6,29.5,15.0,5.7,10.0,56.7,1.2,3.0,38.9,2.5,3.7,68.2,5.7,3.7,0.5,0.0,2.3,,,,,,
301,Otega Oweh,G,6,24.2,15.0,6.2,9.3,66.1,0.7,0.7,100.0,2.0,3.0,66.7,4.8,1.0,2.3,0.3,1.5,,,,,,
301,Ryan Conwell,G,6,28.0,15.0,4.7,10.0,46.7,2.8,6.0,47.2,2.8,3.7,77.3,5.0,2.0,1.2,0.2,2.3,,,,,,
301,Jevin Muniz,G,8,36.3,15.0,5.4,12.4,43.4,1.3,3.9,32.3,3.0,4.4,68.6,3.1,3.3,1.6,0.1,1.1,,,,,,
324,Dion Brown,G,8,28.0,14.9,6.1,13.3,46.2,0.5,3.0,16.7,2.1,3.1,68.0,5.5,2.8,1.5,0.4,3.8,,,,,,
325,Jalen Cone,G,7,38.4,14.9,4.3,13.6,31.6,2.7,9.9,27.5,3.6,4.3,83.3,2.9,2.0,0.4,0.3,1.6,,,,,,
