RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2009,Drafted?,Draft Pick,Draft Year
156,Kyle Austin,F,23,31.3,16.2,5.9,13.4,43.7,0.9,2.9,31.3,3.6,4.7,75.9,6.1,1.3,0.5,0.1,2.0,,,,,,
157,Anthony Goods,G,33,31.9,16.2,4.9,11.7,41.7,2.2,5.5,38.8,4.3,5.5,78.0,3.3,1.8,0.7,0.1,2.4,,,,,,
158,Alex Renfroe,G,33,30.3,16.2,5.5,10.1,54.8,1.0,2.6,37.2,4.2,6.2,67.3,7.2,5.1,2.1,0.5,3.6,,,,,,
159,Mike Rosario,G,32,32.5,16.2,5.8,14.7,39.1,2.4,7.9,30.2,2.3,2.7,83.9,3.5,1.4,1.1,0.2,2.9,,,,,,
160,Artsiom Parakhouski,C,33,31.3,16.2,6.1,11.3,53.7,0.0,0.2,0.0,4.0,6.1,65.5,11.2,1.1,0.8,1.5,2.2,,,,,,
161,Matt Mullery,F,28,33.1,16.1,6.2,10.3,60.6,0.3,0.7,40.0,3.4,5.3,64.4,6.5,2.0,0.8,2.1,2.5,,,,,,
162,Kyle Gibson,G,32,35.8,16.1,4.8,10.7,44.9,2.4,5.5,43.4,4.1,5.6,73.3,3.6,2.8,1.0,0.2,3.0,,,,,,
163,Dante Cunningham,F,38,31.6,16.1,6.4,12.2,52.5,0.0,0.1,0.0,3.3,4.7,69.7,7.5,1.2,1.2,1.2,2.2,Yes,33.0,2009.0,Yes,33.0,2009.0
164,Paul Delaney,G,33,35.1,16.1,5.5,9.8,55.9,0.7,1.8,37.3,4.5,5.8,77.2,4.4,3.5,2.1,0.2,2.2,,,,,,
164,Marqus Blakely,F,33,32.7,16.1,6.0,9.9,61.0,0.0,0.1,33.3,4.0,7.1,56.2,9.0,2.5,2.0,2.7,3.3,,,,,,
166,Trant Simpson,G,26,33.3,16.1,4.6,12.7,36.2,1.2,3.5,33.0,5.8,6.8,85.2,2.5,4.2,2.1,0.1,3.7,,,,,,
167,Neal Pitt,F,30,32.5,16.0,5.8,12.3,46.8,0.6,2.1,29.0,3.9,6.5,60.3,8.1,0.9,0.8,0.4,3.0,,,,,,
168,A.J. Slaughter,G,32,34.6,16.0,5.3,12.8,41.7,2.3,6.2,36.4,3.1,4.0,76.7,3.1,3.6,1.3,0.0,2.1,,,,,,
169,Mike Trimboli,G,32,35.3,16.0,5.1,11.1,45.8,1.5,4.2,36.3,4.3,5.3,80.1,3.6,4.8,2.0,0.1,2.7,,,,,,
169,Nik Raivio,G,32,30.9,16.0,5.7,12.4,45.5,1.5,4.3,36.0,3.2,4.7,67.3,6.5,2.4,1.3,0.2,2.2,,,,,,
171,David Gonzalvez,G,36,35.6,16.0,5.7,12.0,47.6,2.0,4.8,41.4,2.5,3.6,70.5,4.8,2.0,1.1,0.4,1.6,,,,,,
172,T.J. Worley,F,30,33.7,16.0,5.4,12.5,43.4,1.6,4.9,31.8,3.5,4.6,76.8,3.6,1.3,1.0,0.1,2.5,,,,,,
173,Ryan Schneider,F,33,37.5,15.9,4.9,12.9,37.9,2.7,7.3,36.5,3.5,4.2,83.9,8.2,1.4,1.4,0.7,2.5,,,,,,
174,Brandon Bush,G,30,29.0,15.9,5.7,10.9,52.3,0.5,1.9,26.8,4.0,5.7,69.8,7.1,2.2,0.8,0.2,2.7,,,,,,
175,Wayne Ellington,G,38,30.4,15.8,5.7,11.7,48.3,2.2,5.4,41.7,2.3,2.9,77.7,4.9,2.7,0.9,0.2,1.6,Yes,28.0,2009.0,Yes,28.0,2009.0
176,Eugene Myatt,G,30,33.2,15.8,5.5,14.1,39.3,0.9,3.1,28.0,3.9,4.9,78.4,3.7,1.4,0.8,0.2,2.9,,,,,,
177,Matt Kingsley,C,32,30.0,15.8,6.7,12.2,54.8,0.0,0.0,0.0,2.5,3.8,64.2,7.7,0.9,0.5,1.2,1.8,,,,,,
178,Ryan Bathie,F,31,30.5,15.8,5.8,11.7,49.7,1.8,5.2,34.8,2.4,3.0,77.7,4.9,2.2,1.1,0.4,2.1,,,,,,
179,Booker Woodfox,G,34,24.9,15.8,5.1,10.7,47.7,2.7,5.6,47.6,2.9,3.4,86.8,2.5,1.1,0.6,0.0,1.0,,,,,,
180,Garrett Callahan,G,33,34.1,15.8,4.9,11.2,44.2,2.4,5.6,42.7,3.5,4.2,83.9,3.1,1.9,0.8,0.1,2.5,,,,,,
181,LaceDarius Dunn,G,39,28.7,15.7,5.0,11.2,44.3,2.8,7.2,38.8,3.0,3.6,82.4,4.9,0.6,1.1,0.2,1.8,,,,,,
182,DeJuan Blair,F,35,27.3,15.7,6.5,10.9,59.3,0.0,0.0,0.0,2.8,4.6,60.5,12.3,1.2,1.5,1.0,1.3,Yes,37.0,2009.0,Yes,37.0,2009.0
182,Wesley Jenkins,G,28,34.0,15.7,5.4,15.3,35.4,2.5,6.9,36.8,2.4,3.3,72.0,4.3,1.0,2.0,0.1,2.3,,,,,,
184,Eric Devendorf,G,36,33.9,15.7,5.4,12.1,44.4,2.3,5.8,39.0,2.7,3.4,79.5,2.0,3.0,1.1,0.3,3.0,,,,,,
185,Joey Henley,F,31,30.6,15.7,6.3,10.1,62.6,0.0,0.0,0.0,3.0,4.7,64.4,6.7,1.4,0.7,1.3,2.0,,,,,,
186,Weyinmi Efejuku,G,33,29.5,15.7,5.0,10.7,46.7,1.2,3.1,38.8,4.5,5.6,79.0,4.0,2.3,1.5,0.2,2.2,,,,,,
186,Alex Ruoff,G,33,35.6,15.7,5.0,11.6,43.0,2.7,7.2,37.3,3.0,3.8,79.8,3.6,3.4,1.7,0.3,2.1,,,,,,
186,Jonathan Tavernari,F,33,31.6,15.7,5.9,13.7,43.2,2.6,6.8,38.1,1.3,1.7,76.4,7.2,1.8,1.5,0.3,1.3,,,,,,
189,Nic Wise,G,35,36.4,15.7,5.1,11.2,45.2,1.9,4.5,41.5,3.7,4.3,84.8,2.5,4.6,1.5,0.1,2.9,,,,,,
190,Muhammad El-Amin,G,29,26.5,15.7,5.5,12.6,43.7,1.7,4.3,38.4,3.0,3.7,82.2,3.4,1.2,0.6,0.1,2.2,,,,,,
191,Jonathan Rodriguez,F,30,30.4,15.6,5.4,11.5,47.4,0.6,1.8,35.8,4.1,5.2,79.0,8.3,1.9,1.3,0.3,2.7,,,,,,
192,Chad Tomko,G,32,31.9,15.6,5.7,15.1,37.8,2.4,7.6,31.6,1.8,2.0,90.5,3.7,4.4,2.2,0.1,2.7,,,,,,
193,Frank Turner,G,31,37.9,15.6,5.8,13.8,42.2,0.6,2.1,28.1,3.4,5.3,64.6,4.4,4.0,1.2,0.1,4.1,,,,,,
194,Loren Leath,G,28,27.6,15.6,5.3,12.6,42.3,2.2,5.8,37.4,2.8,3.6,78.0,3.1,0.8,1.0,0.1,2.3,,,,,,
195,Cameron Wells,G,33,34.5,15.6,5.8,12.6,45.8,0.8,2.4,31.6,3.3,4.1,80.7,4.9,3.0,1.4,0.4,2.7,,,,,,
196,Kevin Coble,F,31,34.2,15.5,5.8,12.2,47.2,1.5,3.8,39.5,2.5,3.2,76.8,4.8,2.5,1.3,0.6,1.4,,,,,,
197,Lewis Clinch,G,24,34.7,15.5,5.3,14.4,37.0,3.0,8.8,33.8,1.9,2.8,68.2,3.5,3.0,0.7,0.2,2.5,,,,,,
197,Armon Johnson,G,34,32.3,15.5,5.7,13.2,43.1,0.7,2.6,27.8,3.4,4.3,78.9,3.6,4.3,0.9,0.2,2.5,Yes,34.0,2010.0,,,
199,Gerald Lee,F,34,30.8,15.5,5.9,11.0,54.2,0.1,0.2,28.6,3.5,4.7,75.5,5.7,1.4,0.7,0.8,2.0,,,,,,
200,Chris Devine,F,30,30.3,15.5,5.4,10.5,51.6,0.2,1.1,18.8,4.4,5.7,77.2,6.5,1.4,1.1,0.4,3.0,,,,,,
200,Michael Washington,F-C,30,30.0,15.5,5.9,10.8,55.1,0.2,1.0,16.7,3.4,5.7,60.2,9.8,0.9,1.0,1.3,2.1,,,,,,
202,Isaiah Thomas,G,35,28.4,15.5,5.1,12.3,41.8,1.1,3.8,29.1,4.1,5.9,68.6,3.0,2.6,1.1,0.1,2.6,Yes,60.0,2011.0,,,
203,Zam Fredrick,G,31,32.2,15.5,5.3,13.5,39.6,2.0,5.2,37.7,2.8,4.2,67.7,2.7,1.8,0.8,0.1,2.6,,,,,,
204,A.J. Ogilvy,C,29,27.6,15.4,5.2,9.7,54.3,0.2,0.9,25.9,4.7,6.8,69.9,7.1,1.3,0.9,1.7,2.8,,,,,,
205,Chris Harris,G,30,34.9,15.4,4.5,12.5,36.3,2.8,7.7,36.8,3.5,4.2,84.8,2.5,1.9,1.4,0.0,1.7,,,,,,
206,Damion James,G-F,35,29.5,15.4,5.8,12.4,46.8,0.8,2.5,32.6,3.0,4.4,68.4,9.2,1.3,1.0,0.9,2.3,Yes,24.0,2010.0,,,
206,DeShawn Sims,F,35,30.7,15.4,6.4,12.7,50.5,0.7,2.3,31.7,1.9,2.7,71.0,6.8,0.7,1.1,0.8,1.3,,,,,,
208,Josh Young,G,33,33.5,15.4,4.3,11.2,38.1,1.8,5.6,32.1,5.1,6.0,84.8,3.8,1.4,1.0,0.0,2.1,,,,,,
209,Vince Oliver,G,32,32.8,15.4,5.5,11.5,48.2,1.3,3.9,34.7,3.0,3.7,81.4,3.1,2.7,0.9,0.1,2.6,,,,,,
210,Romain Martin,G,30,30.2,15.4,5.6,12.9,43.5,2.6,6.5,39.8,1.6,2.0,78.7,3.7,1.0,0.7,0.1,1.8,,,,,,
211,Reid Augst,F,31,34.7,15.4,5.5,11.7,47.0,1.0,3.3,30.4,3.4,4.9,69.7,4.8,2.5,1.6,0.3,2.5,,,,,,
211,Tajuan Porter,G,31,32.3,15.4,4.8,12.2,39.3,2.8,7.4,37.7,3.1,3.5,87.2,2.5,1.8,1.0,0.1,2.5,,,,,,
213,Brent Benson,G,29,25.7,15.4,4.8,10.7,44.7,3.3,7.5,43.8,2.6,3.8,68.8,2.8,1.5,0.7,0.1,1.7,,,,,,
214,Marc Egerson,G,32,36.4,15.4,4.8,11.9,40.3,1.8,4.7,38.3,4.0,5.4,74.1,10.3,2.6,1.4,0.2,2.9,,,,,,
215,Trevor Booker,F,32,30.7,15.3,5.9,10.3,57.1,0.3,0.7,40.9,3.3,4.6,70.7,9.7,1.7,1.5,2.0,1.8,Yes,23.0,2010.0,,,
216,Sylvester Seay,F,34,29.9,15.3,5.2,11.6,44.7,1.5,4.0,37.0,3.4,5.0,69.2,5.8,1.1,1.0,1.7,2.4,,,,,,
216,Mike Smith,G,34,34.9,15.3,5.1,11.4,45.2,1.3,3.6,36.1,3.7,4.8,77.4,7.7,2.1,1.4,0.5,1.9,,,,,,
218,Jio Fontan,G,28,34.6,15.3,5.3,13.9,38.2,1.1,3.4,33.0,3.6,5.9,60.2,2.7,4.7,1.2,0.1,3.6,,,,,,
219,Joe Zeglinski,G,10,34.1,15.3,5.4,13.7,39.4,3.3,9.0,36.7,1.2,1.9,63.2,5.5,2.4,1.3,0.0,0.9,,,,,,
219,Corey Allmond,G,30,30.7,15.3,5.2,11.8,43.8,3.3,7.6,43.6,1.7,2.0,82.0,2.6,2.6,1.3,0.0,1.9,,,,,,
221,Nick Stallings,G,31,36.5,15.3,5.6,13.1,42.7,1.8,4.6,39.2,2.3,3.7,62.1,6.1,2.1,1.6,0.5,3.0,,,,,,
222,Corey Lyons,G-F,32,31.9,15.3,4.7,12.4,37.4,2.0,5.9,34.0,4.0,5.3,74.3,3.7,0.8,1.2,0.5,2.2,,,,,,
223,Ricky Cadell,G,30,30.8,15.3,5.1,10.9,46.6,1.9,4.7,40.0,3.3,4.7,70.0,3.4,2.5,1.0,0.0,3.4,,,,,,
224,Nate Rohnert,G-F,31,37.0,15.3,5.4,10.9,49.3,1.1,3.5,32.7,3.4,4.8,71.6,5.4,4.7,1.3,0.3,3.4,,,,,,
225,Dane Brumagin,F,28,29.0,15.3,5.1,11.4,44.7,1.9,5.3,35.4,3.2,3.9,80.9,3.6,1.1,1.4,0.1,1.5,,,,,,
225,Deonta Vaughn,G,32,35.8,15.3,4.8,12.5,38.8,2.5,7.5,33.8,3.0,3.8,80.8,4.0,4.7,1.3,0.0,3.3,,,,,,
227,Kenny Dawkins,G,25,35.0,15.2,5.0,12.4,40.3,1.8,5.8,31.3,3.4,3.9,87.8,4.0,4.2,1.8,0.0,2.8,,,,,,
228,Chamberlain Emeka Oguchi,G,34,31.6,15.2,4.8,11.6,41.1,2.6,6.7,39.3,3.1,3.7,81.9,5.4,1.3,1.0,0.4,1.5,,,,,,
229,Jaytornah Wisseh,G,30,34.8,15.2,4.5,12.3,36.6,1.2,3.3,37.0,5.0,6.2,80.2,3.7,4.4,1.6,0.1,3.2,,,,,,
230,Lamont Mack,F,31,26.1,15.2,5.2,13.6,37.8,2.1,6.5,31.8,2.8,4.0,71.0,5.7,0.9,0.8,0.3,2.5,,,,,,
231,Scottie Reynolds,G,38,32.2,15.2,4.4,11.1,40.0,2.0,5.7,34.9,4.4,5.4,81.5,2.9,3.4,1.6,0.1,2.6,,,,,,
232,Joseph Harris,F,31,33.0,15.2,6.1,10.6,57.6,0.0,0.0,0.0,2.9,4.6,63.2,11.4,2.0,1.5,1.2,3.1,,,,,,
233,J'Nathan Bullock,F,37,32.0,15.2,5.2,12.3,42.2,1.0,3.2,30.8,3.8,5.2,73.6,7.1,1.4,1.0,0.4,1.5,,,,,,
234,Baron Sauls,G,29,34.2,15.2,5.2,11.9,43.9,1.7,4.8,36.0,3.0,3.8,79.3,4.3,4.0,1.8,0.3,3.3,,,,,,
235,Anthony Newell,F,13,33.2,15.2,5.2,12.8,40.7,0.8,2.7,31.4,3.8,6.8,56.2,9.4,0.7,0.5,0.0,1.8,,,,,,
236,Al Fisher,G,34,32.0,15.1,5.1,12.5,40.6,1.3,4.1,32.4,3.7,4.4,84.6,3.4,3.5,1.6,0.1,3.3,,,,,,
237,Tyrone Kent,G-F,32,33.0,15.1,5.3,13.0,40.5,1.7,5.6,29.6,3.0,4.4,67.9,5.2,2.1,1.3,0.5,3.3,,,,,,
238,Leon Buchanan,F,36,34.5,15.1,4.9,9.5,51.6,0.1,0.1,75.0,5.2,6.5,80.3,6.3,1.0,0.8,0.3,2.2,,,,,,
239,Benny Valentine,G,30,30.3,15.1,5.3,13.5,39.4,1.8,5.3,34.8,2.6,3.6,72.2,2.8,3.1,1.5,0.0,2.7,,,,,,
240,Nick Leon,G,29,32.6,15.1,4.8,12.6,38.1,1.5,4.3,34.1,4.0,4.7,84.7,2.8,2.3,1.2,0.1,3.5,,,,,,
241,Gani Lawal,F,31,29.6,15.1,5.9,10.7,55.6,0.0,0.0,0.0,3.2,5.7,55.9,9.5,0.6,1.0,1.5,2.5,Yes,46.0,2010.0,,,
242,Jawan Carter,G,32,34.2,15.0,4.4,11.0,40.1,1.9,5.8,33.2,4.3,5.5,77.8,2.4,2.6,1.1,0.0,2.5,,,,,,
243,Edwin Ubiles,G-F,35,33.5,15.0,5.9,12.1,49.3,0.6,1.9,30.9,2.5,4.0,63.6,4.9,2.1,1.5,1.0,2.6,,,,,,
244,Denis Clemente,G,32,29.8,15.0,5.2,12.9,40.5,1.8,5.0,36.6,2.7,3.4,79.8,2.4,3.5,0.8,0.0,2.6,,,,,,
244,Alonzo Gee,G,32,32.1,15.0,5.5,12.4,44.2,0.8,2.3,36.5,3.2,5.0,62.7,7.2,1.3,0.9,0.7,2.3,,,,,,
244,Junior Salters,G,25,32.8,15.0,4.9,11.9,41.1,3.0,7.9,38.6,2.2,2.8,78.6,3.7,1.8,1.1,0.1,2.3,,,,,,
244,James Johnson,F,31,30.5,15.0,6.0,11.1,54.2,0.7,2.2,31.9,2.2,3.2,69.7,8.5,2.0,1.4,1.5,2.4,Yes,16.0,2009.0,Yes,16.0,2009.0
244,C.J. Reed,G,33,37.1,15.0,4.9,14.1,35.0,1.6,5.7,28.2,3.5,4.9,72.0,3.1,3.9,1.2,0.1,3.5,,,,,,
249,Kyle McAlarney,G,36,36.9,15.0,4.9,12.1,40.5,3.4,8.1,42.3,1.7,1.9,88.4,2.6,3.4,0.6,0.1,1.9,,,,,,
250,Anatoly Bose,G-F,31,31.6,15.0,4.6,9.9,46.9,2.3,5.5,41.9,3.4,4.5,75.4,5.4,2.0,0.8,0.1,2.2,,,,,,
251,Sam Hinnant,G,30,34.9,15.0,4.6,11.9,38.5,2.8,7.8,36.2,2.9,3.5,83.0,3.6,1.9,0.6,0.1,1.5,,,,,,
252,Al'Lonzo Coleman,C,29,33.5,15.0,5.3,10.3,51.7,0.0,0.1,25.0,4.2,6.1,69.1,8.4,1.7,1.4,1.0,3.6,,,,,,
253,Tony Danridge,G-F,34,32.1,14.9,5.2,10.7,48.4,0.2,0.8,21.4,4.4,5.9,74.6,4.1,2.7,1.2,0.1,2.1,,,,,,
254,Courtney Beasley,G,32,34.8,14.9,5.8,12.7,45.5,0.3,0.8,38.5,3.1,4.0,76.0,7.1,1.5,0.9,0.2,1.2,,,,,,
255,Josh Heytvelt,F,34,29.2,14.9,5.5,10.1,54.4,0.7,1.7,40.4,3.3,4.6,71.8,6.5,0.6,0.6,0.9,1.3,,,,,,
256,Jeremy Goode,G,33,34.5,14.9,5.0,12.2,41.2,1.4,3.7,37.2,3.5,5.4,64.2,3.2,4.1,1.9,0.0,2.4,,,,,,
257,Jon Brockman,F,34,30.5,14.9,5.6,10.6,52.6,0.0,0.0,0.0,3.7,5.8,64.0,11.5,1.1,0.9,0.1,1.9,Yes,38.0,2009.0,Yes,38.0,2009.0
258,Jon Scheyer,G,37,32.8,14.9,3.9,9.9,39.7,2.1,5.5,38.5,4.8,5.8,83.6,3.6,2.8,1.6,0.2,1.5,,,,,,
259,Cole Aldrich,C,35,29.6,14.9,5.7,9.5,59.8,0.0,0.0,0.0,3.5,4.4,79.2,11.1,1.0,0.6,2.7,1.6,Yes,11.0,2010.0,,,
260,Darrion Griffin,G,33,29.6,14.8,4.8,9.7,49.7,0.5,1.8,26.7,4.7,6.5,73.2,5.7,2.8,1.4,0.2,2.4,,,,,,
261,Matt Howard,F,32,27.8,14.8,4.6,8.4,55.0,0.1,0.3,22.2,5.5,7.2,77.3,6.8,1.1,0.8,1.5,1.6,,,,,,
262,Chris Davis,G,31,32.8,14.8,4.9,12.0,40.9,1.7,4.3,39.1,3.4,4.4,76.5,4.3,3.1,1.1,0.3,2.5,,,,,,
263,David Carson,F,30,31.8,14.8,5.0,12.2,41.3,0.7,2.4,30.1,4.0,5.2,78.1,5.5,1.8,0.4,0.2,2.4,,,,,,
263,Justin Rutty,F,30,32.3,14.8,6.5,10.7,60.4,0.0,0.0,0.0,1.9,4.5,41.9,9.8,0.9,0.6,1.0,2.1,,,,,,
265,Courtney Fortson,G,29,32.8,14.8,5.3,12.5,42.4,1.1,3.4,31.0,3.1,5.2,60.3,5.5,5.9,1.1,0.1,4.4,,,,,,
266,Dana Smith,G-F,31,30.0,14.8,5.6,10.8,51.8,0.5,1.7,26.4,3.2,4.9,65.1,6.4,2.1,1.7,0.8,2.2,,,,,,
267,Kellen Brand,G,31,30.5,14.8,5.0,10.2,48.9,1.5,3.9,39.3,3.3,4.2,79.1,2.6,1.5,0.8,0.0,2.0,,,,,,
268,Bobby Davis,F,30,33.8,14.8,5.6,10.5,52.8,0.1,0.4,16.7,3.6,5.4,66.0,9.2,2.5,1.5,0.6,2.9,,,,,,
269,Donovan Morris,G,25,29.2,14.8,4.8,11.8,40.5,1.5,5.4,27.2,3.7,4.4,83.6,3.2,2.0,0.9,0.1,2.0,,,,,,
270,Joe Harden,G,32,32.8,14.8,4.5,10.8,41.4,0.8,2.7,27.6,5.1,6.3,79.8,7.2,1.8,0.9,0.3,2.6,,,,,,
270,Brandon Bowdry,F,32,29.5,14.8,5.3,11.8,44.6,0.5,1.9,28.3,3.7,5.3,68.8,7.2,1.8,0.8,0.3,3.9,,,,,,
270,Tyler Cain,F,4,35.0,14.8,6.3,11.0,56.8,0.0,0.3,0.0,2.3,2.5,90.0,9.3,3.0,1.8,1.5,3.3,,,,,,
273,Kevin Foster,G,33,30.3,14.7,4.9,12.0,41.2,2.6,7.0,36.6,2.3,2.9,78.1,2.4,2.5,1.3,0.2,2.8,,,,,,
274,A.J. Price,G,35,31.8,14.7,4.9,11.9,40.8,2.3,5.8,40.2,2.7,3.7,72.1,3.5,4.7,0.7,0.0,2.7,Yes,52.0,2009.0,Yes,52.0,2009.0
275,Kalin Lucas,G,38,31.9,14.7,4.6,11.5,39.5,1.1,2.8,39.0,4.5,5.6,80.8,2.1,4.6,1.0,0.2,2.2,,,,,,
276,Robert Mitchell,G-F,30,36.1,14.7,5.7,13.6,41.8,1.1,3.4,31.4,2.3,3.1,74.2,8.0,1.7,1.2,0.8,2.3,,,,,,
277,Kenny Thomas,G,33,33.4,14.7,4.8,11.4,41.9,2.4,6.2,38.7,2.7,3.7,73.6,4.8,2.2,1.3,0.1,2.7,,,,,,
278,Will Walker,G,33,34.4,14.6,5.5,13.1,41.6,2.2,5.8,36.8,1.6,2.4,65.8,2.6,1.5,1.7,0.2,1.3,,,,,,
279,Tyrece Gibbs,G,30,33.9,14.6,4.9,12.4,39.7,2.9,7.4,39.4,1.9,2.6,71.8,4.5,2.3,0.7,0.8,2.8,,,,,,
280,Kenny Hasbrouck,G,35,30.8,14.6,5.5,13.5,40.7,1.6,4.7,34.8,2.0,3.1,65.7,3.5,2.8,2.0,0.2,2.3,,,,,,
281,Vernon Teel,G,16,28.6,14.6,4.7,12.9,36.2,0.4,2.1,18.2,4.9,8.1,60.5,5.3,3.0,1.6,0.1,3.9,,,,,,
282,Chase Adams,G,31,34.5,14.6,4.6,10.5,43.4,2.3,5.8,39.8,3.1,4.5,70.3,4.2,4.5,2.7,0.1,2.0,,,,,,
283,Paris Horne,G,33,34.6,14.6,5.5,12.6,43.5,1.8,5.5,33.5,1.8,2.6,67.8,3.4,2.2,1.6,0.5,2.1,,,,,,
284,Willie Warren,G,36,31.3,14.6,4.8,10.1,47.3,1.9,5.0,37.2,3.2,4.1,78.1,2.2,3.1,1.1,0.1,2.2,Yes,54.0,2010.0,,,
285,Leo Lyons,F,37,23.3,14.6,4.8,9.6,49.3,0.1,0.4,35.7,4.9,6.6,74.3,6.1,2.0,1.0,0.7,2.3,,,,,,
286,Josh Shipp,G-F,33,29.2,14.5,5.2,10.2,50.4,1.7,3.8,43.3,2.6,3.2,80.2,3.1,1.5,1.3,0.4,1.8,,,,,,
287,Jeff Ayres,F,35,32.5,14.5,5.7,8.6,66.0,0.0,0.0,0.0,3.2,4.1,77.9,8.2,0.9,0.5,0.9,1.2,Yes,31.0,2009.0,Yes,31.0,2009.0
288,Patrick Christopher,G,33,33.3,14.5,5.3,12.1,44.1,1.5,4.1,35.8,2.4,2.8,83.0,3.8,2.1,0.8,0.2,1.7,,,,,,
289,Grayson Flittner,G,25,32.5,14.5,4.4,11.9,37.2,2.9,7.9,36.5,2.7,3.2,85.0,3.0,3.8,1.2,0.0,2.5,,,,,,
290,Willie Powers,G,11,30.4,14.5,5.4,11.5,46.8,0.8,3.0,27.3,2.9,3.6,80.0,3.1,3.6,1.5,0.3,3.0,,,,,,
291,Darryl Crawford,G,30,27.7,14.4,4.5,10.6,42.1,0.9,2.5,37.3,4.6,6.2,74.1,4.4,2.2,1.4,0.4,1.7,,,,,,
292,Justin Dentmon,G,35,28.3,14.4,4.6,10.1,45.3,1.8,4.4,41.2,3.5,4.2,82.4,2.7,2.5,1.5,0.1,1.9,,,,,,
293,Alex Galindo,F,19,30.7,14.4,4.8,11.5,42.2,2.2,6.1,36.5,2.5,3.4,75.0,4.8,1.6,0.5,0.3,2.4,,,,,,
294,Harouna Mutombo,G,31,30.5,14.4,5.4,11.6,46.5,0.9,3.0,31.2,2.7,4.4,62.2,4.6,2.2,1.8,0.5,2.1,,,,,,
295,Darren Collison,G,35,31.5,14.4,5.0,9.8,50.9,1.2,3.0,39.4,3.2,3.6,89.7,2.4,4.7,1.6,0.1,2.5,Yes,21.0,2009.0,Yes,21.0,2009.0
296,Sean Ogirri,G,33,36.1,14.4,4.6,10.4,44.3,3.3,7.8,42.2,1.9,2.2,86.1,2.3,2.2,0.9,0.1,2.0,,,,,,
296,Dwight Lewis,G,33,36.1,14.4,5.0,12.3,40.3,1.7,4.4,37.9,2.8,3.7,74.8,3.3,2.1,1.1,0.2,2.5,,,,,,
298,Jamelle Cornley,F,37,34.8,14.4,6.0,11.5,51.8,0.5,1.4,38.0,1.9,3.5,53.8,6.4,1.2,0.4,0.1,1.8,,,,,,
299,Matt Janning,G-F,32,36.0,14.3,4.9,12.2,40.6,1.6,4.9,32.3,2.9,3.9,74.2,4.7,2.7,1.5,0.2,2.4,,,,,,
300,Rodney Pierce,G,33,30.8,14.3,5.1,13.1,38.7,1.7,4.8,35.7,2.5,3.3,75.5,3.6,2.2,0.8,0.1,2.1,,,,,,
300,Keith Benson,C,36,27.8,14.3,5.3,8.5,62.2,0.0,0.0,0.0,3.7,5.6,66.7,7.8,0.7,0.6,2.4,1.1,Yes,48.0,2011.0,,,
300,Aaron Linn,G,30,31.2,14.3,5.2,12.3,42.5,1.3,3.6,34.9,2.6,3.3,78.0,4.2,3.0,2.0,0.4,2.5,,,,,,
303,Paul George,G-F,34,34.6,14.3,4.9,10.4,47.0,1.9,4.1,44.7,2.7,3.9,69.7,6.2,1.9,1.7,1.0,2.3,Yes,10.0,2010.0,,,
304,Craig Moore,G,31,35.6,14.3,4.6,10.8,42.3,3.5,8.7,40.6,1.6,2.0,79.4,3.2,2.7,1.3,0.3,1.8,,,,,,
304,Josh Alexander,F,31,33.9,14.3,4.6,11.7,39.1,2.3,6.8,34.0,2.8,3.6,77.9,5.4,0.9,1.2,0.5,1.7,,,,,,
306,Byron Eaton,G,35,31.7,14.3,3.9,9.2,42.1,0.7,2.2,29.9,5.9,7.7,77.3,3.7,5.7,2.2,0.1,3.5,,,,,,
307,Tasheed Carr,G,31,34.9,14.3,4.6,11.6,39.7,1.6,4.0,40.8,3.4,4.8,71.6,4.9,4.3,1.4,0.2,2.5,,,,,,
307,Wink Adams,G,31,31.8,14.3,4.7,12.5,37.5,1.3,4.7,26.9,3.6,5.3,67.9,4.1,2.8,1.4,0.0,2.0,,,,,,
307,Tim Ambrose,G,31,24.3,14.3,5.4,11.7,45.9,0.9,2.6,33.8,2.6,3.4,78.1,5.1,2.6,1.1,0.1,3.1,,,,,,
310,Taj Gibson,F,35,33.7,14.3,5.4,9.0,60.1,0.0,0.0,0.0,3.4,5.2,65.9,9.0,1.3,1.0,2.9,2.1,Yes,26.0,2009.0,Yes,26.0,2009.0
310,Peter Sullivan,F,28,35.9,14.3,4.8,12.0,40.3,1.7,5.6,30.8,2.9,4.0,72.6,4.9,1.6,0.6,0.2,2.1,,,,,,
312,Joey Mundweiler,G,30,32.5,14.3,4.8,11.1,43.1,3.3,8.1,40.5,1.4,2.0,68.9,1.6,1.7,0.6,0.1,1.8,,,,,,
313,Orlando Mendez-Valdez,G,34,33.5,14.2,4.7,10.6,44.7,3.0,7.1,42.1,1.8,2.3,78.2,4.1,4.1,1.1,0.2,2.1,,,,,,
314,Nick Barbour,G,30,27.7,14.2,4.8,12.3,38.9,2.2,6.2,34.8,2.5,3.3,74.0,2.9,1.1,1.0,0.3,2.4,,,,,,
315,Earl Clark,G-F,37,34.3,14.2,5.5,11.9,45.7,0.8,2.6,32.6,2.4,3.8,64.7,8.7,3.2,1.0,1.4,3.2,Yes,14.0,2009.0,Yes,14.0,2009.0
